Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Mogi,1,0.00,97.00,30.00,44.00,23.00,43.00,13.00,30.00,19.00,14.00,1.36,97.00,10.00,23.00,43.48,22.00,42.00,52.38,23.00,30.00,76.67,2.00,7.00,0.50,6.00,27.00,0.22,14.00,2.00,118.00
Corinthians,2,0.00,88.00,25.50,47.00,15.50,32.00,9.50,22.50,21.00,13.00,1.62,88.00,8.50,19.00,44.74,23.50,40.00,58.75,15.50,21.00,73.81,1.00,6.00,0.46,1.50,26.50,0.06,13.00,2.00,103.00
Sesi Franca,2,0.00,85.50,42.00,36.00,7.50,40.00,10.50,29.50,22.00,13.50,1.63,85.50,14.00,34.50,40.58,18.00,31.00,58.06,7.50,10.00,75.00,3.00,6.00,0.44,1.50,19.50,0.08,13.50,1.50,105.50
Pinheiros,2,0.00,81.50,34.50,39.00,8.00,29.00,6.00,23.00,12.00,10.50,1.14,81.50,11.50,32.00,35.94,19.50,29.50,66.10,8.00,11.50,69.57,1.00,8.50,0.81,1.00,16.00,0.06,10.50,1.50,87.50
BRB/Brasília,2,0.00,80.50,19.50,38.00,23.00,33.50,13.00,20.50,13.50,16.50,0.82,80.50,6.50,20.00,32.50,19.00,38.50,49.35,23.00,30.50,75.41,0.50,5.50,0.33,3.00,25.00,0.12,16.50,1.00,79.00
R10 Score Vasco da Gama,2,0.00,77.50,28.50,39.00,10.00,32.00,10.50,21.50,17.50,12.00,1.46,77.50,9.50,24.00,39.58,19.50,41.00,47.56,10.00,15.00,66.67,1.00,9.50,0.79,1.50,17.50,0.09,12.00,3.00,85.00
Paulistano,2,0.00,76.50,30.00,36.00,10.50,37.50,8.50,29.00,14.00,13.00,1.08,76.50,10.00,29.00,34.48,18.00,33.00,54.55,10.50,14.00,75.00,1.00,8.00,0.62,3.00,20.00,0.15,13.00,1.50,88.50
Bauru Basket,3,0.00,75.67,31.00,32.00,12.67,34.67,6.67,28.00,18.33,12.00,1.53,75.67,10.33,26.00,39.74,16.00,30.00,53.33,12.67,18.67,67.86,0.67,6.00,0.50,1.00,19.00,0.05,12.00,1.67,88.00
Minas,2,0.00,73.50,22.50,34.00,17.00,38.00,9.00,29.00,18.50,18.50,1.00,73.50,7.50,25.50,29.41,17.00,32.00,53.13,17.00,23.00,73.91,2.00,7.50,0.41,2.50,21.50,0.12,18.50,3.50,82.50
Joinville / AABJ,1,0.00,68.00,24.00,34.00,10.00,28.00,6.00,22.00,14.00,15.00,0.93,68.00,8.00,28.00,28.57,17.00,27.00,62.96,10.00,14.00,71.43,2.00,7.00,0.47,0.00,13.00,0.00,15.00,1.00,68.00
Botafogo,1,0.00,63.00,15.00,42.00,6.00,32.00,7.00,25.00,11.00,14.00,0.79,63.00,5.00,22.00,22.73,21.00,39.00,53.85,6.00,11.00,54.55,3.00,7.00,0.50,1.00,23.00,0.04,14.00,1.00,60.00
Coop/São José Basketball,1,0.00,62.00,18.00,28.00,16.00,43.00,20.00,23.00,17.00,19.00,0.89,62.00,6.00,32.00,18.75,14.00,37.00,37.84,16.00,20.00,80.00,1.00,8.00,0.42,3.00,24.00,0.13,19.00,2.00,60.00
Fortaleza B. C. / CFO,1,0.00,60.00,12.00,36.00,12.00,44.00,18.00,26.00,8.00,16.00,0.50,60.00,4.00,22.00,18.18,18.00,45.00,40.00,12.00,14.00,85.71,2.00,11.00,0.69,4.00,15.00,0.27,16.00,2.00,64.00
