Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Bauru Basket,1,0.00,92.00,27.00,52.00,13.00,34.00,10.00,24.00,15.00,10.00,1.50,92.00,9.00,25.00,36.00,26.00,45.00,57.78,13.00,15.00,86.67,2.00,6.00,0.60,1.00,25.00,0.04,10.00,2.00,101.00
Sesi Franca,1,0.00,83.00,27.00,44.00,12.00,39.00,14.00,25.00,21.00,10.00,2.10,83.00,9.00,30.00,30.00,22.00,44.00,50.00,12.00,13.00,92.31,0.00,18.00,1.80,3.00,16.00,0.19,10.00,1.00,109.00
Flamengo,1,0.00,82.00,33.00,36.00,13.00,51.00,21.00,30.00,18.00,15.00,1.20,82.00,11.00,28.00,39.29,18.00,48.00,37.50,13.00,19.00,68.42,1.00,11.00,0.73,3.00,20.00,0.15,15.00,2.00,97.00
BRB/Brasília,2,0.00,79.50,16.50,44.00,19.00,39.00,10.00,29.00,14.50,13.00,1.12,79.50,5.50,20.00,27.50,22.00,42.00,52.38,19.00,26.00,73.08,0.50,7.00,0.54,3.50,25.00,0.14,13.00,1.00,88.50
Botafogo,2,0.00,79.00,31.50,34.00,13.50,36.50,13.50,23.00,16.50,11.50,1.43,79.00,10.50,27.00,38.89,17.00,37.50,45.33,13.50,18.00,75.00,1.00,5.50,0.48,0.50,21.00,0.02,11.50,1.50,84.50
R10 Score Vasco da Gama,1,0.00,78.00,15.00,46.00,17.00,38.00,11.00,27.00,21.00,15.00,1.40,78.00,5.00,23.00,21.74,23.00,43.00,53.49,17.00,23.00,73.91,1.00,4.00,0.27,3.00,18.00,0.17,15.00,1.00,85.00
Pinheiros,1,0.00,78.00,30.00,38.00,10.00,40.00,7.00,33.00,20.00,13.00,1.54,78.00,10.00,34.00,29.41,19.00,29.00,65.52,10.00,18.00,55.56,2.00,4.00,0.31,4.00,18.00,0.22,13.00,1.00,91.00
Mogi,1,0.00,71.00,21.00,40.00,10.00,40.00,10.00,30.00,19.00,11.00,1.73,71.00,7.00,27.00,25.93,20.00,42.00,47.62,10.00,12.00,83.33,0.00,9.00,0.82,1.00,20.00,0.05,11.00,1.00,85.00
Corinthians,2,0.00,70.50,19.50,36.00,15.00,34.50,7.50,27.00,12.50,19.00,0.66,70.50,6.50,22.50,28.89,18.00,33.00,54.55,15.00,18.50,81.08,1.50,4.00,0.21,3.00,20.00,0.15,19.00,1.00,70.50
Minas,2,0.00,61.00,15.00,40.00,6.00,34.50,9.00,25.50,12.50,19.00,0.66,61.00,5.00,21.00,23.81,20.00,37.00,54.05,6.00,10.50,57.14,2.50,8.00,0.42,4.00,22.00,0.18,19.00,1.50,63.50
