Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Paulistano,1,275.00,126.00,93.00,62.00,31.00,47.00,20.00,27.00,14.00,10.00,1.40,126.00,11.00,38.00,28.95,31.00,57.00,54.39,31.00,49.00,63.27,3.00,10.00,1.00,2.00,26.00,0.08,10.00,3.00,139.00
Espírito Santo,1,270.02,120.00,105.00,70.00,23.00,55.00,22.00,33.00,12.00,21.00,0.57,120.00,9.00,35.00,25.71,35.00,62.00,56.45,23.00,28.00,82.14,4.00,7.00,0.33,3.00,34.00,0.09,21.00,7.00,130.00
Flamengo,1,200.00,101.00,63.00,42.00,20.00,34.00,9.00,25.00,16.00,13.00,1.23,101.00,13.00,25.00,52.00,21.00,39.00,53.85,20.00,28.00,71.43,1.00,11.00,0.85,0.00,18.00,0.00,13.00,5.00,124.00
Minas,1,200.00,101.00,60.00,40.00,31.00,38.00,10.00,28.00,13.00,12.00,1.08,101.00,10.00,20.00,50.00,20.00,35.00,57.14,31.00,32.00,96.88,0.00,9.00,0.75,4.00,19.00,0.21,12.00,3.00,131.00
Uberlândia,1,200.00,99.00,87.00,58.00,17.00,32.00,9.00,23.00,20.00,18.00,1.11,99.00,8.00,19.00,42.11,29.00,42.00,69.05,17.00,19.00,89.47,13.00,12.00,0.67,7.00,29.00,0.24,18.00,3.00,131.00
Brasília,1,200.00,90.00,81.00,54.00,12.00,34.00,11.00,23.00,16.00,12.00,1.33,90.00,8.00,22.00,36.36,27.00,45.00,60.00,12.00,17.00,70.59,1.00,11.00,0.92,4.00,24.00,0.17,12.00,2.00,113.00
Coop/São José Basketball,1,200.00,89.00,66.00,44.00,18.00,25.00,5.00,20.00,23.00,9.00,2.56,89.00,9.00,26.00,34.62,22.00,33.00,66.67,18.00,26.00,69.23,0.00,8.00,0.89,3.00,24.00,0.13,9.00,1.00,112.00
Palmeiras,1,225.00,86.00,45.00,30.00,32.00,34.00,9.00,25.00,15.00,16.00,0.94,86.00,8.00,22.00,36.36,15.00,35.00,42.86,32.00,41.00,78.05,2.00,6.00,0.38,2.00,24.00,0.08,16.00,5.00,98.00
Fortaleza B. C. / CFO,1,200.00,82.00,60.00,40.00,21.00,26.00,6.00,20.00,13.00,15.00,0.87,82.00,7.00,21.00,33.33,20.00,34.00,58.82,21.00,26.00,80.77,2.00,6.00,0.40,3.00,22.00,0.14,15.00,4.00,91.00
Tijuca,1,200.00,79.00,51.00,34.00,15.00,27.00,6.00,21.00,9.00,15.00,0.60,79.00,10.00,20.00,50.00,17.00,39.00,43.59,15.00,22.00,68.18,1.00,5.00,0.33,2.00,22.00,0.09,15.00,5.00,80.00
Mogi,1,225.00,77.00,69.00,46.00,16.00,35.00,11.00,24.00,10.00,15.00,0.67,77.00,5.00,24.00,20.83,23.00,43.00,53.49,16.00,26.00,61.54,1.00,6.00,0.40,0.00,35.00,0.00,15.00,4.00,78.00
Sesi Franca,1,200.00,75.00,63.00,42.00,9.00,26.00,8.00,18.00,21.00,10.00,2.10,75.00,8.00,19.00,42.11,21.00,38.00,55.26,9.00,16.00,56.25,6.00,9.00,0.90,6.00,22.00,0.27,10.00,2.00,101.00
Pinheiros,1,200.00,75.00,54.00,36.00,12.00,20.00,6.00,14.00,9.00,10.00,0.90,75.00,9.00,29.00,31.03,18.00,36.00,50.00,12.00,14.00,85.71,0.00,4.00,0.40,1.00,22.00,0.05,10.00,1.00,62.00
Suzano,1,200.00,74.00,54.00,36.00,14.00,27.00,9.00,18.00,10.00,12.00,0.83,74.00,8.00,22.00,36.36,18.00,41.00,43.90,14.00,18.00,77.78,1.00,1.00,0.08,2.00,19.00,0.11,12.00,0.00,65.00
Joinville,1,200.00,73.00,63.00,42.00,25.00,27.00,14.00,13.00,9.00,21.00,0.43,73.00,2.00,17.00,11.76,21.00,45.00,46.67,25.00,38.00,65.79,0.00,14.00,0.67,1.00,16.00,0.06,21.00,4.00,68.00
Limeira,1,200.00,62.00,42.00,28.00,22.00,26.00,5.00,21.00,8.00,15.00,0.53,62.00,4.00,21.00,19.05,14.00,27.00,51.85,22.00,25.00,88.00,0.00,7.00,0.47,2.00,20.00,0.10,15.00,4.00,64.00
