Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Coop/São José Basketball,1,200.00,106.00,87.00,58.00,15.00,33.00,7.00,26.00,30.00,17.00,1.76,106.00,11.00,25.00,44.00,29.00,41.00,70.73,15.00,16.00,93.75,2.00,7.00,0.41,3.00,20.00,0.15,17.00,2.00,138.00
Brasília,1,200.00,94.00,54.00,36.00,7.00,35.00,9.00,26.00,21.00,17.00,1.24,94.00,17.00,37.00,45.95,18.00,31.00,58.06,7.00,10.00,70.00,3.00,10.00,0.59,5.00,17.00,0.29,17.00,4.00,119.00
L. Sorocabana,1,191.83,93.00,57.00,38.00,16.00,23.00,9.00,14.00,15.00,11.00,1.36,93.00,13.00,26.00,50.00,19.00,42.00,45.24,16.00,19.00,84.21,2.00,17.00,1.55,4.00,25.00,0.16,11.00,0.00,105.00
Espírito Santo,1,200.00,87.00,75.00,50.00,19.00,26.00,11.00,15.00,14.00,10.00,1.40,87.00,6.00,18.00,33.33,25.00,55.00,45.45,19.00,22.00,86.36,0.00,9.00,0.90,1.00,13.00,0.08,10.00,0.00,85.00
Uberlândia,1,200.00,86.00,54.00,36.00,17.00,25.00,3.00,22.00,18.00,10.00,1.80,86.00,11.00,27.00,40.74,18.00,31.00,58.06,17.00,22.00,77.27,2.00,7.00,0.70,4.00,19.00,0.21,10.00,0.00,101.00
Joinville,1,200.00,86.00,66.00,44.00,18.00,29.00,7.00,22.00,16.00,19.00,0.84,86.00,8.00,18.00,44.44,22.00,37.00,59.46,18.00,30.00,60.00,4.00,6.00,0.32,1.00,18.00,0.06,19.00,3.00,97.00
Fortaleza B. C. / CFO,1,225.00,85.00,87.00,58.00,15.00,30.00,4.00,26.00,17.00,16.00,1.06,85.00,4.00,14.00,28.57,29.00,45.00,64.44,15.00,19.00,78.95,2.00,9.00,0.56,6.00,24.00,0.25,16.00,0.00,105.00
Palmeiras,1,225.00,83.00,69.00,46.00,19.00,22.00,7.00,15.00,7.00,6.00,1.17,83.00,6.00,20.00,30.00,23.00,52.00,44.23,19.00,25.00,76.00,1.00,12.00,2.00,0.00,16.00,0.00,6.00,1.00,76.00
Bauru Basket,1,200.00,83.00,69.00,46.00,19.00,25.00,4.00,21.00,12.00,12.00,1.00,83.00,6.00,11.00,54.55,23.00,45.00,51.11,19.00,24.00,79.17,1.00,9.00,0.75,0.00,14.00,0.00,12.00,4.00,94.00
Limeira,1,200.00,82.00,63.00,42.00,4.00,27.00,8.00,19.00,14.00,13.00,1.08,82.00,12.00,30.00,40.00,21.00,33.00,63.64,4.00,7.00,57.14,1.00,5.00,0.38,0.00,23.00,0.00,13.00,3.00,88.00
Suzano,1,200.00,82.00,69.00,46.00,9.00,26.00,7.00,19.00,10.00,13.00,0.77,82.00,9.00,23.00,39.13,23.00,48.00,47.92,9.00,11.00,81.82,1.00,12.00,0.92,3.00,12.00,0.25,13.00,1.00,82.00
Paulistano,1,199.98,75.00,57.00,38.00,13.00,37.00,8.00,29.00,16.00,18.00,0.89,75.00,8.00,17.00,47.06,19.00,41.00,46.34,13.00,21.00,61.90,4.00,6.00,0.33,0.00,22.00,0.00,18.00,3.00,88.00
Mogi,1,200.00,75.00,57.00,38.00,22.00,31.00,7.00,24.00,15.00,7.00,2.14,75.00,5.00,15.00,33.33,19.00,42.00,45.24,22.00,24.00,91.67,0.00,4.00,0.57,1.00,20.00,0.05,7.00,2.00,88.00
Sesi Franca,1,200.00,72.00,12.00,54.00,6.00,33.00,6.00,27.00,14.00,7.00,2.00,72.00,4.00,14.00,28.57,27.00,47.00,57.45,6.00,11.00,54.55,5.00,9.00,1.29,4.00,16.00,0.25,7.00,0.00,90.00
Pinheiros,1,200.00,67.00,12.00,42.00,13.00,35.00,9.00,26.00,9.00,12.00,0.75,67.00,4.00,14.00,28.57,21.00,42.00,50.00,13.00,18.00,72.22,1.00,4.00,0.33,2.00,13.00,0.15,12.00,1.00,69.00
Minas,1,200.00,66.00,48.00,32.00,10.00,29.00,9.00,20.00,15.00,7.00,2.14,66.00,8.00,20.00,40.00,16.00,39.00,41.03,10.00,19.00,52.63,1.00,3.00,0.43,1.00,24.00,0.04,7.00,1.00,73.00
