Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Pinheiros,1,200.00,87.00,51.00,34.00,20.00,22.00,4.00,18.00,17.00,13.00,1.31,87.00,11.00,29.00,37.93,17.00,25.00,68.00,20.00,22.00,90.91,2.00,7.00,0.54,2.00,18.00,0.11,13.00,4.00,100.00
Paulistano,1,200.00,87.00,51.00,34.00,17.00,28.00,12.00,16.00,13.00,10.00,1.30,87.00,12.00,31.00,38.71,17.00,38.00,44.74,17.00,27.00,62.96,0.00,5.00,0.50,1.00,22.00,0.05,10.00,1.00,85.00
Flamengo,1,200.00,86.00,78.00,52.00,13.00,44.00,10.00,34.00,15.00,13.00,1.15,86.00,7.00,23.00,30.43,26.00,46.00,56.52,13.00,20.00,65.00,1.00,4.00,0.31,2.00,23.00,0.09,13.00,1.00,103.00
Suzano,1,200.00,85.00,63.00,42.00,19.00,28.00,4.00,24.00,13.00,22.00,0.59,85.00,8.00,19.00,42.11,21.00,31.00,67.74,19.00,26.00,73.08,0.00,6.00,0.27,1.00,25.00,0.04,22.00,5.00,95.00
Uberlândia,1,199.98,84.00,78.00,52.00,17.00,21.00,7.00,14.00,24.00,7.00,3.43,84.00,5.00,14.00,35.71,26.00,38.00,68.42,17.00,22.00,77.27,7.00,4.00,0.57,3.00,20.00,0.15,7.00,1.00,109.00
Bauru Basket,1,200.00,82.00,63.00,42.00,16.00,35.00,9.00,26.00,14.00,17.00,0.82,82.00,8.00,17.00,47.06,21.00,39.00,53.85,16.00,23.00,69.57,2.00,7.00,0.41,5.00,22.00,0.23,17.00,6.00,105.00
Palmeiras,1,200.00,82.00,42.00,28.00,15.00,28.00,12.00,16.00,12.00,14.00,0.86,82.00,13.00,30.00,43.33,14.00,29.00,48.28,15.00,20.00,75.00,2.00,6.00,0.43,1.00,25.00,0.04,14.00,2.00,85.00
L. Sorocabana,1,200.00,81.00,57.00,38.00,19.00,28.00,17.00,11.00,12.00,7.00,1.71,81.00,8.00,25.00,32.00,19.00,37.00,51.35,19.00,22.00,86.36,2.00,4.00,0.57,0.00,19.00,0.00,7.00,2.00,85.00
Coop/São José Basketball,1,200.00,81.00,66.00,44.00,16.00,29.00,6.00,23.00,19.00,16.00,1.19,81.00,7.00,21.00,33.33,22.00,39.00,56.41,16.00,21.00,76.19,0.00,4.00,0.25,1.00,19.00,0.05,16.00,4.00,91.00
Minas,1,200.00,81.00,66.00,44.00,16.00,30.00,9.00,21.00,16.00,6.00,2.67,81.00,7.00,19.00,36.84,22.00,38.00,57.89,16.00,21.00,76.19,2.00,9.00,1.50,3.00,17.00,0.18,6.00,2.00,107.00
Sesi Franca,1,200.00,80.00,63.00,42.00,11.00,31.00,12.00,19.00,14.00,10.00,1.40,80.00,9.00,20.00,45.00,21.00,48.00,43.75,11.00,25.00,44.00,3.00,9.00,0.90,4.00,20.00,0.20,10.00,1.00,91.00
Espírito Santo,1,200.00,67.00,51.00,34.00,18.00,30.00,9.00,21.00,10.00,16.00,0.63,67.00,5.00,16.00,31.25,17.00,32.00,53.13,18.00,23.00,78.26,1.00,7.00,0.44,4.00,20.00,0.20,16.00,4.00,80.00
Tijuca,1,200.00,65.00,45.00,30.00,8.00,27.00,8.00,19.00,13.00,14.00,0.93,65.00,9.00,27.00,33.33,15.00,24.00,62.50,8.00,13.00,61.54,0.00,4.00,0.29,3.00,17.00,0.18,14.00,4.00,75.00
Mogi,1,200.00,64.00,51.00,34.00,18.00,37.00,15.00,22.00,8.00,14.00,0.57,64.00,4.00,19.00,21.05,17.00,50.00,34.00,18.00,22.00,81.82,1.00,3.00,0.21,5.00,22.00,0.23,14.00,3.00,58.00
Limeira,1,200.00,61.00,57.00,38.00,8.00,27.00,11.00,16.00,12.00,15.00,0.80,61.00,5.00,22.00,22.73,19.00,38.00,50.00,8.00,10.00,80.00,0.00,2.00,0.13,2.00,22.00,0.09,15.00,3.00,56.00
Joinville,1,185.67,59.00,42.00,28.00,13.00,23.00,9.00,14.00,8.00,15.00,0.53,59.00,6.00,14.00,42.86,14.00,40.00,35.00,13.00,25.00,52.00,1.00,9.00,0.60,1.00,20.00,0.05,15.00,5.00,56.00
