Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Flamengo,1,197.15,105.00,87.00,58.00,20.00,40.00,9.00,31.00,19.00,10.00,1.90,105.00,9.00,21.00,42.86,29.00,46.00,63.04,20.00,25.00,80.00,4.00,9.00,0.90,5.00,19.00,0.26,10.00,0.00,139.00
L. Sorocabana,1,200.00,94.00,66.00,44.00,32.00,32.00,12.00,20.00,9.00,10.00,0.90,94.00,6.00,20.00,30.00,22.00,45.00,48.89,32.00,35.00,91.43,2.00,9.00,0.90,1.00,20.00,0.05,10.00,3.00,101.00
Fortaleza B. C. / CFO,1,200.00,94.00,87.00,58.00,18.00,28.00,6.00,22.00,14.00,18.00,0.78,94.00,6.00,19.00,31.58,29.00,38.00,76.32,18.00,23.00,78.26,2.00,9.00,0.50,3.00,20.00,0.15,18.00,4.00,112.00
Brasília,1,200.00,90.00,57.00,38.00,19.00,24.00,6.00,18.00,23.00,11.00,2.09,90.00,11.00,23.00,47.83,19.00,36.00,52.78,19.00,20.00,95.00,0.00,12.00,1.09,4.00,20.00,0.20,11.00,3.00,116.00
Coop/São José Basketball,1,200.00,87.00,75.00,50.00,10.00,27.00,5.00,22.00,27.00,12.00,2.25,87.00,9.00,20.00,45.00,25.00,35.00,71.43,10.00,17.00,58.82,0.00,9.00,0.75,3.00,16.00,0.19,12.00,0.00,120.00
Minas,1,200.00,86.00,81.00,54.00,14.00,15.00,5.00,10.00,8.00,16.00,0.50,86.00,6.00,21.00,28.57,27.00,38.00,71.05,14.00,15.00,93.33,1.00,6.00,0.38,0.00,19.00,0.00,16.00,2.00,75.00
Espírito Santo,1,200.00,85.00,57.00,38.00,20.00,24.00,12.00,12.00,13.00,19.00,0.68,85.00,9.00,27.00,33.33,19.00,41.00,46.34,20.00,22.00,90.91,1.00,9.00,0.47,3.00,23.00,0.13,19.00,8.00,83.00
Mogi,1,200.00,83.00,63.00,42.00,20.00,30.00,10.00,20.00,13.00,5.00,2.60,83.00,7.00,21.00,33.33,21.00,50.00,42.00,20.00,24.00,83.33,0.00,6.00,1.20,2.00,25.00,0.08,5.00,0.00,86.00
Uberlândia,1,200.00,81.00,60.00,40.00,17.00,37.00,11.00,26.00,11.00,9.00,1.22,81.00,8.00,22.00,36.36,20.00,42.00,47.62,17.00,28.00,60.71,1.00,3.00,0.33,2.00,18.00,0.11,9.00,1.00,90.00
Tijuca,1,200.00,79.00,42.00,28.00,24.00,33.00,7.00,26.00,14.00,13.00,1.08,79.00,9.00,19.00,47.37,14.00,36.00,38.89,24.00,28.00,85.71,0.00,2.00,0.15,6.00,22.00,0.27,13.00,2.00,91.00
Joinville,1,200.00,77.00,45.00,30.00,17.00,38.00,11.00,27.00,14.00,10.00,1.40,77.00,10.00,20.00,50.00,15.00,39.00,38.46,17.00,20.00,85.00,2.00,4.00,0.40,4.00,20.00,0.20,10.00,4.00,97.00
Pinheiros,1,200.00,77.00,54.00,36.00,14.00,26.00,6.00,20.00,19.00,17.00,1.12,77.00,9.00,19.00,47.37,18.00,32.00,56.25,14.00,20.00,70.00,2.00,5.00,0.29,4.00,24.00,0.17,17.00,4.00,94.00
Palmeiras,1,199.95,77.00,69.00,46.00,16.00,39.00,14.00,25.00,14.00,10.00,1.40,77.00,5.00,16.00,31.25,23.00,52.00,44.23,16.00,22.00,72.73,3.00,4.00,0.40,0.00,24.00,0.00,10.00,2.00,86.00
Paulistano,1,200.00,76.00,66.00,44.00,14.00,31.00,10.00,21.00,16.00,17.00,0.94,76.00,6.00,17.00,35.29,22.00,34.00,64.71,14.00,22.00,63.64,3.00,5.00,0.29,2.00,21.00,0.10,17.00,2.00,92.00
Suzano,1,200.00,74.00,57.00,38.00,18.00,29.00,8.00,21.00,11.00,17.00,0.65,74.00,6.00,25.00,24.00,19.00,42.00,45.24,18.00,22.00,81.82,0.00,4.00,0.24,5.00,20.00,0.25,17.00,2.00,66.00
Bauru Basket,1,200.00,73.00,60.00,40.00,9.00,28.00,11.00,17.00,13.00,11.00,1.18,73.00,8.00,25.00,32.00,20.00,42.00,47.62,9.00,12.00,75.00,2.00,9.00,0.82,0.00,22.00,0.00,11.00,2.00,75.00
Sesi Franca,1,200.00,66.00,69.00,46.00,5.00,28.00,9.00,19.00,11.00,15.00,0.73,66.00,5.00,18.00,27.78,23.00,41.00,56.10,5.00,12.00,41.67,1.00,6.00,0.40,2.00,16.00,0.13,15.00,1.00,68.00
Limeira,1,199.92,62.00,63.00,42.00,8.00,28.00,10.00,18.00,6.00,7.00,0.86,62.00,4.00,21.00,19.05,21.00,42.00,50.00,8.00,19.00,42.11,4.00,5.00,0.71,2.00,21.00,0.10,7.00,3.00,61.00
