Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Pinheiros,1,200.00,97.00,60.00,40.00,12.00,25.00,8.00,17.00,27.00,11.00,2.45,97.00,15.00,29.00,51.72,20.00,42.00,47.62,12.00,17.00,70.59,4.00,11.00,1.00,1.00,19.00,0.05,11.00,1.00,115.00
L. Sorocabana,1,200.00,93.00,72.00,48.00,18.00,26.00,11.00,15.00,8.00,11.00,0.73,93.00,9.00,18.00,50.00,24.00,42.00,57.14,18.00,31.00,58.06,3.00,14.00,1.27,3.00,17.00,0.18,11.00,2.00,108.00
Coop/São José Basketball,1,200.00,93.00,63.00,42.00,21.00,29.00,7.00,22.00,13.00,7.00,1.86,93.00,10.00,24.00,41.67,21.00,33.00,63.64,21.00,25.00,84.00,0.00,3.00,0.43,0.00,22.00,0.00,7.00,2.00,107.00
Brasília,1,200.00,92.00,57.00,38.00,15.00,35.00,13.00,22.00,19.00,17.00,1.12,92.00,13.00,35.00,37.14,19.00,33.00,57.58,15.00,17.00,88.24,1.00,9.00,0.53,3.00,21.00,0.14,17.00,2.00,107.00
Uberlândia,1,200.00,88.00,66.00,44.00,20.00,28.00,4.00,24.00,16.00,9.00,1.78,88.00,8.00,25.00,32.00,22.00,33.00,66.67,20.00,25.00,80.00,3.00,6.00,0.67,0.00,25.00,0.00,9.00,2.00,103.00
Espírito Santo,1,200.00,86.00,51.00,34.00,16.00,21.00,7.00,14.00,11.00,8.00,1.38,86.00,12.00,31.00,38.71,17.00,32.00,53.13,16.00,23.00,69.57,1.00,7.00,0.88,0.00,23.00,0.00,8.00,4.00,87.00
Joinville,1,199.92,86.00,63.00,42.00,17.00,30.00,10.00,20.00,14.00,25.00,0.56,86.00,9.00,19.00,47.37,21.00,39.00,53.85,17.00,28.00,60.71,0.00,7.00,0.28,3.00,24.00,0.13,25.00,4.00,91.00
Mogi,1,200.00,86.00,45.00,30.00,26.00,27.00,7.00,20.00,17.00,7.00,2.43,86.00,10.00,20.00,50.00,15.00,35.00,42.86,26.00,32.00,81.25,0.00,2.00,0.29,3.00,23.00,0.13,7.00,2.00,100.00
Fortaleza B. C. / CFO,1,200.00,86.00,87.00,58.00,16.00,33.00,7.00,26.00,16.00,14.00,1.14,86.00,4.00,19.00,21.05,29.00,47.00,61.70,16.00,19.00,84.21,1.00,9.00,0.64,2.00,17.00,0.12,14.00,1.00,100.00
Bauru Basket,1,197.77,84.00,63.00,42.00,15.00,35.00,13.00,22.00,22.00,21.00,1.05,84.00,9.00,20.00,45.00,21.00,41.00,51.22,15.00,23.00,65.22,3.00,5.00,0.24,3.00,18.00,0.17,21.00,8.00,105.00
Minas,1,200.00,84.00,66.00,44.00,19.00,27.00,6.00,21.00,12.00,10.00,1.20,84.00,7.00,19.00,36.84,22.00,37.00,59.46,19.00,23.00,82.61,0.00,2.00,0.20,3.00,25.00,0.12,10.00,5.00,96.00
Limeira,1,200.00,82.00,63.00,42.00,13.00,22.00,5.00,17.00,20.00,15.00,1.33,82.00,9.00,22.00,40.91,21.00,38.00,55.26,13.00,17.00,76.47,0.00,8.00,0.53,2.00,25.00,0.08,15.00,1.00,90.00
Sesi Franca,1,200.00,82.00,69.00,46.00,18.00,37.00,11.00,26.00,11.00,22.00,0.50,82.00,6.00,16.00,37.50,23.00,43.00,53.49,18.00,23.00,78.26,4.00,5.00,0.23,3.00,17.00,0.18,22.00,3.00,89.00
Palmeiras,1,200.00,81.00,72.00,48.00,12.00,36.00,12.00,24.00,4.00,13.00,0.31,81.00,7.00,15.00,46.67,24.00,54.00,44.44,12.00,15.00,80.00,0.00,8.00,0.62,1.00,18.00,0.06,13.00,2.00,81.00
Suzano,1,200.00,81.00,66.00,44.00,13.00,28.00,11.00,17.00,14.00,22.00,0.64,81.00,8.00,25.00,32.00,22.00,37.00,59.46,13.00,23.00,56.52,2.00,11.00,0.50,2.00,14.00,0.14,22.00,5.00,87.00
Paulistano,1,200.00,76.00,63.00,42.00,16.00,47.00,25.00,22.00,8.00,10.00,0.80,76.00,6.00,25.00,24.00,21.00,55.00,38.18,16.00,25.00,64.00,2.00,5.00,0.50,3.00,26.00,0.12,10.00,1.00,77.00
