Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Flamengo,1,200.00,96.00,90.00,60.00,18.00,27.00,5.00,22.00,22.00,12.00,1.83,96.00,6.00,21.00,28.57,30.00,40.00,75.00,18.00,23.00,78.26,1.00,7.00,0.58,1.00,19.00,0.05,12.00,7.00,123.00
Brasília,1,200.00,93.00,57.00,38.00,16.00,29.00,7.00,22.00,20.00,17.00,1.18,93.00,13.00,24.00,54.17,19.00,33.00,57.58,16.00,24.00,66.67,1.00,13.00,0.76,0.00,22.00,0.00,17.00,4.00,117.00
Pinheiros,1,200.00,93.00,96.00,64.00,14.00,28.00,7.00,21.00,13.00,9.00,1.44,93.00,5.00,21.00,23.81,32.00,43.00,74.42,14.00,16.00,87.50,3.00,8.00,0.89,2.00,19.00,0.11,9.00,2.00,110.00
Limeira,1,200.00,89.00,42.00,28.00,16.00,18.00,1.00,17.00,19.00,10.00,1.90,89.00,15.00,25.00,60.00,14.00,23.00,60.87,16.00,18.00,88.89,1.00,11.00,1.10,5.00,24.00,0.21,10.00,2.00,115.00
Bauru Basket,1,200.00,87.00,69.00,46.00,20.00,37.00,13.00,24.00,15.00,9.00,1.67,87.00,7.00,19.00,36.84,23.00,47.00,48.94,20.00,21.00,95.24,0.00,8.00,0.89,3.00,19.00,0.16,9.00,3.00,108.00
Palmeiras,1,200.00,87.00,60.00,40.00,14.00,38.00,13.00,25.00,16.00,15.00,1.07,87.00,11.00,29.00,37.93,20.00,38.00,52.63,14.00,28.00,50.00,3.00,13.00,0.87,5.00,26.00,0.19,15.00,1.00,109.00
Coop/São José Basketball,1,200.00,82.00,51.00,34.00,21.00,29.00,7.00,22.00,19.00,10.00,1.90,82.00,9.00,24.00,37.50,17.00,35.00,48.57,21.00,25.00,84.00,0.00,6.00,0.60,1.00,17.00,0.06,10.00,1.00,95.00
L. Sorocabana,1,200.00,81.00,36.00,24.00,18.00,26.00,9.00,17.00,13.00,13.00,1.00,81.00,13.00,28.00,46.43,12.00,24.00,50.00,18.00,22.00,81.82,1.00,4.00,0.31,1.00,19.00,0.05,13.00,5.00,90.00
Suzano,1,200.00,79.00,57.00,38.00,8.00,35.00,9.00,26.00,12.00,23.00,0.52,79.00,11.00,23.00,47.83,19.00,41.00,46.34,8.00,20.00,40.00,1.00,5.00,0.22,1.00,20.00,0.05,23.00,4.00,79.00
Sesi Franca,1,200.00,77.00,60.00,40.00,10.00,19.00,5.00,14.00,13.00,16.00,0.81,77.00,9.00,18.00,50.00,20.00,43.00,46.51,10.00,13.00,76.92,1.00,9.00,0.56,0.00,24.00,0.00,16.00,1.00,71.00
Espírito Santo,1,200.00,77.00,66.00,44.00,12.00,27.00,8.00,19.00,5.00,16.00,0.31,77.00,7.00,24.00,29.17,22.00,38.00,57.89,12.00,15.00,80.00,1.00,4.00,0.25,1.00,22.00,0.05,16.00,7.00,72.00
Minas,1,200.00,75.00,75.00,50.00,19.00,44.00,15.00,29.00,8.00,13.00,0.62,75.00,2.00,14.00,14.29,25.00,47.00,53.19,19.00,26.00,73.08,0.00,7.00,0.54,1.00,21.00,0.05,13.00,1.00,89.00
Mogi,1,200.00,74.00,39.00,26.00,18.00,15.00,6.00,9.00,10.00,12.00,0.83,74.00,10.00,22.00,45.45,13.00,28.00,46.43,18.00,23.00,78.26,0.00,3.00,0.25,2.00,21.00,0.10,12.00,7.00,72.00
Joinville,1,200.00,73.00,78.00,52.00,12.00,24.00,8.00,16.00,6.00,17.00,0.35,73.00,3.00,15.00,20.00,26.00,45.00,57.78,12.00,18.00,66.67,1.00,8.00,0.47,2.00,15.00,0.13,17.00,6.00,71.00
Uberlândia,1,200.00,72.00,60.00,40.00,11.00,32.00,4.00,28.00,13.00,12.00,1.08,72.00,7.00,17.00,41.18,20.00,43.00,46.51,11.00,18.00,61.11,5.00,1.00,0.08,2.00,21.00,0.10,12.00,5.00,80.00
Paulistano,1,199.98,68.00,48.00,32.00,12.00,31.00,14.00,17.00,14.00,18.00,0.78,68.00,8.00,23.00,34.78,16.00,32.00,50.00,12.00,20.00,60.00,5.00,3.00,0.17,2.00,21.00,0.10,18.00,3.00,72.00
Tijuca,1,200.00,65.00,57.00,38.00,12.00,24.00,3.00,21.00,11.00,14.00,0.79,65.00,5.00,21.00,23.81,19.00,35.00,54.29,12.00,17.00,70.59,0.00,10.00,0.71,1.00,20.00,0.05,14.00,5.00,70.00
Fortaleza B. C. / CFO,1,200.00,60.00,33.00,22.00,20.00,40.00,13.00,27.00,16.00,10.00,1.60,60.00,6.00,22.00,27.27,11.00,43.00,25.58,20.00,29.00,68.97,1.00,7.00,0.70,5.00,17.00,0.29,10.00,1.00,71.00
