Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Palmeiras,1,200.00,95.00,69.00,46.00,16.00,29.00,7.00,22.00,18.00,9.00,2.00,95.00,11.00,26.00,42.31,23.00,38.00,60.53,16.00,23.00,69.57,3.00,11.00,1.22,5.00,25.00,0.20,9.00,2.00,121.00
Pinheiros,1,225.00,88.00,69.00,46.00,21.00,34.00,6.00,28.00,15.00,21.00,0.71,88.00,7.00,25.00,28.00,23.00,32.00,71.88,21.00,27.00,77.78,3.00,3.00,0.14,1.00,29.00,0.03,21.00,1.00,94.00
Joinville,1,224.28,87.00,72.00,48.00,24.00,25.00,7.00,18.00,12.00,16.00,0.75,87.00,5.00,23.00,21.74,24.00,46.00,52.17,24.00,35.00,68.57,0.00,11.00,0.69,2.00,27.00,0.07,16.00,8.00,89.00
Suzano,1,198.47,86.00,60.00,40.00,16.00,35.00,11.00,24.00,12.00,21.00,0.57,86.00,10.00,22.00,45.45,20.00,45.00,44.44,16.00,23.00,69.57,0.00,3.00,0.14,2.00,23.00,0.09,21.00,4.00,84.00
Paulistano,1,200.00,86.00,72.00,48.00,14.00,25.00,8.00,17.00,20.00,14.00,1.43,86.00,8.00,18.00,44.44,24.00,42.00,57.14,14.00,23.00,60.87,4.00,13.00,0.93,1.00,21.00,0.05,14.00,0.00,103.00
Uberlândia,1,200.00,84.00,48.00,32.00,16.00,26.00,5.00,21.00,18.00,16.00,1.13,84.00,12.00,28.00,42.86,16.00,29.00,55.17,16.00,19.00,84.21,3.00,10.00,0.63,2.00,22.00,0.09,16.00,1.00,96.00
Bauru Basket,1,200.00,82.00,63.00,42.00,13.00,39.00,15.00,24.00,12.00,11.00,1.09,82.00,9.00,33.00,27.27,21.00,34.00,61.76,13.00,21.00,61.90,1.00,2.00,0.18,1.00,12.00,0.08,11.00,3.00,91.00
Flamengo,1,200.00,82.00,75.00,50.00,17.00,29.00,5.00,24.00,12.00,24.00,0.50,82.00,5.00,13.00,38.46,25.00,34.00,73.53,17.00,24.00,70.83,1.00,9.00,0.38,3.00,19.00,0.16,24.00,5.00,99.00
Limeira,1,200.00,82.00,57.00,38.00,11.00,28.00,8.00,20.00,19.00,18.00,1.06,82.00,11.00,21.00,52.38,19.00,39.00,48.72,11.00,15.00,73.33,1.00,9.00,0.50,1.00,23.00,0.04,18.00,2.00,93.00
Minas,1,199.67,77.00,51.00,34.00,7.00,34.00,10.00,24.00,16.00,17.00,0.94,77.00,12.00,29.00,41.38,17.00,32.00,53.13,7.00,8.00,87.50,2.00,5.00,0.29,2.00,25.00,0.08,17.00,3.00,88.00
Brasília,1,200.00,76.00,39.00,26.00,8.00,32.00,8.00,24.00,18.00,22.00,0.82,76.00,14.00,26.00,53.85,13.00,37.00,35.14,8.00,11.00,72.73,1.00,10.00,0.45,6.00,20.00,0.30,22.00,4.00,88.00
Mogi,1,200.00,71.00,45.00,30.00,20.00,41.00,12.00,29.00,17.00,15.00,1.13,71.00,7.00,17.00,41.18,15.00,34.00,44.12,20.00,25.00,80.00,1.00,4.00,0.27,2.00,21.00,0.10,15.00,4.00,95.00
Fortaleza B. C. / CFO,1,200.00,71.00,57.00,38.00,18.00,28.00,12.00,16.00,12.00,8.00,1.50,71.00,5.00,18.00,27.78,19.00,49.00,38.78,18.00,26.00,69.23,0.00,14.00,1.75,3.00,20.00,0.15,8.00,0.00,77.00
Tijuca,1,200.00,70.00,54.00,36.00,16.00,23.00,3.00,20.00,14.00,16.00,0.88,70.00,6.00,15.00,40.00,18.00,36.00,50.00,16.00,19.00,84.21,2.00,4.00,0.25,1.00,18.00,0.06,16.00,4.00,73.00
Sesi Franca,1,200.00,62.00,60.00,40.00,10.00,33.00,11.00,22.00,12.00,20.00,0.60,62.00,4.00,15.00,26.67,20.00,47.00,42.55,10.00,13.00,76.92,1.00,11.00,0.55,3.00,15.00,0.20,20.00,4.00,67.00
Coop/São José Basketball,1,200.00,62.00,42.00,28.00,10.00,28.00,8.00,20.00,9.00,9.00,1.00,62.00,8.00,23.00,34.78,14.00,35.00,40.00,10.00,14.00,71.43,1.00,3.00,0.33,1.00,18.00,0.06,9.00,2.00,60.00
Espírito Santo,1,200.00,61.00,60.00,40.00,12.00,19.00,7.00,12.00,9.00,14.00,0.64,61.00,3.00,18.00,16.67,20.00,45.00,44.44,12.00,20.00,60.00,0.00,8.00,0.57,1.00,22.00,0.05,14.00,3.00,47.00
L. Sorocabana,1,200.00,59.00,54.00,36.00,17.00,29.00,12.00,17.00,8.00,10.00,0.80,59.00,2.00,25.00,8.00,18.00,40.00,45.00,17.00,24.00,70.83,1.00,9.00,0.90,1.00,22.00,0.05,10.00,3.00,54.00
