Data,Equipe_Casa,Pontos_Casa,Pontos_Visitante,Equipe_Visitante,Rodada,Etapa
15/02/2011,Limeira,71,67,Pinheiros,12,1
16/02/2011,Flamengo,97,72,Araraquara,2,2
18/02/2011,Minas,67,86,Bauru,5,2
18/02/2011,Paulistano,85,92,Joinville,5,2
18/02/2011,São José,78,72,Araraquara,5,2
18/02/2011,Flamengo,100,75,Assis,5,2
18/02/2011,Uberlândia,94,64,Vitória (ES),5,2
18/02/2011,Limeira,58,79,Franca,5,2
18/02/2011,Brasília,106,69,Espírito Santo,5,2
20/02/2011,Pinheiros,93,81,Joinville,6,2
20/02/2011,São José,78,82,Franca,6,2
20/02/2011,Minas,62,56,Assis,6,2
20/02/2011,Brasília,105,62,Vitória (ES),6,2
20/02/2011,Limeira,89,55,Araraquara,6,2
20/02/2011,Uberlândia,77,55,Espírito Santo,6,2
20/02/2011,Flamengo,84,64,Bauru,6,2
22/02/2011,São José,79,69,Limeira,11,1
23/02/2011,Brasília,85,71,Flamengo,13,1
25/02/2011,Vitória (ES),67,82,São José,7,2
25/02/2011,Espírito Santo,82,56,Limeira,7,2
25/02/2011,Paulistano,72,70,Minas,7,2
25/02/2011,Bauru,102,86,Uberlândia,7,2
25/02/2011,Assis,91,88,Brasília,7,2
25/02/2011,Pinheiros,92,78,Flamengo,7,2
25/02/2011,Araraquara,69,76,Joinville,7,2
27/02/2011,Franca,84,82,Joinville,8,2
27/02/2011,Pinheiros,87,77,Minas,8,2
27/02/2011,Assis,94,90,Uberlândia,8,2
27/02/2011,Bauru,92,85,Brasília,8,2
27/02/2011,Paulistano,82,91,Flamengo,8,2
27/02/2011,Vitória (ES),87,79,Limeira,8,2
27/02/2011,Espírito Santo,62,70,São José,8,2
11/03/2011,Araraquara,80,66,Espírito Santo,9,2
11/03/2011,Joinville,80,90,Flamengo,9,2
11/03/2011,Franca,109,71,Vitória (ES),9,2
11/03/2011,São José,78,81,Bauru,9,2
11/03/2011,Limeira,72,68,Assis,9,2
11/03/2011,Brasília,78,76,Pinheiros,9,2
11/03/2011,Uberlândia,75,67,Paulistano,9,2
13/03/2011,São José,85,65,Assis,10,2
13/03/2011,Franca,102,66,Espírito Santo,10,2
13/03/2011,Joinville,80,52,Minas,10,2
13/03/2011,Araraquara,112,88,Vitória (ES),10,2
13/03/2011,Limeira,69,75,Bauru,10,2
13/03/2011,Brasília,91,68,Paulistano,10,2
13/03/2011,Uberlândia,80,83,Pinheiros,10,2
15/03/2011,Flamengo,80,75,Franca,1,2
18/03/2011,Bauru,91,62,Assis,11,2
18/03/2011,Paulistano,80,88,Pinheiros,11,2
18/03/2011,Vitória (ES),87,75,Espírito Santo,11,2
18/03/2011,Araraquara,87,85,Franca,11,2
18/03/2011,Limeira,81,84,São José,11,2
18/03/2011,Flamengo,84,71,Minas,11,2
18/03/2011,Brasília,88,74,Uberlândia,11,2
20/03/2011,Franca,80,77,Brasília,3,2
22/03/2011,Araraquara,75,98,Brasília,4,2
24/03/2011,Pinheiros,92,93,Limeira,12,2
25/03/2011,Joinville,88,70,Vitória (ES),12,2
25/03/2011,Paulistano,87,86,São José,12,2
25/03/2011,Franca,76,71,Bauru,12,2
25/03/2011,Assis,73,77,Araraquara,12,2
25/03/2011,Minas,91,103,Brasília,12,2
25/03/2011,Flamengo,88,90,Uberlândia,12,2
27/03/2011,Franca,92,68,Assis,13,2
27/03/2011,Pinheiros,83,74,São José,13,2
27/03/2011,Bauru,95,73,Araraquara,13,2
27/03/2011,Joinville,102,57,Espírito Santo,13,2
27/03/2011,Paulistano,70,61,Limeira,13,2
27/03/2011,Minas,62,96,Uberlândia,13,2
27/03/2011,Flamengo,93,80,Brasília,13,2
01/04/2011,Brasília,90,88,Joinville,14,2
01/04/2011,Vitória (ES),87,86,Assis,14,2
01/04/2011,Franca,94,74,Paulistano,14,2
01/04/2011,São José,70,81,Flamengo,14,2
01/04/2011,Espírito Santo,76,93,Bauru,14,2
01/04/2011,Araraquara,82,90,Pinheiros,14,2
01/04/2011,Limeira,61,89,Minas,14,2
03/04/2011,Limeira,79,69,Flamengo,15,2
03/04/2011,Vitória (ES),80,81,Bauru,15,2
03/04/2011,São José,79,65,Minas,15,2
03/04/2011,Espírito Santo,72,69,Assis,15,2
03/04/2011,Araraquara,69,58,Paulistano,15,2
03/04/2011,Uberlândia,85,77,Joinville,15,2
03/04/2011,Franca,92,78,Pinheiros,15,2
07/04/2011,Limeira,90,76,São José,1,3
08/04/2011,Paulistano,62,86,Bauru,1,3
09/04/2011,Minas,83,81,Joinville,1,3
10/04/2011,Araraquara,63,90,Uberlândia,1,3
10/04/2011,São José,92,77,Limeira,2,3
11/04/2011,Bauru,90,69,Paulistano,2,3
12/04/2011,Uberlândia,89,61,Araraquara,2,3
12/04/2011,Joinville,84,77,Minas,2,3
12/04/2011,São José,72,60,Limeira,3,3
13/04/2011,Bauru,92,66,Paulistano,3,3
14/04/2011,Joinville,78,80,Minas,3,3
14/04/2011,Uberlândia,74,65,Araraquara,3,3
17/04/2011,Minas,74,85,Joinville,4,3
17/04/2011,Limeira,95,84,São José,4,3
20/04/2011,Joinville,71,66,Minas,5,3
20/04/2011,São José,81,76,Limeira,5,3
23/04/2011,Uberlândia,96,91,Brasília,1,4
23/04/2011,Joinville,66,72,Pinheiros,1,4
24/04/2011,São José,79,86,Franca,1,4
24/04/2011,Bauru,87,85,Flamengo,1,4
26/04/2011,Franca,79,78,São José,2,4
26/04/2011,Pinheiros,84,70,Joinville,2,4
26/04/2011,Flamengo,79,71,Bauru,2,4
26/04/2011,Brasília,109,73,Uberlândia,2,4
27/04/2011,Pinheiros,103,105,Joinville,3,4
27/04/2011,Franca,83,62,São José,3,4
27/04/2011,Flamengo,79,73,Bauru,3,4
27/04/2011,Brasília,84,72,Uberlândia,3,4
29/04/2011,Joinville,76,71,Pinheiros,4,4
29/04/2011,Uberlândia,80,68,Brasília,4,4
29/04/2011,Bauru,79,82,Flamengo,4,4
01/05/2011,Pinheiros,93,82,Joinville,5,4
02/05/2011,Brasília,91,74,Uberlândia,5,4
06/05/2011,Brasília,84,80,Pinheiros,1,5
06/05/2011,Flamengo,69,73,Franca,1,5
08/05/2011,Franca,94,86,Flamengo,2,5
08/05/2011,Pinheiros,89,90,Brasília,2,5
10/05/2011,Pinheiros,99,92,Brasília,3,5
10/05/2011,Franca,91,78,Flamengo,3,5
13/05/2011,Brasília,99,93,Pinheiros,4,5
19/05/2011,Brasília,92,72,Franca,1,6
21/05/2011,Franca,75,80,Brasília,2,6
22/05/2011,Franca,93,92,Brasília,3,6
24/05/2011,Brasília,77,68,Franca,4,6
