Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Minas,1,0.00,101.00,30.00,56.00,15.00,36.00,10.00,26.00,28.00,19.00,1.47,101.00,10.00,17.00,58.82,28.00,48.00,58.33,15.00,19.00,78.95,1.00,12.00,0.63,6.00,15.00,0.40,19.00,0.00,133.00
Flamengo,1,0.00,99.00,27.00,54.00,18.00,44.00,8.00,36.00,30.00,14.00,2.14,99.00,9.00,21.00,42.86,27.00,41.00,65.85,18.00,23.00,78.26,5.00,9.00,0.64,2.00,12.00,0.17,14.00,0.00,139.00
Bauru Basket,1,0.00,86.00,24.00,50.00,12.00,30.00,3.00,27.00,14.00,7.00,2.00,86.00,8.00,19.00,42.11,25.00,37.00,67.57,12.00,19.00,63.16,0.00,9.00,1.29,3.00,18.00,0.17,7.00,0.00,105.00
Araraquara,1,0.00,80.00,33.00,28.00,19.00,27.00,6.00,21.00,6.00,6.00,1.00,80.00,11.00,21.00,52.38,14.00,31.00,45.16,19.00,24.00,79.17,2.00,5.00,0.83,0.00,23.00,0.00,6.00,0.00,80.00
Joinville,1,0.00,79.00,33.00,34.00,12.00,34.00,7.00,27.00,16.00,15.00,1.07,79.00,11.00,29.00,37.93,17.00,29.00,58.62,12.00,16.00,75.00,3.00,11.00,0.73,1.00,16.00,0.06,15.00,0.00,92.00
Brasília,1,0.00,78.00,21.00,46.00,11.00,32.00,10.00,22.00,17.00,22.00,0.77,78.00,7.00,14.00,50.00,23.00,43.00,53.49,11.00,14.00,78.57,3.00,5.00,0.23,2.00,23.00,0.09,22.00,0.00,82.00
Pinheiros,1,0.00,76.00,18.00,44.00,14.00,28.00,9.00,19.00,16.00,12.00,1.33,76.00,6.00,29.00,20.69,22.00,44.00,50.00,14.00,16.00,87.50,1.00,10.00,0.83,1.00,19.00,0.05,12.00,0.00,72.00
Lajeado,1,0.00,75.00,18.00,38.00,19.00,23.00,8.00,15.00,9.00,5.00,1.80,75.00,6.00,16.00,37.50,19.00,33.00,57.58,19.00,23.00,82.61,0.00,5.00,1.00,2.00,22.00,0.09,5.00,0.00,81.00
Limeira,1,0.00,75.00,24.00,42.00,9.00,28.00,4.00,24.00,15.00,14.00,1.07,75.00,8.00,16.00,50.00,21.00,35.00,60.00,9.00,14.00,64.29,4.00,10.00,0.71,5.00,23.00,0.22,14.00,0.00,92.00
Espírito Santo,1,0.00,70.00,18.00,42.00,10.00,29.00,15.00,14.00,12.00,22.00,0.55,70.00,6.00,19.00,31.58,21.00,47.00,44.68,10.00,17.00,58.82,1.00,12.00,0.55,4.00,20.00,0.20,22.00,0.00,59.00
Assis,1,0.00,63.00,21.00,26.00,16.00,28.00,9.00,19.00,11.00,14.00,0.79,63.00,7.00,23.00,30.43,13.00,29.00,44.83,16.00,24.00,66.67,1.00,7.00,0.50,4.00,19.00,0.21,14.00,0.00,59.00
Sesi Franca,1,0.00,59.00,18.00,28.00,13.00,23.00,2.00,21.00,12.00,15.00,0.80,59.00,6.00,21.00,28.57,14.00,32.00,43.75,13.00,18.00,72.22,0.00,7.00,0.47,0.00,16.00,0.00,15.00,0.00,48.00
Coop/São José Basketball,1,0.00,58.00,9.00,36.00,13.00,23.00,8.00,15.00,9.00,11.00,0.82,58.00,3.00,20.00,15.00,18.00,39.00,46.15,13.00,16.00,81.25,0.00,5.00,0.45,0.00,23.00,0.00,11.00,0.00,43.00
Saldanha,1,0.00,49.00,27.00,18.00,4.00,24.00,9.00,15.00,8.00,20.00,0.40,49.00,9.00,33.00,27.27,9.00,35.00,25.71,4.00,7.00,57.14,0.00,6.00,0.30,0.00,18.00,0.00,20.00,0.00,14.00
