Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Pinheiros,1,0.00,95.00,27.00,46.00,22.00,40.00,16.00,24.00,14.00,10.00,1.40,95.00,9.00,27.00,33.33,23.00,38.00,60.53,22.00,31.00,70.97,2.00,3.00,0.30,3.00,17.00,0.18,10.00,0.00,103.00
Sesi Franca,1,0.00,95.00,21.00,62.00,12.00,26.00,8.00,18.00,23.00,9.00,2.56,95.00,7.00,19.00,36.84,31.00,56.00,55.36,12.00,15.00,80.00,4.00,5.00,0.56,1.00,28.00,0.04,9.00,0.00,101.00
Assis,1,0.00,94.00,30.00,38.00,26.00,30.00,7.00,23.00,11.00,12.00,0.92,94.00,10.00,21.00,47.62,19.00,35.00,54.29,26.00,35.00,74.29,1.00,4.00,0.33,4.00,25.00,0.16,12.00,0.00,95.00
Limeira,1,0.00,89.00,18.00,52.00,19.00,39.00,11.00,28.00,21.00,13.00,1.62,89.00,6.00,22.00,27.27,26.00,50.00,52.00,19.00,24.00,79.17,7.00,12.00,0.92,4.00,15.00,0.27,13.00,0.00,107.00
Bauru Basket,1,0.00,89.00,21.00,48.00,20.00,39.00,9.00,30.00,13.00,4.00,3.25,89.00,7.00,19.00,36.84,24.00,48.00,50.00,20.00,29.00,68.97,3.00,5.00,1.25,1.00,21.00,0.05,4.00,0.00,98.00
Lajeado,1,0.00,87.00,18.00,48.00,21.00,29.00,9.00,20.00,20.00,9.00,2.22,87.00,6.00,19.00,31.58,24.00,41.00,58.54,21.00,28.00,75.00,2.00,8.00,0.89,1.00,25.00,0.04,9.00,0.00,99.00
Joinville,1,0.00,86.00,27.00,42.00,17.00,28.00,4.00,24.00,16.00,8.00,2.00,86.00,9.00,24.00,37.50,21.00,39.00,53.85,17.00,22.00,77.27,1.00,3.00,0.38,2.00,22.00,0.09,8.00,0.00,89.00
Brasília,1,0.00,82.00,27.00,44.00,11.00,32.00,7.00,25.00,14.00,16.00,0.88,82.00,9.00,26.00,34.62,22.00,43.00,51.16,11.00,17.00,64.71,1.00,8.00,0.50,3.00,17.00,0.18,16.00,0.00,79.00
Paulistano,1,0.00,78.00,21.00,48.00,9.00,30.00,5.00,25.00,14.00,17.00,0.82,78.00,7.00,14.00,50.00,24.00,39.00,61.54,9.00,11.00,81.82,1.00,8.00,0.47,3.00,15.00,0.20,17.00,0.00,92.00
Minas,1,0.00,77.00,12.00,50.00,15.00,46.00,11.00,35.00,14.00,18.00,0.78,77.00,4.00,19.00,21.05,25.00,49.00,51.02,15.00,21.00,71.43,0.00,7.00,0.39,3.00,14.00,0.21,18.00,0.00,84.00
Saldanha,1,0.00,71.00,36.00,22.00,13.00,35.00,9.00,26.00,18.00,20.00,0.90,71.00,12.00,34.00,35.29,11.00,32.00,34.38,13.00,16.00,81.25,1.00,9.00,0.45,3.00,22.00,0.14,20.00,0.00,70.00
Coop/São José Basketball,1,0.00,69.00,21.00,36.00,12.00,31.00,12.00,19.00,9.00,23.00,0.39,69.00,7.00,30.00,23.33,18.00,28.00,64.29,12.00,17.00,70.59,1.00,10.00,0.43,3.00,23.00,0.13,23.00,0.00,61.00
Espírito Santo,1,0.00,64.00,18.00,30.00,16.00,24.00,7.00,17.00,11.00,23.00,0.48,64.00,6.00,21.00,28.57,15.00,34.00,44.12,16.00,20.00,80.00,0.00,11.00,0.48,2.00,21.00,0.10,23.00,0.00,51.00
Araraquara,1,0.00,62.00,21.00,34.00,7.00,17.00,5.00,12.00,9.00,12.00,0.75,62.00,7.00,25.00,28.00,17.00,31.00,54.84,7.00,11.00,63.64,2.00,7.00,0.58,2.00,18.00,0.11,12.00,0.00,49.00
