Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Minas,1,0.00,96.00,39.00,36.00,21.00,36.00,12.00,24.00,24.00,12.00,2.00,96.00,13.00,28.00,46.43,18.00,43.00,41.86,21.00,32.00,65.63,1.00,8.00,0.67,1.00,17.00,0.06,12.00,0.00,102.00
Brasília,1,0.00,94.00,18.00,42.00,34.00,21.00,2.00,19.00,20.00,16.00,1.25,94.00,6.00,19.00,31.58,21.00,32.00,65.63,34.00,40.00,85.00,3.00,10.00,0.63,1.00,30.00,0.03,16.00,0.00,100.00
Pinheiros,1,0.00,94.00,27.00,42.00,25.00,31.00,14.00,17.00,18.00,10.00,1.80,94.00,9.00,21.00,42.86,21.00,38.00,55.26,25.00,30.00,83.33,6.00,7.00,0.70,4.00,18.00,0.22,10.00,0.00,110.00
Limeira,1,0.00,91.00,30.00,48.00,13.00,35.00,9.00,26.00,20.00,10.00,2.00,91.00,10.00,26.00,38.46,24.00,46.00,52.17,13.00,18.00,72.22,0.00,5.00,0.50,6.00,14.00,0.43,10.00,0.00,104.00
Flamengo,1,0.00,91.00,27.00,38.00,26.00,39.00,12.00,27.00,14.00,13.00,1.08,91.00,9.00,27.00,33.33,19.00,36.00,52.78,26.00,41.00,63.41,1.00,10.00,0.77,6.00,21.00,0.29,13.00,0.00,97.00
Bauru Basket,1,0.00,88.00,24.00,48.00,16.00,33.00,17.00,16.00,13.00,8.00,1.63,88.00,8.00,22.00,36.36,24.00,50.00,48.00,16.00,21.00,76.19,2.00,7.00,0.88,1.00,23.00,0.04,8.00,0.00,89.00
Paulistano,1,0.00,87.00,15.00,50.00,22.00,20.00,6.00,14.00,19.00,10.00,1.90,87.00,5.00,13.00,38.46,25.00,41.00,60.98,22.00,30.00,73.33,2.00,10.00,1.00,4.00,27.00,0.15,10.00,0.00,98.00
Araraquara,1,0.00,85.00,18.00,36.00,31.00,23.00,5.00,18.00,7.00,20.00,0.35,85.00,6.00,16.00,37.50,18.00,33.00,54.55,31.00,38.00,81.58,1.00,8.00,0.40,2.00,33.00,0.06,20.00,0.00,73.00
Assis,1,0.00,83.00,39.00,24.00,20.00,22.00,8.00,14.00,15.00,18.00,0.83,83.00,13.00,24.00,54.17,12.00,29.00,41.38,20.00,24.00,83.33,1.00,4.00,0.22,3.00,24.00,0.13,18.00,0.00,77.00
Coop/São José Basketball,1,0.00,80.00,18.00,44.00,18.00,35.00,12.00,23.00,16.00,15.00,1.07,80.00,6.00,30.00,20.00,22.00,42.00,52.38,18.00,23.00,78.26,0.00,6.00,0.40,3.00,31.00,0.10,15.00,0.00,76.00
Saldanha,1,0.00,78.00,33.00,28.00,17.00,23.00,5.00,18.00,14.00,12.00,1.17,78.00,11.00,27.00,40.74,14.00,22.00,63.64,17.00,29.00,58.62,2.00,11.00,0.92,2.00,20.00,0.10,12.00,0.00,80.00
Joinville,1,0.00,70.00,21.00,36.00,13.00,33.00,11.00,22.00,14.00,8.00,1.75,70.00,7.00,31.00,22.58,18.00,34.00,52.94,13.00,28.00,46.43,1.00,14.00,1.75,2.00,22.00,0.09,8.00,0.00,70.00
Lajeado,1,0.00,68.00,15.00,46.00,7.00,23.00,7.00,16.00,12.00,17.00,0.71,68.00,5.00,20.00,25.00,23.00,36.00,63.89,7.00,13.00,53.85,0.00,6.00,0.35,1.00,27.00,0.04,17.00,0.00,59.00
Espírito Santo,1,0.00,63.00,24.00,28.00,11.00,35.00,5.00,30.00,16.00,12.00,1.33,63.00,8.00,24.00,33.33,14.00,30.00,46.67,11.00,20.00,55.00,0.00,6.00,0.50,1.00,25.00,0.04,12.00,0.00,68.00
