Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Flamengo,1,0.00,106.00,39.00,48.00,19.00,30.00,8.00,22.00,20.00,14.00,1.43,106.00,13.00,25.00,52.00,24.00,42.00,57.14,19.00,22.00,86.36,1.00,6.00,0.43,1.00,20.00,0.05,14.00,0.00,116.00
Pinheiros,1,0.00,96.00,36.00,48.00,12.00,29.00,2.00,27.00,20.00,11.00,1.82,96.00,12.00,27.00,44.44,24.00,34.00,70.59,12.00,16.00,75.00,4.00,6.00,0.55,5.00,18.00,0.28,11.00,0.00,116.00
Limeira,1,0.00,91.00,33.00,48.00,10.00,28.00,5.00,23.00,20.00,14.00,1.43,91.00,11.00,24.00,45.83,24.00,36.00,66.67,10.00,19.00,52.63,8.00,12.00,0.86,5.00,17.00,0.29,14.00,0.00,108.00
Assis,1,0.00,88.00,21.00,50.00,17.00,27.00,7.00,20.00,14.00,10.00,1.40,88.00,7.00,22.00,31.82,25.00,36.00,69.44,17.00,25.00,68.00,3.00,5.00,0.50,4.00,19.00,0.21,10.00,0.00,94.00
Brasília,1,0.00,85.00,18.00,48.00,19.00,29.00,8.00,21.00,16.00,10.00,1.60,85.00,6.00,17.00,35.29,24.00,46.00,52.17,19.00,25.00,76.00,4.00,11.00,1.10,3.00,17.00,0.18,10.00,0.00,95.00
Minas,1,0.00,84.00,33.00,32.00,19.00,32.00,5.00,27.00,13.00,16.00,0.81,84.00,11.00,19.00,57.89,16.00,26.00,61.54,19.00,23.00,82.61,0.00,2.00,0.13,2.00,21.00,0.10,16.00,0.00,95.00
Sesi Franca,1,0.00,80.00,24.00,38.00,18.00,25.00,5.00,20.00,15.00,18.00,0.83,80.00,8.00,20.00,40.00,19.00,43.00,44.19,18.00,26.00,69.23,0.00,7.00,0.39,1.00,29.00,0.03,18.00,0.00,66.00
Lajeado,1,0.00,79.00,12.00,58.00,9.00,28.00,4.00,24.00,21.00,13.00,1.62,79.00,4.00,14.00,28.57,29.00,50.00,58.00,9.00,18.00,50.00,0.00,5.00,0.38,1.00,18.00,0.06,13.00,0.00,81.00
Bauru Basket,1,0.00,78.00,21.00,44.00,13.00,25.00,9.00,16.00,15.00,4.00,3.75,78.00,7.00,24.00,29.17,22.00,43.00,51.16,13.00,23.00,56.52,3.00,11.00,2.75,0.00,18.00,0.00,4.00,0.00,77.00
Coop/São José Basketball,1,0.00,78.00,18.00,42.00,18.00,36.00,10.00,26.00,10.00,15.00,0.67,78.00,6.00,20.00,30.00,21.00,35.00,60.00,18.00,28.00,64.29,1.00,2.00,0.13,1.00,22.00,0.05,15.00,0.00,74.00
Araraquara,1,0.00,78.00,33.00,30.00,15.00,27.00,7.00,20.00,17.00,20.00,0.85,78.00,11.00,25.00,44.00,15.00,32.00,46.88,15.00,17.00,88.24,1.00,4.00,0.20,4.00,20.00,0.20,20.00,0.00,77.00
Saldanha,1,0.00,75.00,30.00,32.00,13.00,25.00,5.00,20.00,11.00,21.00,0.52,75.00,10.00,29.00,34.48,16.00,29.00,55.17,13.00,22.00,59.09,2.00,7.00,0.33,1.00,20.00,0.05,21.00,0.00,57.00
Joinville,1,0.00,71.00,24.00,26.00,21.00,29.00,9.00,20.00,15.00,18.00,0.83,71.00,8.00,31.00,25.81,13.00,27.00,48.15,21.00,32.00,65.63,1.00,10.00,0.56,3.00,23.00,0.13,18.00,0.00,62.00
Paulistano,1,0.00,66.00,15.00,32.00,19.00,35.00,10.00,25.00,10.00,20.00,0.50,66.00,5.00,21.00,23.81,16.00,37.00,43.24,19.00,27.00,70.37,0.00,8.00,0.40,2.00,30.00,0.07,20.00,0.00,56.00
