Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Coop/São José Basketball,1,200.00,93.00,30.00,44.00,19.00,40.00,11.00,29.00,19.00,8.00,2.38,93.00,10.00,29.00,34.48,22.00,37.00,59.46,19.00,26.00,73.08,1.00,5.00,0.63,2.00,23.00,0.09,8.00,0.00,117.00
Limeira,1,200.00,89.00,18.00,50.00,21.00,25.00,7.00,18.00,19.00,20.00,0.95,89.00,6.00,14.00,42.86,25.00,39.00,64.10,21.00,24.00,87.50,2.00,10.00,0.50,2.00,18.00,0.11,20.00,5.00,108.00
Paulistano,1,222.42,87.00,21.00,44.00,22.00,39.00,9.00,30.00,20.00,19.00,1.05,87.00,7.00,22.00,31.82,22.00,43.00,51.16,22.00,35.00,62.86,0.00,7.00,0.37,2.00,27.00,0.07,19.00,3.00,103.00
Brasília,1,200.00,87.00,24.00,38.00,25.00,35.00,6.00,29.00,12.00,15.00,0.80,87.00,8.00,25.00,32.00,19.00,28.00,67.86,25.00,33.00,75.76,2.00,6.00,0.40,4.00,22.00,0.18,15.00,3.00,106.00
Flamengo,1,199.67,83.00,15.00,50.00,18.00,24.00,4.00,20.00,12.00,10.00,1.20,83.00,5.00,12.00,41.67,25.00,44.00,56.82,18.00,23.00,78.26,3.00,7.00,0.70,0.00,16.00,0.00,10.00,3.00,93.00
Pinheiros,1,225.00,82.00,27.00,34.00,21.00,38.00,7.00,31.00,15.00,17.00,0.88,82.00,9.00,26.00,34.62,17.00,41.00,41.46,21.00,34.00,61.76,1.00,7.00,0.41,3.00,33.00,0.09,17.00,5.00,92.00
Joinville,1,200.00,82.00,21.00,44.00,17.00,31.00,14.00,17.00,16.00,7.00,2.29,82.00,7.00,18.00,38.89,22.00,54.00,40.74,17.00,24.00,70.83,0.00,7.00,1.00,1.00,23.00,0.04,7.00,0.00,87.00
Uberlândia,1,189.93,80.00,15.00,44.00,21.00,32.00,10.00,22.00,15.00,5.00,3.00,80.00,5.00,17.00,29.41,22.00,40.00,55.00,21.00,31.00,67.74,3.00,6.00,1.20,4.00,18.00,0.22,5.00,0.00,102.00
Araraquara,1,199.92,78.00,21.00,42.00,15.00,25.00,8.00,17.00,20.00,18.00,1.11,78.00,7.00,23.00,30.43,21.00,36.00,58.33,15.00,18.00,83.33,0.00,10.00,0.56,2.00,19.00,0.11,18.00,5.00,91.00
Minas,1,200.00,76.00,21.00,40.00,15.00,26.00,8.00,18.00,10.00,14.00,0.71,76.00,7.00,21.00,33.33,20.00,49.00,40.82,15.00,18.00,83.33,0.00,10.00,0.71,2.00,27.00,0.07,14.00,5.00,72.00
Tijuca,1,200.00,76.00,15.00,56.00,5.00,28.00,6.00,22.00,14.00,13.00,1.08,76.00,5.00,16.00,31.25,28.00,42.00,66.67,5.00,7.00,71.43,2.00,2.00,0.15,0.00,24.00,0.00,13.00,3.00,85.00
L. Sorocabana,1,200.00,71.00,18.00,44.00,9.00,26.00,2.00,24.00,11.00,7.00,1.57,71.00,6.00,20.00,30.00,22.00,35.00,62.86,9.00,15.00,60.00,3.00,8.00,1.14,1.00,18.00,0.06,7.00,3.00,86.00
Sesi Franca,1,200.00,68.00,9.00,44.00,15.00,29.00,6.00,23.00,13.00,8.00,1.63,68.00,3.00,15.00,20.00,22.00,41.00,53.66,15.00,17.00,88.24,1.00,5.00,0.63,0.00,25.00,0.00,8.00,2.00,78.00
Bauru Basket,1,200.00,64.00,12.00,42.00,10.00,25.00,9.00,16.00,10.00,9.00,1.11,64.00,4.00,19.00,21.05,21.00,45.00,46.67,10.00,11.00,90.91,0.00,4.00,0.44,1.00,18.00,0.06,9.00,1.00,57.00
