Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Joinville,1,200.00,106.00,15.00,62.00,29.00,29.00,6.00,23.00,23.00,15.00,1.53,106.00,5.00,10.00,50.00,31.00,48.00,64.58,29.00,36.00,80.56,0.00,9.00,0.60,1.00,19.00,0.05,15.00,2.00,133.00
Flamengo,1,225.00,98.00,27.00,50.00,21.00,31.00,8.00,23.00,18.00,13.00,1.38,98.00,9.00,22.00,40.91,25.00,47.00,53.19,21.00,24.00,87.50,0.00,8.00,0.62,0.00,19.00,0.00,13.00,2.00,109.00
Uberlândia,1,225.00,96.00,33.00,46.00,17.00,35.00,13.00,22.00,13.00,13.00,1.00,96.00,11.00,29.00,37.93,23.00,41.00,56.10,17.00,22.00,77.27,2.00,8.00,0.62,6.00,22.00,0.27,13.00,2.00,111.00
Sesi Franca,1,200.00,94.00,33.00,38.00,23.00,35.00,9.00,26.00,19.00,13.00,1.46,94.00,11.00,28.00,39.29,19.00,32.00,59.38,23.00,31.00,74.19,1.00,5.00,0.38,6.00,25.00,0.24,13.00,3.00,119.00
Pinheiros,1,200.00,91.00,21.00,58.00,12.00,32.00,7.00,25.00,18.00,12.00,1.50,91.00,7.00,15.00,46.67,29.00,47.00,61.70,12.00,21.00,57.14,3.00,8.00,0.67,2.00,16.00,0.13,12.00,2.00,115.00
Araraquara,1,200.00,88.00,21.00,50.00,17.00,14.00,2.00,12.00,11.00,12.00,0.92,88.00,7.00,17.00,41.18,25.00,46.00,54.35,17.00,21.00,80.95,1.00,6.00,0.50,2.00,24.00,0.08,12.00,3.00,81.00
Paulistano,1,200.00,87.00,45.00,30.00,12.00,26.00,5.00,21.00,16.00,16.00,1.00,87.00,15.00,24.00,62.50,15.00,26.00,57.69,12.00,19.00,63.16,1.00,7.00,0.44,2.00,18.00,0.11,16.00,2.00,104.00
Coop/São José Basketball,1,200.00,83.00,36.00,32.00,15.00,42.00,10.00,32.00,17.00,13.00,1.31,83.00,12.00,30.00,40.00,16.00,31.00,51.61,15.00,19.00,78.95,1.00,3.00,0.23,2.00,18.00,0.11,13.00,5.00,106.00
L. Sorocabana,1,200.00,83.00,24.00,44.00,15.00,28.00,8.00,20.00,22.00,9.00,2.44,83.00,8.00,27.00,29.63,22.00,36.00,61.11,15.00,18.00,83.33,1.00,9.00,1.00,0.00,19.00,0.00,9.00,2.00,102.00
Tijuca,1,200.00,82.00,24.00,34.00,24.00,26.00,6.00,20.00,16.00,11.00,1.45,82.00,8.00,17.00,47.06,17.00,42.00,40.48,24.00,28.00,85.71,0.00,9.00,0.82,1.00,25.00,0.04,11.00,2.00,91.00
Minas,1,200.00,73.00,18.00,36.00,19.00,28.00,9.00,19.00,12.00,7.00,1.71,73.00,6.00,16.00,37.50,18.00,40.00,45.00,19.00,26.00,73.08,3.00,10.00,1.43,3.00,18.00,0.17,7.00,0.00,87.00
Espírito Santo,1,200.00,72.00,27.00,30.00,15.00,25.00,4.00,21.00,10.00,14.00,0.71,72.00,9.00,20.00,45.00,15.00,35.00,42.86,15.00,16.00,93.75,0.00,8.00,0.57,2.00,24.00,0.08,14.00,3.00,75.00
Limeira,1,200.00,71.00,12.00,42.00,17.00,23.00,4.00,19.00,9.00,8.00,1.13,71.00,4.00,18.00,22.22,21.00,42.00,50.00,17.00,18.00,94.44,3.00,7.00,0.88,0.00,25.00,0.00,8.00,3.00,70.00
Bauru Basket,1,200.00,67.00,24.00,32.00,11.00,35.00,14.00,21.00,10.00,15.00,0.67,67.00,8.00,27.00,29.63,16.00,40.00,40.00,11.00,17.00,64.71,0.00,3.00,0.20,1.00,19.00,0.05,15.00,3.00,61.00
