Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Bauru Basket,1,198.12,96.00,39.00,34.00,23.00,25.00,11.00,14.00,14.00,12.00,1.17,96.00,13.00,23.00,56.52,17.00,37.00,45.95,23.00,30.00,76.67,0.00,9.00,0.75,2.00,25.00,0.08,12.00,6.00,110.00
L. Sorocabana,1,200.00,91.00,15.00,52.00,24.00,34.00,10.00,24.00,11.00,16.00,0.69,91.00,5.00,17.00,29.41,26.00,41.00,63.41,24.00,29.00,82.76,1.00,8.00,0.50,4.00,22.00,0.18,16.00,5.00,110.00
Pinheiros,1,219.20,86.00,18.00,42.00,26.00,29.00,8.00,21.00,10.00,17.00,0.59,86.00,6.00,20.00,30.00,21.00,33.00,63.64,26.00,37.00,70.27,1.00,11.00,0.65,1.00,18.00,0.06,17.00,3.00,97.00
Sesi Franca,1,200.00,85.00,21.00,50.00,14.00,18.00,1.00,17.00,18.00,7.00,2.57,85.00,7.00,18.00,38.89,25.00,38.00,65.79,14.00,17.00,82.35,0.00,10.00,1.43,4.00,19.00,0.21,7.00,3.00,107.00
Joinville,1,224.75,85.00,12.00,52.00,21.00,31.00,13.00,18.00,6.00,10.00,0.60,85.00,4.00,16.00,25.00,26.00,53.00,49.06,21.00,23.00,91.30,1.00,11.00,1.10,2.00,26.00,0.08,10.00,1.00,87.00
Flamengo,1,200.00,81.00,15.00,46.00,20.00,36.00,7.00,29.00,9.00,10.00,0.90,81.00,5.00,17.00,29.41,23.00,38.00,60.53,20.00,26.00,76.92,1.00,8.00,0.80,1.00,17.00,0.06,10.00,1.00,99.00
Brasília,1,200.00,80.00,15.00,40.00,25.00,24.00,7.00,17.00,10.00,12.00,0.83,80.00,5.00,15.00,33.33,20.00,35.00,57.14,25.00,27.00,92.59,1.00,6.00,0.50,1.00,25.00,0.04,12.00,4.00,88.00
Minas,1,200.00,79.00,21.00,42.00,16.00,27.00,7.00,20.00,7.00,11.00,0.64,79.00,7.00,19.00,36.84,21.00,40.00,52.50,16.00,20.00,80.00,1.00,3.00,0.27,1.00,30.00,0.03,11.00,2.00,77.00
Limeira,1,200.00,77.00,33.00,34.00,10.00,27.00,5.00,22.00,15.00,7.00,2.14,77.00,11.00,35.00,31.43,17.00,29.00,58.62,10.00,16.00,62.50,4.00,5.00,0.71,1.00,26.00,0.04,7.00,2.00,84.00
Tijuca,1,200.00,76.00,12.00,40.00,24.00,34.00,9.00,25.00,7.00,12.00,0.58,76.00,4.00,16.00,25.00,20.00,42.00,47.62,24.00,28.00,85.71,0.00,5.00,0.42,2.00,23.00,0.09,12.00,6.00,84.00
Coop/São José Basketball,1,200.00,75.00,21.00,40.00,14.00,32.00,10.00,22.00,16.00,18.00,0.89,75.00,7.00,20.00,35.00,20.00,34.00,58.82,14.00,15.00,93.33,0.00,6.00,0.33,2.00,16.00,0.13,18.00,2.00,88.00
Espírito Santo,1,200.00,66.00,33.00,20.00,13.00,26.00,8.00,18.00,3.00,13.00,0.23,66.00,11.00,24.00,45.83,10.00,30.00,33.33,13.00,19.00,68.42,0.00,5.00,0.38,2.00,18.00,0.11,13.00,3.00,59.00
Araraquara,1,199.42,65.00,24.00,28.00,13.00,24.00,3.00,21.00,9.00,14.00,0.64,65.00,8.00,20.00,40.00,14.00,32.00,43.75,13.00,17.00,76.47,0.00,7.00,0.50,1.00,22.00,0.05,14.00,4.00,66.00
Paulistano,1,200.00,64.00,27.00,34.00,3.00,17.00,4.00,13.00,13.00,13.00,1.00,64.00,9.00,24.00,37.50,17.00,32.00,53.13,3.00,7.00,42.86,0.00,6.00,0.46,1.00,14.00,0.07,13.00,1.00,59.00
