Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Mogi,1,0.00,104.00,51.00,40.00,13.00,29.00,5.00,24.00,35.00,12.00,2.92,104.00,17.00,34.00,50.00,20.00,28.00,71.43,13.00,18.00,72.22,1.00,10.00,0.83,3.00,22.00,0.14,12.00,1.00,139.00
Paulistano,1,0.00,92.00,30.00,38.00,24.00,38.00,15.00,23.00,16.00,18.00,0.89,92.00,10.00,19.00,52.63,19.00,44.00,43.18,24.00,31.00,77.42,1.00,14.00,0.78,2.00,20.00,0.10,18.00,3.00,103.00
Caxias do Sul Basquete,1,0.00,87.00,15.00,52.00,20.00,39.00,10.00,29.00,25.00,15.00,1.67,87.00,5.00,17.00,29.41,26.00,41.00,63.41,20.00,27.00,74.07,2.00,3.00,0.20,5.00,24.00,0.21,15.00,3.00,110.00
Sesi Franca,1,0.00,86.00,30.00,40.00,16.00,39.00,13.00,26.00,12.00,15.00,0.80,86.00,10.00,25.00,40.00,20.00,38.00,52.63,16.00,25.00,64.00,0.00,7.00,0.47,0.00,25.00,0.00,15.00,5.00,87.00
Minas,1,0.00,84.00,30.00,40.00,14.00,37.00,16.00,21.00,22.00,15.00,1.47,84.00,10.00,31.00,32.26,20.00,37.00,54.05,14.00,19.00,73.68,4.00,7.00,0.47,2.00,20.00,0.10,15.00,3.00,94.00
Macaé Basquete,1,0.00,83.00,21.00,46.00,16.00,31.00,13.00,18.00,22.00,11.00,2.00,83.00,7.00,25.00,28.00,23.00,46.00,50.00,16.00,23.00,69.57,0.00,7.00,0.64,1.00,28.00,0.04,11.00,4.00,85.00
Bauru Basket,1,0.00,79.00,48.00,16.00,15.00,44.00,10.00,34.00,16.00,12.00,1.33,79.00,16.00,33.00,48.48,8.00,29.00,27.59,15.00,20.00,75.00,1.00,5.00,0.42,1.00,14.00,0.07,12.00,3.00,90.00
R10 Score Vasco da Gama,1,0.00,78.00,27.00,42.00,9.00,35.00,11.00,24.00,16.00,7.00,2.29,78.00,9.00,24.00,37.50,21.00,44.00,47.73,9.00,13.00,69.23,0.00,6.00,0.86,2.00,22.00,0.09,7.00,3.00,88.00
VipTech CMB,1,0.00,78.00,27.00,40.00,11.00,36.00,14.00,22.00,16.00,9.00,1.78,78.00,9.00,27.00,33.33,20.00,46.00,43.48,11.00,18.00,61.11,0.00,11.00,1.22,5.00,17.00,0.29,9.00,2.00,86.00
Flamengo,1,0.00,77.00,24.00,36.00,17.00,38.00,9.00,29.00,16.00,11.00,1.45,77.00,8.00,26.00,30.77,18.00,30.00,60.00,17.00,23.00,73.91,2.00,1.00,0.09,2.00,21.00,0.10,11.00,3.00,87.00
Pinheiros,1,0.00,77.00,15.00,52.00,10.00,32.00,11.00,21.00,16.00,16.00,1.00,77.00,5.00,16.00,31.25,26.00,48.00,54.17,10.00,17.00,58.82,5.00,14.00,0.88,4.00,28.00,0.14,16.00,1.00,87.00
Vitória,1,0.00,77.00,21.00,40.00,16.00,23.00,4.00,19.00,17.00,13.00,1.31,77.00,7.00,20.00,35.00,20.00,38.00,52.63,16.00,24.00,66.67,1.00,6.00,0.46,0.00,25.00,0.00,13.00,2.00,71.00
Brasília,1,0.00,76.00,15.00,48.00,13.00,45.00,14.00,31.00,21.00,22.00,0.95,76.00,5.00,19.00,26.32,24.00,42.00,57.14,13.00,19.00,68.42,0.00,4.00,0.18,4.00,19.00,0.21,22.00,4.00,90.00
Fortaleza B. C. / CFO,1,0.00,73.00,36.00,30.00,7.00,43.00,15.00,28.00,17.00,10.00,1.70,73.00,12.00,37.00,32.43,15.00,39.00,38.46,7.00,8.00,87.50,0.00,6.00,0.60,3.00,19.00,0.16,10.00,3.00,82.00
