Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Sesi Franca,1,0.00,100.00,24.00,42.00,34.00,54.00,11.00,43.00,14.00,25.00,0.56,100.00,8.00,31.00,25.81,21.00,37.00,56.76,34.00,45.00,75.56,0.00,9.00,0.36,4.00,30.00,0.13,25.00,4.00,106.00
Caxias do Sul Basquete,1,0.00,95.00,21.00,54.00,20.00,40.00,10.00,30.00,18.00,20.00,0.90,95.00,7.00,23.00,30.43,27.00,57.00,47.37,20.00,34.00,58.82,2.00,19.00,0.95,0.00,32.00,0.00,20.00,4.00,92.00
Bauru Basket,1,0.00,90.00,39.00,42.00,9.00,41.00,10.00,31.00,23.00,17.00,1.35,90.00,13.00,36.00,36.11,21.00,27.00,77.78,9.00,14.00,64.29,0.00,5.00,0.29,0.00,22.00,0.00,17.00,6.00,108.00
Flamengo,1,0.00,90.00,21.00,52.00,17.00,40.00,4.00,36.00,17.00,14.00,1.21,90.00,7.00,15.00,46.67,26.00,41.00,63.41,17.00,22.00,77.27,5.00,8.00,0.57,2.00,13.00,0.15,14.00,6.00,115.00
Pinheiros,1,0.00,86.00,15.00,56.00,15.00,37.00,9.00,28.00,22.00,21.00,1.05,86.00,5.00,13.00,38.46,28.00,48.00,58.33,15.00,23.00,65.22,2.00,7.00,0.33,2.00,31.00,0.06,21.00,4.00,97.00
Vitória,1,0.00,86.00,27.00,46.00,13.00,35.00,7.00,28.00,19.00,11.00,1.73,86.00,9.00,22.00,40.91,23.00,46.00,50.00,13.00,18.00,72.22,1.00,12.00,1.09,1.00,17.00,0.06,11.00,1.00,101.00
Paulistano,1,0.00,85.00,33.00,30.00,22.00,34.00,8.00,26.00,21.00,18.00,1.17,85.00,11.00,29.00,37.93,15.00,25.00,60.00,22.00,25.00,88.00,1.00,8.00,0.44,3.00,18.00,0.17,18.00,2.00,102.00
Mogi,1,0.00,85.00,33.00,32.00,20.00,41.00,9.00,32.00,13.00,18.00,0.72,85.00,11.00,35.00,31.43,16.00,30.00,53.33,20.00,21.00,95.24,2.00,10.00,0.56,2.00,21.00,0.10,18.00,7.00,94.00
VipTech CMB,1,0.00,79.00,27.00,38.00,14.00,38.00,6.00,32.00,19.00,15.00,1.27,79.00,9.00,23.00,39.13,19.00,38.00,50.00,14.00,18.00,77.78,2.00,9.00,0.60,1.00,19.00,0.05,15.00,2.00,94.00
Brasília,1,0.00,78.00,15.00,38.00,25.00,34.00,14.00,20.00,21.00,18.00,1.17,78.00,5.00,19.00,26.32,19.00,40.00,47.50,25.00,38.00,65.79,0.00,10.00,0.56,1.00,27.00,0.04,18.00,1.00,78.00
Fortaleza B. C. / CFO,1,0.00,77.00,30.00,34.00,13.00,37.00,8.00,29.00,13.00,16.00,0.81,77.00,10.00,35.00,28.57,17.00,33.00,51.52,13.00,21.00,61.90,0.00,7.00,0.44,1.00,22.00,0.05,16.00,2.00,70.00
Macaé Basquete,1,0.00,65.00,21.00,34.00,10.00,22.00,6.00,16.00,16.00,15.00,1.07,65.00,7.00,22.00,31.82,17.00,34.00,50.00,10.00,12.00,83.33,0.00,9.00,0.60,0.00,23.00,0.00,15.00,3.00,63.00
R10 Score Vasco da Gama,1,0.00,64.00,18.00,34.00,12.00,26.00,6.00,20.00,12.00,15.00,0.80,64.00,6.00,23.00,26.09,17.00,36.00,47.22,12.00,14.00,85.71,0.00,7.00,0.47,1.00,17.00,0.06,15.00,5.00,57.00
L. Sorocabana,1,0.00,58.00,18.00,34.00,6.00,29.00,7.00,22.00,15.00,17.00,0.88,58.00,6.00,27.00,22.22,17.00,34.00,50.00,6.00,14.00,42.86,1.00,7.00,0.41,1.00,23.00,0.04,17.00,7.00,47.00
