Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Brasília,1,0.00,88.00,24.00,36.00,28.00,48.00,10.00,38.00,30.00,17.00,1.76,88.00,8.00,20.00,40.00,18.00,32.00,56.25,28.00,37.00,75.68,2.00,9.00,0.53,1.00,16.00,0.06,17.00,5.00,124.00
Bauru Basket,1,0.00,87.00,33.00,36.00,18.00,40.00,12.00,28.00,19.00,15.00,1.27,87.00,11.00,29.00,37.93,18.00,31.00,58.06,18.00,28.00,64.29,2.00,8.00,0.53,2.00,15.00,0.13,15.00,1.00,100.00
Flamengo,1,0.00,84.00,33.00,36.00,15.00,48.00,12.00,36.00,22.00,17.00,1.29,84.00,11.00,30.00,36.67,18.00,40.00,45.00,15.00,22.00,68.18,0.00,5.00,0.29,3.00,20.00,0.15,17.00,3.00,97.00
VipTech CMB,1,0.00,83.00,24.00,40.00,19.00,35.00,9.00,26.00,19.00,16.00,1.19,83.00,8.00,22.00,36.36,20.00,36.00,55.56,19.00,22.00,86.36,2.00,7.00,0.44,4.00,28.00,0.14,16.00,5.00,99.00
Vitória,1,0.00,82.00,18.00,54.00,10.00,34.00,5.00,29.00,26.00,21.00,1.24,82.00,6.00,15.00,40.00,27.00,43.00,62.79,10.00,14.00,71.43,3.00,10.00,0.48,0.00,20.00,0.00,21.00,6.00,102.00
Mogi,1,0.00,80.00,48.00,20.00,12.00,36.00,11.00,25.00,23.00,16.00,1.44,80.00,16.00,34.00,47.06,10.00,26.00,38.46,12.00,18.00,66.67,0.00,9.00,0.56,1.00,21.00,0.05,16.00,2.00,93.00
Minas,1,0.00,78.00,24.00,44.00,10.00,32.00,11.00,21.00,21.00,14.00,1.50,78.00,8.00,30.00,26.67,22.00,36.00,61.11,10.00,21.00,47.62,1.00,11.00,0.79,4.00,23.00,0.17,14.00,2.00,85.00
Sesi Franca,1,0.00,78.00,24.00,38.00,16.00,30.00,10.00,20.00,13.00,9.00,1.44,78.00,8.00,26.00,30.77,19.00,34.00,55.88,16.00,23.00,69.57,3.00,4.00,0.44,1.00,20.00,0.05,9.00,0.00,77.00
Pinheiros,1,0.00,77.00,9.00,58.00,10.00,37.00,8.00,29.00,17.00,13.00,1.31,77.00,3.00,21.00,14.29,29.00,51.00,56.86,10.00,15.00,66.67,1.00,10.00,0.77,3.00,20.00,0.15,13.00,3.00,86.00
Caxias do Sul Basquete,1,0.00,74.00,6.00,46.00,22.00,34.00,13.00,21.00,10.00,15.00,0.67,74.00,2.00,20.00,10.00,23.00,45.00,51.11,22.00,30.00,73.33,1.00,7.00,0.47,1.00,21.00,0.05,15.00,2.00,63.00
R10 Score Vasco da Gama,1,0.00,73.00,27.00,34.00,12.00,30.00,6.00,24.00,16.00,16.00,1.00,73.00,9.00,19.00,47.37,17.00,39.00,43.59,12.00,13.00,92.31,0.00,9.00,0.56,3.00,20.00,0.15,16.00,5.00,82.00
Paulistano,1,0.00,71.00,9.00,48.00,14.00,40.00,14.00,26.00,8.00,13.00,0.62,71.00,3.00,23.00,13.04,24.00,39.00,61.54,14.00,18.00,77.78,1.00,6.00,0.46,3.00,24.00,0.13,13.00,3.00,76.00
L. Sorocabana,1,0.00,55.00,18.00,26.00,11.00,35.00,15.00,20.00,7.00,20.00,0.35,55.00,6.00,24.00,25.00,13.00,36.00,36.11,11.00,19.00,57.89,1.00,8.00,0.40,2.00,24.00,0.08,20.00,5.00,38.00
Fortaleza B. C. / CFO,1,0.00,52.00,15.00,32.00,5.00,30.00,12.00,18.00,12.00,15.00,0.80,52.00,5.00,25.00,20.00,16.00,43.00,37.21,5.00,14.00,35.71,1.00,11.00,0.73,2.00,23.00,0.09,15.00,4.00,36.00
