Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Paulistano,1,0.00,103.00,42.00,48.00,13.00,27.00,7.00,20.00,25.00,11.00,2.27,103.00,14.00,22.00,63.64,24.00,45.00,53.33,13.00,18.00,72.22,4.00,6.00,0.55,1.00,24.00,0.04,11.00,3.00,117.00
Flamengo,1,0.00,96.00,45.00,28.00,23.00,29.00,7.00,22.00,19.00,15.00,1.27,96.00,15.00,28.00,53.57,14.00,26.00,53.85,23.00,26.00,88.46,3.00,3.00,0.20,3.00,22.00,0.14,15.00,6.00,107.00
Pinheiros,1,0.00,95.00,15.00,60.00,20.00,41.00,12.00,29.00,22.00,19.00,1.16,95.00,5.00,9.00,55.56,30.00,51.00,58.82,20.00,34.00,58.82,4.00,3.00,0.16,2.00,24.00,0.08,19.00,8.00,105.00
Minas,1,0.00,92.00,30.00,40.00,22.00,34.00,10.00,24.00,16.00,12.00,1.33,92.00,10.00,24.00,41.67,20.00,44.00,45.45,22.00,28.00,78.57,2.00,8.00,0.67,3.00,26.00,0.12,12.00,5.00,97.00
VipTech CMB,1,0.00,81.00,36.00,28.00,17.00,39.00,14.00,25.00,17.00,14.00,1.21,81.00,12.00,27.00,44.44,14.00,37.00,37.84,17.00,26.00,65.38,2.00,7.00,0.50,1.00,16.00,0.06,14.00,3.00,84.00
R10 Score Vasco da Gama,1,0.00,79.00,21.00,38.00,20.00,35.00,7.00,28.00,16.00,16.00,1.00,79.00,7.00,19.00,36.84,19.00,34.00,55.88,20.00,26.00,76.92,0.00,2.00,0.13,2.00,22.00,0.09,16.00,5.00,85.00
Macaé Basquete,1,0.00,77.00,15.00,32.00,30.00,36.00,10.00,26.00,10.00,16.00,0.63,77.00,5.00,20.00,25.00,16.00,40.00,40.00,30.00,36.00,83.33,0.00,6.00,0.38,0.00,25.00,0.00,16.00,7.00,68.00
Sesi Franca,1,0.00,77.00,27.00,36.00,14.00,30.00,9.00,21.00,13.00,13.00,1.00,77.00,9.00,24.00,37.50,18.00,40.00,45.00,14.00,15.00,93.33,0.00,3.00,0.23,0.00,27.00,0.00,13.00,2.00,72.00
Caxias do Sul Basquete,1,0.00,76.00,24.00,34.00,18.00,33.00,5.00,28.00,15.00,16.00,0.94,76.00,8.00,13.00,61.54,17.00,39.00,43.59,18.00,25.00,72.00,2.00,6.00,0.38,2.00,22.00,0.09,16.00,3.00,82.00
Fortaleza B. C. / CFO,1,0.00,75.00,33.00,32.00,10.00,34.00,9.00,25.00,20.00,19.00,1.05,75.00,11.00,30.00,36.67,16.00,32.00,50.00,10.00,15.00,66.67,1.00,7.00,0.37,5.00,22.00,0.23,19.00,4.00,82.00
Bauru Basket,1,0.00,74.00,24.00,36.00,14.00,33.00,8.00,25.00,18.00,13.00,1.38,74.00,8.00,27.00,29.63,18.00,36.00,50.00,14.00,18.00,77.78,1.00,8.00,0.62,2.00,23.00,0.09,13.00,3.00,81.00
L. Sorocabana,1,0.00,73.00,18.00,38.00,17.00,48.00,16.00,32.00,12.00,14.00,0.86,73.00,6.00,30.00,20.00,19.00,37.00,51.35,17.00,28.00,60.71,2.00,5.00,0.36,0.00,30.00,0.00,14.00,5.00,71.00
Mogi,1,0.00,63.00,27.00,22.00,14.00,50.00,12.00,38.00,12.00,15.00,0.80,63.00,9.00,31.00,29.03,11.00,30.00,36.67,14.00,21.00,66.67,0.00,4.00,0.27,0.00,11.00,0.00,15.00,3.00,66.00
Vitória,1,0.00,60.00,27.00,28.00,5.00,34.00,4.00,30.00,17.00,9.00,1.89,60.00,9.00,34.00,26.47,14.00,30.00,46.67,5.00,9.00,55.56,0.00,9.00,1.00,3.00,21.00,0.14,9.00,1.00,69.00
