Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Paulistano,1,0.00,98.00,30.00,42.00,26.00,34.00,11.00,23.00,22.00,11.00,2.00,98.00,10.00,25.00,40.00,21.00,38.00,55.26,26.00,33.00,78.79,4.00,10.00,0.91,1.00,19.00,0.05,11.00,3.00,115.00
Pinheiros,1,0.00,95.00,27.00,50.00,18.00,41.00,11.00,30.00,19.00,15.00,1.27,95.00,9.00,23.00,39.13,25.00,42.00,59.52,18.00,20.00,90.00,2.00,11.00,0.73,1.00,19.00,0.05,15.00,5.00,119.00
Minas,1,0.00,86.00,33.00,36.00,17.00,32.00,12.00,20.00,18.00,16.00,1.13,86.00,11.00,29.00,37.93,18.00,34.00,52.94,17.00,22.00,77.27,2.00,4.00,0.25,0.00,30.00,0.00,16.00,3.00,85.00
Flamengo,1,0.00,83.00,36.00,38.00,9.00,34.00,3.00,31.00,24.00,12.00,2.00,83.00,12.00,27.00,44.44,19.00,29.00,65.52,9.00,13.00,69.23,2.00,5.00,0.42,5.00,24.00,0.21,12.00,1.00,110.00
Sesi Franca,1,0.00,83.00,36.00,34.00,13.00,33.00,11.00,22.00,22.00,15.00,1.47,83.00,12.00,26.00,46.15,17.00,40.00,42.50,13.00,19.00,68.42,2.00,5.00,0.33,1.00,19.00,0.05,15.00,1.00,86.00
Fortaleza B. C. / CFO,1,0.00,74.00,33.00,32.00,9.00,42.00,10.00,32.00,16.00,21.00,0.76,74.00,11.00,27.00,40.74,16.00,35.00,45.71,9.00,13.00,69.23,3.00,8.00,0.38,5.00,23.00,0.22,21.00,2.00,85.00
Brasília,1,0.00,73.00,9.00,44.00,20.00,40.00,9.00,31.00,20.00,21.00,0.95,73.00,3.00,15.00,20.00,22.00,37.00,59.46,20.00,25.00,80.00,2.00,7.00,0.33,3.00,17.00,0.18,21.00,9.00,90.00
VipTech CMB,1,0.00,71.00,30.00,24.00,17.00,41.00,9.00,32.00,16.00,14.00,1.14,71.00,10.00,28.00,35.71,12.00,28.00,42.86,17.00,22.00,77.27,0.00,2.00,0.14,4.00,22.00,0.18,14.00,4.00,81.00
Vitória,1,0.00,70.00,12.00,36.00,22.00,38.00,10.00,28.00,14.00,20.00,0.70,70.00,4.00,16.00,25.00,18.00,31.00,58.06,22.00,29.00,75.86,1.00,7.00,0.35,2.00,20.00,0.10,20.00,3.00,79.00
Macaé Basquete,1,0.00,68.00,21.00,32.00,15.00,44.00,19.00,25.00,13.00,9.00,1.44,68.00,7.00,25.00,28.00,16.00,47.00,34.04,15.00,23.00,65.22,2.00,5.00,0.56,2.00,19.00,0.11,9.00,1.00,66.00
L. Sorocabana,1,0.00,66.00,18.00,40.00,8.00,32.00,11.00,21.00,17.00,12.00,1.42,66.00,6.00,26.00,23.08,20.00,41.00,48.78,8.00,12.00,66.67,1.00,10.00,0.83,3.00,24.00,0.13,12.00,5.00,71.00
Caxias do Sul Basquete,1,0.00,65.00,18.00,34.00,13.00,34.00,8.00,26.00,11.00,18.00,0.61,65.00,6.00,21.00,28.57,17.00,40.00,42.50,13.00,21.00,61.90,0.00,15.00,0.83,3.00,16.00,0.19,18.00,7.00,64.00
R10 Score Vasco da Gama,1,0.00,60.00,18.00,28.00,14.00,25.00,10.00,15.00,17.00,11.00,1.55,60.00,6.00,27.00,22.22,14.00,30.00,46.67,14.00,17.00,82.35,2.00,5.00,0.45,1.00,18.00,0.06,11.00,2.00,57.00
Mogi,1,0.00,57.00,12.00,34.00,11.00,40.00,17.00,23.00,9.00,12.00,0.75,57.00,4.00,31.00,12.90,17.00,37.00,45.95,11.00,18.00,61.11,0.00,7.00,0.58,0.00,20.00,0.00,12.00,2.00,47.00
