Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Sesi Franca,1,0.00,99.00,33.00,46.00,20.00,36.00,10.00,26.00,18.00,15.00,1.20,99.00,11.00,24.00,45.83,23.00,32.00,71.88,20.00,23.00,86.96,3.00,4.00,0.27,4.00,31.00,0.13,15.00,3.00,121.00
Paulistano,1,0.00,96.00,36.00,50.00,10.00,20.00,4.00,16.00,30.00,14.00,2.14,96.00,12.00,23.00,52.17,25.00,30.00,83.33,10.00,11.00,90.91,2.00,7.00,0.50,3.00,17.00,0.18,14.00,0.00,125.00
Mogi,1,0.00,90.00,42.00,28.00,20.00,39.00,16.00,23.00,22.00,14.00,1.57,90.00,14.00,34.00,41.18,14.00,30.00,46.67,20.00,27.00,74.07,2.00,6.00,0.43,0.00,22.00,0.00,14.00,3.00,100.00
Fortaleza B. C. / CFO,1,0.00,89.00,36.00,34.00,19.00,34.00,8.00,26.00,20.00,15.00,1.33,89.00,12.00,32.00,37.50,17.00,33.00,51.52,19.00,25.00,76.00,1.00,9.00,0.60,4.00,28.00,0.14,15.00,3.00,99.00
Minas,1,0.00,85.00,30.00,46.00,9.00,27.00,14.00,13.00,18.00,18.00,1.00,85.00,10.00,22.00,45.45,23.00,40.00,57.50,9.00,14.00,64.29,0.00,12.00,0.67,1.00,22.00,0.05,18.00,3.00,91.00
R10 Score Vasco da Gama,1,0.00,80.00,30.00,26.00,24.00,35.00,10.00,25.00,15.00,20.00,0.75,80.00,10.00,24.00,41.67,13.00,31.00,41.94,24.00,37.00,64.86,1.00,10.00,0.50,0.00,25.00,0.00,20.00,7.00,75.00
Brasília,1,0.00,79.00,18.00,44.00,17.00,29.00,8.00,21.00,16.00,17.00,0.94,79.00,6.00,18.00,33.33,22.00,34.00,64.71,17.00,24.00,70.83,3.00,3.00,0.18,6.00,18.00,0.33,17.00,5.00,85.00
Flamengo,1,0.00,79.00,21.00,40.00,18.00,44.00,16.00,28.00,19.00,16.00,1.19,79.00,7.00,25.00,28.00,20.00,39.00,51.28,18.00,22.00,81.82,2.00,9.00,0.56,2.00,19.00,0.11,16.00,2.00,96.00
Pinheiros,1,0.00,78.00,21.00,28.00,29.00,21.00,9.00,12.00,18.00,9.00,2.00,78.00,7.00,17.00,41.18,14.00,35.00,40.00,29.00,42.00,69.05,1.00,8.00,0.89,0.00,21.00,0.00,9.00,1.00,72.00
L. Sorocabana,1,0.00,77.00,24.00,38.00,15.00,33.00,15.00,18.00,14.00,13.00,1.08,77.00,8.00,20.00,40.00,19.00,46.00,41.30,15.00,17.00,88.24,1.00,9.00,0.69,1.00,23.00,0.04,13.00,6.00,80.00
Vitória,1,0.00,76.00,21.00,42.00,13.00,33.00,11.00,22.00,14.00,14.00,1.00,76.00,7.00,25.00,28.00,21.00,36.00,58.33,13.00,21.00,61.90,1.00,15.00,1.07,1.00,20.00,0.05,14.00,2.00,84.00
VipTech CMB,1,0.00,69.00,27.00,32.00,10.00,36.00,15.00,21.00,9.00,16.00,0.56,69.00,9.00,31.00,29.03,16.00,36.00,44.44,10.00,16.00,62.50,1.00,11.00,0.69,0.00,22.00,0.00,16.00,2.00,61.00
Macaé Basquete,1,0.00,69.00,18.00,38.00,13.00,38.00,15.00,23.00,14.00,15.00,0.93,69.00,6.00,23.00,26.09,19.00,40.00,47.50,13.00,17.00,76.47,2.00,6.00,0.40,4.00,24.00,0.17,15.00,4.00,74.00
Caxias do Sul Basquete,1,0.00,67.00,30.00,30.00,7.00,33.00,9.00,24.00,19.00,19.00,1.00,67.00,10.00,24.00,41.67,15.00,32.00,46.88,7.00,10.00,70.00,1.00,7.00,0.37,0.00,23.00,0.00,19.00,0.00,73.00
