Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Mogi,1,0.00,90.00,36.00,38.00,16.00,37.00,7.00,30.00,23.00,12.00,1.92,90.00,12.00,23.00,52.17,19.00,35.00,54.29,16.00,25.00,64.00,2.00,3.00,0.25,0.00,23.00,0.00,12.00,6.00,105.00
Minas,1,0.00,87.00,24.00,40.00,23.00,28.00,10.00,18.00,16.00,16.00,1.00,87.00,8.00,20.00,40.00,20.00,38.00,52.63,23.00,25.00,92.00,3.00,11.00,0.69,0.00,28.00,0.00,16.00,3.00,94.00
VipTech CMB,1,0.00,85.00,21.00,42.00,22.00,39.00,9.00,30.00,13.00,12.00,1.08,85.00,7.00,23.00,30.43,21.00,41.00,51.22,22.00,27.00,81.48,2.00,5.00,0.42,2.00,21.00,0.10,12.00,3.00,91.00
Brasília,1,0.00,81.00,30.00,36.00,15.00,43.00,13.00,30.00,21.00,16.00,1.31,81.00,10.00,27.00,37.04,18.00,36.00,50.00,15.00,21.00,71.43,2.00,9.00,0.56,1.00,27.00,0.04,16.00,1.00,98.00
Paulistano,1,0.00,78.00,24.00,34.00,20.00,41.00,14.00,27.00,23.00,14.00,1.64,78.00,8.00,29.00,27.59,17.00,39.00,43.59,20.00,27.00,74.07,1.00,6.00,0.43,4.00,20.00,0.20,14.00,2.00,88.00
Sesi Franca,1,0.00,78.00,30.00,26.00,22.00,27.00,5.00,22.00,17.00,14.00,1.21,78.00,10.00,25.00,40.00,13.00,24.00,54.17,22.00,33.00,66.67,2.00,6.00,0.43,2.00,24.00,0.08,14.00,3.00,79.00
Pinheiros,1,0.00,77.00,18.00,42.00,17.00,35.00,3.00,32.00,13.00,14.00,0.93,77.00,6.00,20.00,30.00,21.00,34.00,61.76,17.00,25.00,68.00,1.00,4.00,0.29,1.00,19.00,0.05,14.00,3.00,81.00
Caxias do Sul Basquete,1,0.00,76.00,30.00,28.00,18.00,32.00,6.00,26.00,13.00,11.00,1.18,76.00,10.00,25.00,40.00,14.00,31.00,45.16,18.00,27.00,66.67,3.00,7.00,0.64,1.00,21.00,0.05,11.00,0.00,77.00
R10 Score Vasco da Gama,1,0.00,75.00,18.00,36.00,21.00,31.00,10.00,21.00,20.00,20.00,1.00,75.00,6.00,22.00,27.27,18.00,28.00,64.29,21.00,28.00,75.00,2.00,7.00,0.35,0.00,22.00,0.00,20.00,1.00,80.00
Macaé Basquete,1,0.00,75.00,9.00,46.00,20.00,36.00,9.00,27.00,16.00,14.00,1.14,75.00,3.00,16.00,18.75,23.00,41.00,56.10,20.00,27.00,74.07,0.00,7.00,0.50,2.00,26.00,0.08,14.00,0.00,84.00
Fortaleza B. C. / CFO,1,0.00,74.00,24.00,34.00,16.00,36.00,8.00,28.00,15.00,9.00,1.67,74.00,8.00,28.00,28.57,17.00,36.00,47.22,16.00,21.00,76.19,1.00,8.00,0.89,1.00,22.00,0.05,9.00,1.00,81.00
Bauru Basket,1,0.00,72.00,24.00,36.00,12.00,44.00,12.00,32.00,16.00,16.00,1.00,72.00,8.00,26.00,30.77,18.00,38.00,47.37,12.00,25.00,48.00,1.00,11.00,0.69,3.00,19.00,0.16,16.00,0.00,79.00
Flamengo,1,0.00,63.00,6.00,48.00,9.00,43.00,13.00,30.00,15.00,16.00,0.94,63.00,2.00,18.00,11.11,24.00,47.00,51.06,9.00,18.00,50.00,1.00,10.00,0.63,5.00,21.00,0.24,16.00,0.00,72.00
L. Sorocabana,1,0.00,60.00,12.00,36.00,12.00,36.00,12.00,24.00,12.00,14.00,0.86,60.00,4.00,26.00,15.38,18.00,32.00,56.25,12.00,25.00,48.00,3.00,5.00,0.36,0.00,29.00,0.00,14.00,8.00,50.00
