Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Flamengo,1,0.00,94.00,21.00,50.00,23.00,41.00,10.00,31.00,17.00,12.00,1.42,94.00,7.00,21.00,33.33,25.00,41.00,60.98,23.00,33.00,69.70,2.00,2.00,0.17,0.00,20.00,0.00,12.00,1.00,102.00
Sesi Franca,1,0.00,92.00,30.00,44.00,18.00,37.00,13.00,24.00,20.00,14.00,1.43,92.00,10.00,25.00,40.00,22.00,39.00,56.41,18.00,23.00,78.26,5.00,8.00,0.57,2.00,15.00,0.13,14.00,2.00,108.00
Macaé Basquete,1,0.00,90.00,30.00,40.00,20.00,26.00,3.00,23.00,14.00,17.00,0.82,90.00,10.00,22.00,45.45,20.00,34.00,58.82,20.00,23.00,86.96,1.00,8.00,0.47,0.00,19.00,0.00,17.00,4.00,92.00
Bauru Basket,1,0.00,89.00,33.00,40.00,16.00,37.00,12.00,25.00,24.00,11.00,2.18,89.00,11.00,26.00,42.31,20.00,43.00,46.51,16.00,22.00,72.73,2.00,10.00,0.91,4.00,17.00,0.24,11.00,2.00,109.00
R10 Score Vasco da Gama,1,0.00,89.00,30.00,34.00,25.00,28.00,5.00,23.00,20.00,15.00,1.33,89.00,10.00,21.00,47.62,17.00,27.00,62.96,25.00,30.00,83.33,2.00,11.00,0.73,0.00,21.00,0.00,15.00,4.00,107.00
Brasília,1,0.00,88.00,33.00,48.00,7.00,32.00,10.00,22.00,26.00,13.00,2.00,88.00,11.00,22.00,50.00,24.00,44.00,54.55,7.00,11.00,63.64,3.00,5.00,0.38,0.00,21.00,0.00,13.00,5.00,103.00
Vitória,1,0.00,84.00,27.00,44.00,13.00,35.00,15.00,20.00,15.00,12.00,1.25,84.00,9.00,30.00,30.00,22.00,42.00,52.38,13.00,20.00,65.00,4.00,12.00,1.00,3.00,23.00,0.13,12.00,4.00,89.00
Pinheiros,1,0.00,83.00,21.00,38.00,24.00,44.00,13.00,31.00,16.00,14.00,1.14,83.00,7.00,18.00,38.89,19.00,42.00,45.24,24.00,33.00,72.73,0.00,5.00,0.36,2.00,20.00,0.10,14.00,0.00,93.00
Paulistano,1,0.00,82.00,33.00,36.00,13.00,33.00,13.00,20.00,18.00,10.00,1.80,82.00,11.00,26.00,42.31,18.00,39.00,46.15,13.00,23.00,56.52,0.00,2.00,0.20,2.00,25.00,0.08,10.00,1.00,81.00
VipTech CMB,1,0.00,81.00,18.00,42.00,21.00,31.00,8.00,23.00,15.00,6.00,2.50,81.00,6.00,18.00,33.33,21.00,47.00,44.68,21.00,25.00,84.00,0.00,7.00,1.17,2.00,23.00,0.09,6.00,1.00,88.00
Fortaleza B. C. / CFO,1,0.00,81.00,18.00,44.00,19.00,31.00,8.00,23.00,14.00,10.00,1.40,81.00,6.00,29.00,20.69,22.00,38.00,57.89,19.00,24.00,79.17,0.00,5.00,0.50,2.00,33.00,0.06,10.00,2.00,79.00
Caxias do Sul Basquete,1,0.00,80.00,24.00,34.00,22.00,33.00,5.00,28.00,19.00,14.00,1.36,80.00,8.00,21.00,38.10,17.00,29.00,58.62,22.00,25.00,88.00,1.00,4.00,0.29,2.00,23.00,0.09,14.00,5.00,96.00
Minas,1,0.00,77.00,24.00,40.00,13.00,40.00,12.00,28.00,18.00,18.00,1.00,77.00,8.00,26.00,30.77,20.00,39.00,51.28,13.00,16.00,81.25,3.00,6.00,0.33,6.00,23.00,0.26,18.00,5.00,89.00
L. Sorocabana,1,0.00,66.00,15.00,38.00,13.00,31.00,13.00,18.00,15.00,20.00,0.75,66.00,5.00,22.00,22.73,19.00,38.00,50.00,13.00,17.00,76.47,0.00,5.00,0.25,0.00,27.00,0.00,20.00,4.00,57.00
