Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Palmeiras,1,0.00,99.00,42.00,50.00,7.00,33.00,12.00,21.00,22.00,13.00,1.69,99.00,14.00,26.00,53.85,25.00,42.00,59.52,7.00,11.00,63.64,4.00,6.00,0.46,2.00,12.00,0.17,13.00,0.00,116.00
Bauru Basket,1,0.00,92.00,27.00,52.00,13.00,40.00,13.00,27.00,14.00,11.00,1.27,92.00,9.00,27.00,33.33,26.00,44.00,59.09,13.00,19.00,68.42,0.00,12.00,1.09,0.00,22.00,0.00,11.00,0.00,105.00
Paulistano,1,0.00,90.00,27.00,40.00,23.00,32.00,9.00,23.00,14.00,15.00,0.93,90.00,9.00,24.00,37.50,20.00,32.00,62.50,23.00,29.00,79.31,3.00,10.00,0.67,1.00,20.00,0.05,15.00,2.00,99.00
Mogi,1,0.00,88.00,21.00,38.00,29.00,36.00,10.00,26.00,12.00,14.00,0.86,88.00,7.00,15.00,46.67,19.00,38.00,50.00,29.00,34.00,85.29,1.00,6.00,0.43,2.00,27.00,0.07,14.00,1.00,98.00
Brasília,1,0.00,87.00,27.00,36.00,24.00,36.00,7.00,29.00,16.00,19.00,0.84,87.00,9.00,25.00,36.00,18.00,26.00,69.23,24.00,28.00,85.71,1.00,7.00,0.37,3.00,30.00,0.10,19.00,3.00,102.00
Rio Claro,1,0.00,87.00,42.00,30.00,15.00,23.00,6.00,17.00,17.00,13.00,1.31,87.00,14.00,30.00,46.67,15.00,30.00,50.00,15.00,18.00,83.33,0.00,11.00,0.85,0.00,24.00,0.00,13.00,3.00,91.00
Coop/São José Basketball,1,0.00,86.00,21.00,54.00,11.00,31.00,12.00,19.00,20.00,12.00,1.67,86.00,7.00,19.00,36.84,27.00,49.00,55.10,11.00,13.00,84.62,2.00,12.00,1.00,4.00,15.00,0.27,12.00,6.00,105.00
Limeira,1,0.00,85.00,33.00,32.00,20.00,33.00,8.00,25.00,22.00,11.00,2.00,85.00,11.00,26.00,42.31,16.00,30.00,53.33,20.00,23.00,86.96,3.00,8.00,0.73,4.00,20.00,0.20,11.00,1.00,109.00
Flamengo,1,0.00,84.00,24.00,36.00,24.00,39.00,13.00,26.00,17.00,14.00,1.21,84.00,8.00,26.00,30.77,18.00,37.00,48.65,24.00,29.00,82.76,0.00,9.00,0.64,1.00,19.00,0.05,14.00,1.00,94.00
Pinheiros,1,0.00,81.00,30.00,30.00,21.00,28.00,10.00,18.00,15.00,9.00,1.67,81.00,10.00,31.00,32.26,15.00,29.00,51.72,21.00,29.00,72.41,0.00,10.00,1.11,3.00,29.00,0.10,9.00,2.00,85.00
Minas,1,0.00,79.00,24.00,34.00,21.00,30.00,12.00,18.00,15.00,9.00,1.67,79.00,8.00,27.00,29.63,17.00,38.00,44.74,21.00,28.00,75.00,4.00,13.00,1.44,1.00,29.00,0.03,9.00,0.00,82.00
Uberlândia,1,0.00,78.00,18.00,42.00,18.00,41.00,7.00,34.00,16.00,21.00,0.76,78.00,6.00,19.00,31.58,21.00,34.00,61.76,18.00,24.00,75.00,3.00,9.00,0.43,6.00,19.00,0.32,21.00,1.00,97.00
Sesi Franca,1,0.00,74.00,15.00,48.00,11.00,41.00,14.00,27.00,14.00,17.00,0.82,74.00,5.00,25.00,20.00,24.00,41.00,58.54,11.00,17.00,64.71,4.00,10.00,0.59,4.00,22.00,0.18,17.00,6.00,83.00
L. Sorocabana,1,0.00,73.00,27.00,30.00,16.00,40.00,18.00,22.00,11.00,12.00,0.92,73.00,9.00,27.00,33.33,15.00,38.00,39.47,16.00,19.00,84.21,1.00,10.00,0.83,1.00,22.00,0.05,12.00,4.00,79.00
Fortaleza B. C. / CFO,1,0.00,71.00,24.00,30.00,17.00,32.00,13.00,19.00,14.00,14.00,1.00,71.00,8.00,31.00,25.81,15.00,34.00,44.12,17.00,24.00,70.83,0.00,18.00,1.29,1.00,20.00,0.05,14.00,2.00,73.00
Macaé Basquete,1,0.00,66.00,12.00,36.00,18.00,32.00,8.00,24.00,4.00,15.00,0.27,66.00,4.00,18.00,22.22,18.00,38.00,47.37,18.00,21.00,85.71,0.00,11.00,0.73,4.00,22.00,0.18,15.00,4.00,65.00
