Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Bauru Basket,1,0.00,93.00,42.00,42.00,9.00,32.00,6.00,26.00,23.00,10.00,2.30,93.00,14.00,33.00,42.42,21.00,32.00,65.63,9.00,11.00,81.82,3.00,7.00,0.70,1.00,20.00,0.05,10.00,3.00,114.00
Uberlândia,1,0.00,90.00,36.00,32.00,22.00,27.00,10.00,17.00,13.00,11.00,1.18,90.00,12.00,28.00,42.86,16.00,31.00,51.61,22.00,25.00,88.00,1.00,9.00,0.82,1.00,23.00,0.04,11.00,3.00,95.00
Coop/São José Basketball,1,0.00,89.00,21.00,52.00,16.00,42.00,11.00,31.00,22.00,18.00,1.22,89.00,7.00,18.00,38.89,26.00,44.00,59.09,16.00,18.00,88.89,0.00,6.00,0.33,3.00,14.00,0.21,18.00,4.00,113.00
Brasília,1,0.00,87.00,18.00,46.00,23.00,34.00,14.00,20.00,15.00,13.00,1.15,87.00,6.00,22.00,27.27,23.00,38.00,60.53,23.00,27.00,85.19,3.00,8.00,0.62,3.00,24.00,0.13,13.00,4.00,99.00
Macaé Basquete,1,0.00,85.00,30.00,42.00,13.00,30.00,6.00,24.00,16.00,10.00,1.60,85.00,10.00,23.00,43.48,21.00,38.00,55.26,13.00,19.00,68.42,1.00,7.00,0.70,1.00,18.00,0.06,10.00,3.00,93.00
Mogi,1,0.00,85.00,33.00,48.00,4.00,30.00,8.00,22.00,16.00,13.00,1.23,85.00,11.00,24.00,45.83,24.00,34.00,70.59,4.00,9.00,44.44,4.00,11.00,0.85,4.00,17.00,0.24,13.00,1.00,105.00
Limeira,1,0.00,85.00,27.00,36.00,22.00,27.00,4.00,23.00,16.00,17.00,0.94,85.00,9.00,21.00,42.86,18.00,28.00,64.29,22.00,31.00,70.97,2.00,8.00,0.47,4.00,21.00,0.19,17.00,5.00,92.00
Paulistano,1,0.00,84.00,24.00,38.00,22.00,32.00,12.00,20.00,9.00,14.00,0.64,84.00,8.00,20.00,40.00,19.00,45.00,42.22,22.00,26.00,84.62,3.00,10.00,0.71,1.00,29.00,0.03,14.00,3.00,80.00
Palmeiras,1,0.00,84.00,39.00,36.00,9.00,32.00,14.00,18.00,18.00,14.00,1.29,84.00,13.00,29.00,44.83,18.00,40.00,45.00,9.00,10.00,90.00,2.00,10.00,0.71,1.00,14.00,0.07,14.00,3.00,92.00
Flamengo,1,0.00,82.00,21.00,36.00,25.00,31.00,7.00,24.00,14.00,18.00,0.78,82.00,7.00,24.00,29.17,18.00,29.00,62.07,25.00,37.00,67.57,2.00,14.00,0.78,1.00,23.00,0.04,18.00,7.00,84.00
Sesi Franca,1,0.00,79.00,18.00,40.00,21.00,35.00,13.00,22.00,12.00,17.00,0.71,79.00,6.00,20.00,30.00,20.00,39.00,51.28,21.00,30.00,70.00,1.00,11.00,0.65,0.00,28.00,0.00,17.00,3.00,78.00
L. Sorocabana,1,0.00,75.00,9.00,50.00,16.00,39.00,10.00,29.00,11.00,14.00,0.79,75.00,3.00,13.00,23.08,25.00,46.00,54.35,16.00,19.00,84.21,1.00,11.00,0.79,2.00,20.00,0.10,14.00,2.00,90.00
Fortaleza B. C. / CFO,1,0.00,71.00,18.00,30.00,23.00,36.00,7.00,29.00,8.00,13.00,0.62,71.00,6.00,17.00,35.29,15.00,30.00,50.00,23.00,31.00,74.19,2.00,8.00,0.62,3.00,18.00,0.17,13.00,4.00,79.00
Pinheiros,1,0.00,70.00,12.00,52.00,6.00,34.00,15.00,19.00,14.00,12.00,1.17,70.00,4.00,21.00,19.05,26.00,55.00,47.27,6.00,10.00,60.00,5.00,13.00,1.08,5.00,13.00,0.38,12.00,5.00,74.00
Rio Claro,1,0.00,68.00,12.00,46.00,10.00,30.00,8.00,22.00,13.00,17.00,0.76,68.00,4.00,23.00,17.39,23.00,36.00,63.89,10.00,18.00,55.56,1.00,11.00,0.65,0.00,20.00,0.00,17.00,4.00,65.00
Minas,1,0.00,65.00,12.00,34.00,19.00,35.00,17.00,18.00,10.00,16.00,0.63,65.00,4.00,29.00,13.79,17.00,36.00,47.22,19.00,25.00,76.00,0.00,12.00,0.75,0.00,24.00,0.00,16.00,4.00,56.00
