Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Bauru Basket,1,0.00,106.00,33.00,50.00,23.00,41.00,11.00,30.00,19.00,6.00,3.17,106.00,11.00,32.00,34.38,25.00,39.00,64.10,23.00,29.00,79.31,2.00,12.00,2.00,1.00,18.00,0.06,6.00,0.00,132.00
Limeira,1,0.00,92.00,39.00,34.00,19.00,30.00,9.00,21.00,17.00,17.00,1.00,92.00,13.00,24.00,54.17,17.00,31.00,54.84,19.00,24.00,79.17,2.00,12.00,0.71,3.00,30.00,0.10,17.00,4.00,107.00
Flamengo,1,0.00,89.00,15.00,50.00,24.00,37.00,11.00,26.00,12.00,12.00,1.00,89.00,5.00,13.00,38.46,25.00,42.00,59.52,24.00,30.00,80.00,4.00,10.00,0.83,1.00,23.00,0.04,12.00,0.00,106.00
Minas,1,0.00,89.00,27.00,42.00,20.00,35.00,12.00,23.00,19.00,18.00,1.06,89.00,9.00,20.00,45.00,21.00,38.00,55.26,20.00,22.00,90.91,2.00,5.00,0.28,1.00,23.00,0.04,18.00,5.00,101.00
Sesi Franca,1,0.00,86.00,21.00,38.00,27.00,24.00,5.00,19.00,13.00,19.00,0.68,86.00,7.00,19.00,36.84,19.00,30.00,63.33,27.00,33.00,81.82,3.00,10.00,0.53,4.00,27.00,0.15,19.00,5.00,89.00
Fortaleza B. C. / CFO,1,0.00,84.00,33.00,38.00,13.00,38.00,12.00,26.00,18.00,13.00,1.38,84.00,11.00,28.00,39.29,19.00,35.00,54.29,13.00,19.00,68.42,1.00,9.00,0.69,6.00,17.00,0.35,13.00,3.00,103.00
Palmeiras,1,0.00,83.00,33.00,40.00,10.00,40.00,12.00,28.00,18.00,11.00,1.64,83.00,11.00,31.00,35.48,20.00,39.00,51.28,10.00,13.00,76.92,1.00,13.00,1.18,2.00,16.00,0.13,11.00,2.00,103.00
Paulistano,1,0.00,82.00,27.00,38.00,17.00,43.00,16.00,27.00,14.00,9.00,1.56,82.00,9.00,28.00,32.14,19.00,42.00,45.24,17.00,22.00,77.27,2.00,8.00,0.89,0.00,23.00,0.00,9.00,1.00,91.00
L. Sorocabana,1,0.00,80.00,18.00,42.00,20.00,26.00,11.00,15.00,11.00,14.00,0.79,80.00,6.00,18.00,33.33,21.00,42.00,50.00,20.00,23.00,86.96,2.00,12.00,0.86,2.00,21.00,0.10,14.00,8.00,81.00
Mogi,1,0.00,80.00,24.00,46.00,10.00,48.00,23.00,25.00,17.00,11.00,1.55,80.00,8.00,26.00,30.77,23.00,50.00,46.00,10.00,19.00,52.63,0.00,10.00,0.91,2.00,17.00,0.12,11.00,2.00,92.00
Brasília,1,0.00,78.00,15.00,56.00,7.00,37.00,4.00,33.00,21.00,16.00,1.31,78.00,5.00,14.00,35.71,28.00,45.00,62.22,7.00,11.00,63.64,3.00,9.00,0.56,2.00,17.00,0.12,16.00,1.00,101.00
Uberlândia,1,0.00,77.00,21.00,34.00,22.00,31.00,8.00,23.00,14.00,12.00,1.17,77.00,7.00,21.00,33.33,17.00,33.00,51.52,22.00,29.00,75.86,0.00,7.00,0.58,1.00,28.00,0.04,12.00,2.00,81.00
Rio Claro,1,0.00,74.00,15.00,44.00,15.00,33.00,7.00,26.00,14.00,14.00,1.00,74.00,5.00,25.00,20.00,22.00,39.00,56.41,15.00,15.00,100.00,3.00,6.00,0.43,0.00,23.00,0.00,14.00,2.00,76.00
Pinheiros,1,0.00,68.00,18.00,40.00,10.00,23.00,6.00,17.00,9.00,14.00,0.64,68.00,6.00,20.00,30.00,20.00,33.00,60.61,10.00,17.00,58.82,3.00,11.00,0.79,3.00,29.00,0.10,14.00,4.00,66.00
Coop/São José Basketball,1,0.00,67.00,12.00,44.00,11.00,30.00,6.00,24.00,22.00,11.00,2.00,67.00,4.00,16.00,25.00,22.00,47.00,46.81,11.00,14.00,78.57,3.00,14.00,1.27,0.00,16.00,0.00,11.00,2.00,82.00
Macaé Basquete,1,0.00,67.00,21.00,24.00,22.00,33.00,6.00,27.00,11.00,16.00,0.69,67.00,7.00,23.00,30.43,12.00,31.00,38.71,22.00,24.00,91.67,1.00,9.00,0.56,3.00,15.00,0.20,16.00,3.00,70.00
