Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
L. Sorocabana,1,0.00,102.00,45.00,46.00,11.00,35.00,10.00,25.00,19.00,15.00,1.27,102.00,15.00,21.00,71.43,23.00,41.00,56.10,11.00,13.00,84.62,2.00,13.00,0.87,2.00,25.00,0.08,15.00,3.00,130.00
Brasília,1,0.00,98.00,36.00,44.00,18.00,25.00,2.00,23.00,18.00,16.00,1.13,98.00,12.00,22.00,54.55,22.00,28.00,78.57,18.00,20.00,90.00,2.00,4.00,0.25,1.00,16.00,0.06,16.00,3.00,112.00
Mogi,1,0.00,95.00,21.00,58.00,16.00,31.00,10.00,21.00,19.00,9.00,2.11,95.00,7.00,21.00,33.33,29.00,46.00,63.04,16.00,27.00,59.26,7.00,14.00,1.56,2.00,24.00,0.08,9.00,0.00,110.00
Flamengo,1,0.00,93.00,27.00,50.00,16.00,38.00,13.00,25.00,19.00,5.00,3.80,93.00,9.00,21.00,42.86,25.00,48.00,52.08,16.00,22.00,72.73,0.00,4.00,0.80,3.00,14.00,0.21,5.00,1.00,111.00
Rio Claro,1,0.00,89.00,27.00,46.00,16.00,32.00,18.00,14.00,23.00,7.00,3.29,89.00,9.00,25.00,36.00,23.00,48.00,47.92,16.00,17.00,94.12,0.00,13.00,1.86,1.00,20.00,0.05,7.00,3.00,109.00
Macaé Basquete,1,0.00,89.00,27.00,48.00,14.00,39.00,15.00,24.00,16.00,20.00,0.80,89.00,9.00,28.00,32.14,24.00,40.00,60.00,14.00,17.00,82.35,2.00,9.00,0.45,1.00,28.00,0.04,20.00,3.00,96.00
Limeira,1,0.00,89.00,30.00,38.00,21.00,28.00,9.00,19.00,23.00,8.00,2.88,89.00,10.00,23.00,43.48,19.00,34.00,55.88,21.00,26.00,80.77,2.00,9.00,1.13,3.00,20.00,0.15,8.00,2.00,111.00
Coop/São José Basketball,1,0.00,88.00,12.00,70.00,6.00,36.00,14.00,22.00,17.00,6.00,2.83,88.00,4.00,13.00,30.77,35.00,64.00,54.69,6.00,8.00,75.00,0.00,4.00,0.67,0.00,18.00,0.00,6.00,2.00,99.00
Bauru Basket,1,0.00,87.00,36.00,40.00,11.00,36.00,7.00,29.00,25.00,12.00,2.08,87.00,12.00,31.00,38.71,20.00,33.00,60.61,11.00,14.00,78.57,5.00,14.00,1.17,5.00,13.00,0.38,12.00,0.00,120.00
Paulistano,1,0.00,84.00,15.00,50.00,19.00,46.00,11.00,35.00,19.00,11.00,1.73,84.00,5.00,17.00,29.41,25.00,50.00,50.00,19.00,22.00,86.36,0.00,9.00,0.82,0.00,16.00,0.00,11.00,2.00,107.00
Fortaleza B. C. / CFO,1,0.00,84.00,27.00,38.00,19.00,36.00,15.00,21.00,14.00,12.00,1.17,84.00,9.00,23.00,39.13,19.00,33.00,57.58,19.00,33.00,57.58,0.00,6.00,0.50,2.00,19.00,0.11,12.00,3.00,88.00
Palmeiras,1,0.00,81.00,27.00,38.00,16.00,24.00,9.00,15.00,14.00,14.00,1.00,81.00,9.00,26.00,34.62,19.00,35.00,54.29,16.00,21.00,76.19,1.00,11.00,0.79,2.00,18.00,0.11,14.00,1.00,80.00
Minas,1,0.00,69.00,24.00,32.00,13.00,33.00,6.00,27.00,13.00,14.00,0.93,69.00,8.00,24.00,33.33,16.00,32.00,50.00,13.00,18.00,72.22,3.00,10.00,0.71,0.00,17.00,0.00,14.00,5.00,74.00
Pinheiros,1,0.00,68.00,18.00,42.00,8.00,28.00,3.00,25.00,12.00,10.00,1.20,68.00,6.00,29.00,20.69,21.00,38.00,55.26,8.00,9.00,88.89,2.00,8.00,0.80,4.00,18.00,0.22,10.00,1.00,69.00
Sesi Franca,1,0.00,66.00,30.00,32.00,4.00,35.00,8.00,27.00,8.00,13.00,0.62,66.00,10.00,27.00,37.04,16.00,35.00,45.71,4.00,7.00,57.14,2.00,7.00,0.54,2.00,18.00,0.11,13.00,2.00,66.00
Uberlândia,1,0.00,64.00,6.00,42.00,16.00,33.00,8.00,25.00,14.00,15.00,0.93,64.00,2.00,16.00,12.50,21.00,43.00,48.84,16.00,17.00,94.12,0.00,12.00,0.80,3.00,17.00,0.18,15.00,1.00,74.00
