Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Uberlândia,1,0.00,91.00,27.00,52.00,12.00,42.00,13.00,29.00,16.00,11.00,1.45,91.00,9.00,22.00,40.91,26.00,49.00,53.06,12.00,16.00,75.00,2.00,10.00,0.91,2.00,27.00,0.07,11.00,3.00,110.00
Minas,1,0.00,90.00,33.00,48.00,9.00,45.00,13.00,32.00,24.00,10.00,2.40,90.00,11.00,27.00,40.74,24.00,43.00,55.81,9.00,13.00,69.23,4.00,8.00,0.80,4.00,24.00,0.17,10.00,1.00,122.00
Limeira,1,0.00,89.00,24.00,46.00,19.00,34.00,4.00,30.00,15.00,12.00,1.25,89.00,8.00,25.00,32.00,23.00,40.00,57.50,19.00,21.00,90.48,1.00,9.00,0.75,6.00,23.00,0.26,12.00,2.00,105.00
Bauru Basket,1,0.00,85.00,30.00,34.00,21.00,37.00,13.00,24.00,14.00,12.00,1.17,85.00,10.00,28.00,35.71,17.00,31.00,54.84,21.00,23.00,91.30,1.00,8.00,0.67,1.00,18.00,0.06,12.00,2.00,99.00
Mogi,1,0.00,84.00,27.00,46.00,11.00,40.00,15.00,25.00,20.00,15.00,1.33,84.00,9.00,21.00,42.86,23.00,46.00,50.00,11.00,14.00,78.57,2.00,14.00,0.93,4.00,20.00,0.20,15.00,4.00,109.00
Rio Claro,1,0.00,82.00,39.00,20.00,23.00,27.00,6.00,21.00,15.00,13.00,1.15,82.00,13.00,30.00,43.33,10.00,20.00,50.00,23.00,26.00,88.46,0.00,10.00,0.77,3.00,18.00,0.17,13.00,2.00,94.00
Flamengo,1,0.00,80.00,48.00,20.00,12.00,31.00,14.00,17.00,18.00,14.00,1.29,80.00,16.00,32.00,50.00,10.00,24.00,41.67,12.00,16.00,75.00,2.00,10.00,0.71,0.00,18.00,0.00,14.00,5.00,91.00
Paulistano,1,0.00,80.00,21.00,40.00,19.00,50.00,21.00,29.00,8.00,12.00,0.67,80.00,7.00,25.00,28.00,20.00,52.00,38.46,19.00,23.00,82.61,0.00,9.00,0.75,0.00,27.00,0.00,12.00,3.00,81.00
Brasília,1,0.00,74.00,24.00,24.00,26.00,34.00,8.00,26.00,11.00,12.00,0.92,74.00,8.00,29.00,27.59,12.00,29.00,41.38,26.00,31.00,83.87,0.00,7.00,0.58,1.00,19.00,0.05,12.00,2.00,72.00
Pinheiros,1,0.00,72.00,18.00,38.00,16.00,36.00,18.00,18.00,8.00,10.00,0.80,72.00,6.00,26.00,23.08,19.00,46.00,41.30,16.00,20.00,80.00,1.00,13.00,1.30,0.00,22.00,0.00,10.00,3.00,68.00
Sesi Franca,1,0.00,72.00,24.00,36.00,12.00,32.00,15.00,17.00,13.00,19.00,0.68,72.00,8.00,26.00,30.77,18.00,33.00,54.55,12.00,17.00,70.59,5.00,9.00,0.47,4.00,20.00,0.20,19.00,8.00,73.00
Coop/São José Basketball,1,0.00,70.00,15.00,40.00,15.00,33.00,5.00,28.00,15.00,19.00,0.79,70.00,5.00,11.00,45.45,20.00,40.00,50.00,15.00,19.00,78.95,1.00,6.00,0.32,3.00,24.00,0.13,19.00,2.00,78.00
L. Sorocabana,1,0.00,70.00,24.00,42.00,4.00,35.00,14.00,21.00,14.00,13.00,1.08,70.00,8.00,20.00,40.00,21.00,41.00,51.22,4.00,10.00,40.00,0.00,9.00,0.69,0.00,26.00,0.00,13.00,1.00,77.00
Macaé Basquete,1,0.00,69.00,15.00,36.00,18.00,34.00,14.00,20.00,11.00,11.00,1.00,69.00,5.00,20.00,25.00,18.00,41.00,43.90,18.00,25.00,72.00,2.00,10.00,0.91,0.00,19.00,0.00,11.00,3.00,68.00
Palmeiras,1,0.00,68.00,24.00,30.00,14.00,34.00,12.00,22.00,17.00,19.00,0.89,68.00,8.00,29.00,27.59,15.00,31.00,48.39,14.00,16.00,87.50,1.00,10.00,0.53,3.00,17.00,0.18,19.00,4.00,74.00
Fortaleza B. C. / CFO,1,0.00,63.00,18.00,30.00,15.00,32.00,8.00,24.00,12.00,12.00,1.00,63.00,6.00,27.00,22.22,15.00,29.00,51.72,15.00,23.00,65.22,0.00,8.00,0.67,4.00,17.00,0.24,12.00,4.00,64.00
