Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Bauru Basket,1,0.00,99.00,36.00,42.00,21.00,43.00,11.00,32.00,18.00,14.00,1.29,99.00,12.00,29.00,41.38,21.00,30.00,70.00,21.00,23.00,91.30,1.00,9.00,0.64,0.00,23.00,0.00,14.00,1.00,127.00
Flamengo,1,0.00,97.00,33.00,44.00,20.00,37.00,5.00,32.00,20.00,22.00,0.91,97.00,11.00,20.00,55.00,22.00,33.00,66.67,20.00,30.00,66.67,2.00,6.00,0.27,4.00,17.00,0.24,22.00,3.00,112.00
L. Sorocabana,1,0.00,92.00,27.00,52.00,13.00,37.00,17.00,20.00,17.00,11.00,1.55,92.00,9.00,30.00,30.00,26.00,57.00,45.61,13.00,14.00,92.86,1.00,17.00,1.55,3.00,28.00,0.11,11.00,3.00,102.00
Pinheiros,1,0.00,84.00,33.00,46.00,5.00,30.00,7.00,23.00,15.00,15.00,1.00,84.00,11.00,18.00,61.11,23.00,38.00,60.53,5.00,12.00,41.67,3.00,14.00,0.93,1.00,20.00,0.05,15.00,2.00,100.00
Paulistano,1,0.00,82.00,15.00,44.00,23.00,38.00,13.00,25.00,13.00,11.00,1.18,82.00,5.00,20.00,25.00,22.00,39.00,56.41,23.00,32.00,71.88,3.00,8.00,0.73,0.00,21.00,0.00,11.00,1.00,89.00
Sesi Franca,1,0.00,81.00,30.00,38.00,13.00,32.00,11.00,21.00,15.00,11.00,1.36,81.00,10.00,27.00,37.04,19.00,42.00,45.24,13.00,20.00,65.00,3.00,12.00,1.09,2.00,21.00,0.10,11.00,0.00,84.00
Fortaleza B. C. / CFO,1,0.00,81.00,36.00,32.00,13.00,26.00,12.00,14.00,14.00,12.00,1.17,81.00,12.00,29.00,41.38,16.00,41.00,39.02,13.00,16.00,81.25,1.00,12.00,1.00,2.00,19.00,0.11,12.00,3.00,78.00
Coop/São José Basketball,1,0.00,80.00,24.00,44.00,12.00,44.00,10.00,34.00,22.00,16.00,1.38,80.00,8.00,21.00,38.10,22.00,48.00,45.83,12.00,20.00,60.00,1.00,14.00,0.88,3.00,19.00,0.16,16.00,1.00,100.00
Macaé Basquete,1,0.00,76.00,18.00,44.00,14.00,28.00,8.00,20.00,13.00,11.00,1.18,76.00,6.00,22.00,27.27,22.00,40.00,55.00,14.00,16.00,87.50,1.00,10.00,0.91,3.00,26.00,0.12,11.00,2.00,83.00
Limeira,1,0.00,76.00,21.00,36.00,19.00,33.00,9.00,24.00,19.00,12.00,1.58,76.00,7.00,20.00,35.00,18.00,34.00,52.94,19.00,23.00,82.61,1.00,10.00,0.83,0.00,18.00,0.00,12.00,3.00,93.00
Brasília,1,0.00,73.00,18.00,36.00,19.00,35.00,7.00,28.00,13.00,16.00,0.81,73.00,6.00,19.00,31.58,18.00,36.00,50.00,19.00,22.00,86.36,4.00,8.00,0.50,2.00,24.00,0.08,16.00,2.00,81.00
Rio Claro,1,0.00,70.00,15.00,42.00,13.00,29.00,11.00,18.00,18.00,14.00,1.29,70.00,5.00,20.00,25.00,21.00,41.00,51.22,13.00,17.00,76.47,1.00,11.00,0.79,0.00,20.00,0.00,14.00,0.00,75.00
Palmeiras,1,0.00,64.00,12.00,40.00,12.00,33.00,11.00,22.00,16.00,17.00,0.94,64.00,4.00,20.00,20.00,20.00,37.00,54.05,12.00,15.00,80.00,1.00,9.00,0.53,1.00,26.00,0.04,17.00,3.00,70.00
Minas,1,0.00,61.00,18.00,36.00,7.00,31.00,5.00,26.00,13.00,16.00,0.81,61.00,6.00,24.00,25.00,18.00,31.00,58.06,7.00,10.00,70.00,1.00,8.00,0.50,0.00,23.00,0.00,16.00,3.00,63.00
Mogi,1,0.00,60.00,9.00,32.00,19.00,34.00,7.00,27.00,4.00,16.00,0.25,60.00,3.00,15.00,20.00,16.00,39.00,41.03,19.00,26.00,73.08,1.00,12.00,0.75,3.00,16.00,0.19,16.00,6.00,55.00
Uberlândia,1,0.00,52.00,0.00,44.00,8.00,44.00,12.00,32.00,10.00,17.00,0.59,52.00,0.00,15.00,0.00,22.00,51.00,43.14,8.00,14.00,57.14,1.00,10.00,0.59,1.00,23.00,0.04,17.00,4.00,50.00
