Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Flamengo,1,0.00,106.00,30.00,60.00,16.00,38.00,9.00,29.00,22.00,10.00,2.20,106.00,10.00,22.00,45.45,30.00,50.00,60.00,16.00,19.00,84.21,2.00,6.00,0.60,1.00,22.00,0.05,10.00,0.00,128.00
Uberlândia,1,0.00,100.00,33.00,44.00,23.00,22.00,6.00,16.00,17.00,16.00,1.06,100.00,11.00,17.00,64.71,22.00,35.00,62.86,23.00,28.00,82.14,1.00,10.00,0.63,1.00,25.00,0.04,16.00,3.00,110.00
Palmeiras,1,0.00,96.00,30.00,46.00,20.00,39.00,14.00,25.00,21.00,19.00,1.11,96.00,10.00,26.00,38.46,23.00,44.00,52.27,20.00,25.00,80.00,6.00,15.00,0.79,1.00,22.00,0.05,19.00,1.00,111.00
Brasília,1,0.00,95.00,36.00,52.00,7.00,28.00,5.00,23.00,25.00,11.00,2.27,95.00,12.00,30.00,40.00,26.00,39.00,66.67,7.00,12.00,58.33,5.00,6.00,0.55,7.00,22.00,0.32,11.00,2.00,114.00
Rio Claro,1,0.00,91.00,45.00,20.00,26.00,22.00,6.00,16.00,18.00,17.00,1.06,91.00,15.00,30.00,50.00,10.00,17.00,58.82,26.00,33.00,78.79,1.00,12.00,0.71,3.00,26.00,0.12,17.00,5.00,100.00
Sesi Franca,1,0.00,90.00,42.00,26.00,22.00,34.00,10.00,24.00,16.00,18.00,0.89,90.00,14.00,30.00,46.67,13.00,31.00,41.94,22.00,30.00,73.33,1.00,17.00,0.94,1.00,25.00,0.04,18.00,2.00,98.00
Mogi,1,0.00,89.00,21.00,36.00,32.00,34.00,13.00,21.00,16.00,10.00,1.60,89.00,7.00,22.00,31.82,18.00,37.00,48.65,32.00,41.00,78.05,1.00,9.00,0.90,3.00,31.00,0.10,10.00,5.00,98.00
Bauru Basket,1,0.00,89.00,12.00,64.00,13.00,45.00,10.00,35.00,16.00,10.00,1.60,89.00,4.00,16.00,25.00,32.00,53.00,60.38,13.00,18.00,72.22,3.00,10.00,1.00,2.00,21.00,0.10,10.00,5.00,114.00
Paulistano,1,0.00,88.00,15.00,62.00,11.00,43.00,17.00,26.00,14.00,4.00,3.50,88.00,5.00,14.00,35.71,31.00,65.00,47.69,11.00,19.00,57.89,1.00,6.00,1.50,3.00,16.00,0.19,4.00,0.00,99.00
Macaé Basquete,1,0.00,82.00,9.00,62.00,11.00,35.00,8.00,27.00,15.00,21.00,0.71,82.00,3.00,11.00,27.27,31.00,52.00,59.62,11.00,14.00,78.57,3.00,9.00,0.43,1.00,21.00,0.05,21.00,5.00,89.00
L. Sorocabana,1,0.00,82.00,15.00,36.00,31.00,32.00,10.00,22.00,11.00,17.00,0.65,82.00,5.00,23.00,21.74,18.00,32.00,56.25,31.00,36.00,86.11,1.00,3.00,0.18,2.00,32.00,0.06,17.00,4.00,76.00
Coop/São José Basketball,1,0.00,77.00,21.00,50.00,6.00,43.00,13.00,30.00,15.00,11.00,1.36,77.00,7.00,19.00,36.84,25.00,54.00,46.30,6.00,8.00,75.00,2.00,3.00,0.27,1.00,23.00,0.04,11.00,5.00,85.00
Fortaleza B. C. / CFO,1,0.00,76.00,27.00,38.00,11.00,27.00,5.00,22.00,18.00,15.00,1.20,76.00,9.00,29.00,31.03,19.00,32.00,59.38,11.00,15.00,73.33,1.00,15.00,1.00,4.00,17.00,0.24,15.00,5.00,88.00
Pinheiros,1,0.00,69.00,21.00,36.00,12.00,35.00,11.00,24.00,14.00,13.00,1.08,69.00,7.00,18.00,38.89,18.00,48.00,37.50,12.00,20.00,60.00,0.00,2.00,0.15,0.00,20.00,0.00,13.00,3.00,58.00
Limeira,1,0.00,66.00,21.00,26.00,19.00,28.00,9.00,19.00,9.00,9.00,1.00,66.00,7.00,21.00,33.33,13.00,32.00,40.63,19.00,21.00,90.48,1.00,12.00,1.33,4.00,22.00,0.18,9.00,2.00,75.00
Minas,1,0.00,62.00,12.00,36.00,14.00,36.00,11.00,25.00,13.00,17.00,0.76,62.00,4.00,16.00,25.00,18.00,33.00,54.55,14.00,20.00,70.00,1.00,6.00,0.35,0.00,22.00,0.00,17.00,4.00,67.00
