Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Palmeiras,1,0.00,101.00,21.00,58.00,22.00,29.00,8.00,21.00,18.00,10.00,1.80,101.00,7.00,16.00,43.75,29.00,48.00,60.42,22.00,24.00,91.67,4.00,12.00,1.20,0.00,18.00,0.00,10.00,3.00,120.00
Rio Claro,1,0.00,98.00,42.00,40.00,16.00,23.00,5.00,18.00,19.00,13.00,1.46,98.00,14.00,26.00,53.85,20.00,35.00,57.14,16.00,17.00,94.12,2.00,5.00,0.38,2.00,22.00,0.09,13.00,1.00,106.00
Flamengo,1,0.00,97.00,39.00,38.00,20.00,40.00,10.00,30.00,23.00,9.00,2.56,97.00,13.00,34.00,38.24,19.00,36.00,52.78,20.00,21.00,95.24,0.00,7.00,0.78,3.00,16.00,0.19,9.00,1.00,122.00
Minas,1,0.00,91.00,30.00,50.00,11.00,41.00,16.00,25.00,21.00,13.00,1.62,91.00,10.00,28.00,35.71,25.00,44.00,56.82,11.00,14.00,78.57,4.00,12.00,0.92,1.00,25.00,0.04,13.00,3.00,113.00
Sesi Franca,1,0.00,91.00,27.00,48.00,16.00,44.00,12.00,32.00,18.00,8.00,2.25,91.00,9.00,28.00,32.14,24.00,43.00,55.81,16.00,23.00,69.57,0.00,10.00,1.25,4.00,22.00,0.18,8.00,0.00,114.00
Mogi,1,0.00,86.00,27.00,38.00,21.00,33.00,8.00,25.00,14.00,11.00,1.27,86.00,9.00,27.00,33.33,19.00,30.00,63.33,21.00,27.00,77.78,2.00,7.00,0.64,3.00,17.00,0.18,11.00,4.00,97.00
Bauru Basket,1,0.00,85.00,36.00,36.00,13.00,37.00,9.00,28.00,19.00,11.00,1.73,85.00,12.00,35.00,34.29,18.00,35.00,51.43,13.00,18.00,72.22,3.00,13.00,1.18,2.00,16.00,0.13,11.00,2.00,100.00
Paulistano,1,0.00,81.00,24.00,44.00,13.00,31.00,6.00,25.00,12.00,10.00,1.20,81.00,8.00,21.00,38.10,22.00,44.00,50.00,13.00,14.00,92.86,0.00,7.00,0.70,0.00,23.00,0.00,10.00,3.00,85.00
Macaé Basquete,1,0.00,80.00,9.00,52.00,19.00,44.00,12.00,32.00,16.00,13.00,1.23,80.00,3.00,13.00,23.08,26.00,48.00,54.17,19.00,25.00,76.00,2.00,3.00,0.23,3.00,20.00,0.15,13.00,2.00,95.00
Uberlândia,1,0.00,80.00,30.00,36.00,14.00,24.00,2.00,22.00,14.00,14.00,1.00,80.00,10.00,22.00,45.45,18.00,31.00,58.06,14.00,17.00,82.35,1.00,7.00,0.50,4.00,25.00,0.16,14.00,5.00,87.00
Fortaleza B. C. / CFO,1,0.00,78.00,36.00,24.00,18.00,42.00,15.00,27.00,14.00,11.00,1.27,78.00,12.00,37.00,32.43,12.00,30.00,40.00,18.00,23.00,78.26,2.00,6.00,0.55,1.00,20.00,0.05,11.00,1.00,82.00
Coop/São José Basketball,1,0.00,76.00,6.00,50.00,20.00,33.00,9.00,24.00,16.00,19.00,0.84,76.00,2.00,14.00,14.29,25.00,46.00,54.35,20.00,25.00,80.00,1.00,10.00,0.53,2.00,14.00,0.14,19.00,5.00,80.00
Brasília,1,0.00,74.00,24.00,40.00,10.00,40.00,7.00,33.00,14.00,16.00,0.88,74.00,8.00,27.00,29.63,20.00,36.00,55.56,10.00,16.00,62.50,1.00,7.00,0.44,2.00,19.00,0.11,16.00,3.00,80.00
Limeira,1,0.00,73.00,15.00,54.00,4.00,34.00,7.00,27.00,12.00,7.00,1.71,73.00,5.00,13.00,38.46,27.00,49.00,55.10,4.00,6.00,66.67,3.00,5.00,0.71,3.00,16.00,0.19,7.00,2.00,88.00
L. Sorocabana,1,0.00,73.00,18.00,46.00,9.00,26.00,6.00,20.00,7.00,7.00,1.00,73.00,6.00,19.00,31.58,23.00,46.00,50.00,9.00,15.00,60.00,2.00,10.00,1.43,1.00,22.00,0.05,7.00,3.00,68.00
Pinheiros,1,0.00,61.00,12.00,40.00,9.00,33.00,10.00,23.00,6.00,6.00,1.00,61.00,4.00,23.00,17.39,20.00,41.00,48.78,9.00,11.00,81.82,0.00,5.00,0.83,2.00,15.00,0.13,6.00,1.00,59.00
