Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Bauru Basket,1,0.00,109.00,63.00,36.00,10.00,40.00,8.00,32.00,24.00,10.00,2.40,109.00,21.00,38.00,55.26,18.00,29.00,62.07,10.00,15.00,66.67,2.00,10.00,1.00,1.00,16.00,0.06,10.00,0.00,141.00
Flamengo,1,0.00,98.00,30.00,52.00,16.00,38.00,12.00,26.00,27.00,17.00,1.59,98.00,10.00,19.00,52.63,26.00,44.00,59.09,16.00,27.00,59.26,5.00,11.00,0.65,2.00,15.00,0.13,17.00,2.00,121.00
Uberlândia,1,0.00,90.00,27.00,40.00,23.00,35.00,9.00,26.00,17.00,9.00,1.89,90.00,9.00,22.00,40.91,20.00,43.00,46.51,23.00,25.00,92.00,2.00,12.00,1.33,4.00,21.00,0.19,9.00,2.00,111.00
Coop/São José Basketball,1,0.00,84.00,24.00,44.00,16.00,33.00,8.00,25.00,16.00,13.00,1.23,84.00,8.00,22.00,36.36,22.00,43.00,51.16,16.00,17.00,94.12,0.00,6.00,0.46,2.00,20.00,0.10,13.00,1.00,92.00
Palmeiras,1,0.00,79.00,30.00,36.00,13.00,33.00,8.00,25.00,14.00,14.00,1.00,79.00,10.00,20.00,50.00,18.00,37.00,48.65,13.00,16.00,81.25,0.00,13.00,0.93,2.00,22.00,0.09,14.00,3.00,95.00
Macaé Basquete,1,0.00,76.00,30.00,34.00,12.00,39.00,10.00,29.00,19.00,18.00,1.06,76.00,10.00,20.00,50.00,17.00,39.00,43.59,12.00,14.00,85.71,1.00,5.00,0.28,3.00,16.00,0.19,18.00,4.00,90.00
Mogi,1,0.00,76.00,15.00,38.00,23.00,43.00,12.00,31.00,16.00,11.00,1.45,76.00,5.00,20.00,25.00,19.00,35.00,54.29,23.00,30.00,76.67,3.00,6.00,0.55,0.00,22.00,0.00,11.00,2.00,92.00
Brasília,1,0.00,74.00,21.00,36.00,17.00,47.00,17.00,30.00,13.00,12.00,1.08,74.00,7.00,30.00,23.33,18.00,38.00,47.37,17.00,25.00,68.00,4.00,4.00,0.33,5.00,25.00,0.20,12.00,1.00,80.00
L. Sorocabana,1,0.00,73.00,21.00,42.00,10.00,35.00,13.00,22.00,7.00,14.00,0.50,73.00,7.00,21.00,33.33,21.00,46.00,45.65,10.00,14.00,71.43,0.00,14.00,1.00,0.00,28.00,0.00,14.00,2.00,72.00
Rio Claro,1,0.00,71.00,12.00,42.00,17.00,38.00,11.00,27.00,10.00,17.00,0.59,71.00,4.00,15.00,26.67,21.00,46.00,45.65,17.00,21.00,80.95,1.00,18.00,1.06,2.00,20.00,0.10,17.00,5.00,82.00
Paulistano,1,0.00,69.00,21.00,40.00,8.00,31.00,10.00,21.00,11.00,10.00,1.10,69.00,7.00,24.00,29.17,20.00,43.00,46.51,8.00,10.00,80.00,1.00,12.00,1.20,0.00,19.00,0.00,10.00,3.00,71.00
Limeira,1,0.00,69.00,21.00,36.00,12.00,33.00,11.00,22.00,14.00,17.00,0.82,69.00,7.00,20.00,35.00,18.00,38.00,47.37,12.00,18.00,66.67,1.00,10.00,0.59,1.00,18.00,0.06,17.00,3.00,71.00
Fortaleza B. C. / CFO,1,0.00,67.00,21.00,36.00,10.00,37.00,17.00,20.00,8.00,11.00,0.73,67.00,7.00,32.00,21.88,18.00,43.00,41.86,10.00,15.00,66.67,0.00,10.00,0.91,1.00,13.00,0.08,11.00,1.00,57.00
Pinheiros,1,0.00,67.00,24.00,34.00,9.00,41.00,13.00,28.00,15.00,19.00,0.79,67.00,8.00,29.00,27.59,17.00,38.00,44.74,9.00,13.00,69.23,2.00,11.00,0.58,8.00,21.00,0.38,19.00,1.00,77.00
Minas,1,0.00,66.00,21.00,34.00,11.00,32.00,11.00,21.00,18.00,10.00,1.80,66.00,7.00,25.00,28.00,17.00,37.00,45.95,11.00,16.00,68.75,4.00,7.00,0.70,2.00,29.00,0.07,10.00,4.00,72.00
Sesi Franca,1,0.00,62.00,0.00,42.00,20.00,38.00,9.00,29.00,10.00,9.00,1.11,62.00,0.00,17.00,0.00,21.00,43.00,48.84,20.00,28.00,71.43,2.00,9.00,1.00,4.00,25.00,0.16,9.00,3.00,67.00
