Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Pinheiros,1,0.00,110.00,36.00,60.00,14.00,36.00,10.00,26.00,17.00,21.00,0.81,110.00,12.00,22.00,54.55,30.00,48.00,62.50,14.00,21.00,66.67,0.00,11.00,0.52,1.00,25.00,0.04,21.00,1.00,119.00
Mogi,1,0.00,106.00,42.00,44.00,20.00,32.00,8.00,24.00,19.00,18.00,1.06,106.00,14.00,32.00,43.75,22.00,37.00,59.46,20.00,26.00,76.92,1.00,10.00,0.56,1.00,26.00,0.04,18.00,1.00,111.00
Minas,1,0.00,104.00,36.00,38.00,30.00,39.00,11.00,28.00,21.00,9.00,2.33,104.00,12.00,29.00,41.38,19.00,38.00,50.00,30.00,37.00,81.08,2.00,9.00,1.00,1.00,36.00,0.03,9.00,2.00,122.00
São Paulo,1,0.00,99.00,24.00,50.00,25.00,38.00,15.00,23.00,18.00,15.00,1.20,99.00,8.00,24.00,33.33,25.00,41.00,60.98,25.00,33.00,75.76,1.00,7.00,0.47,0.00,18.00,0.00,15.00,2.00,107.00
Flamengo,1,0.00,94.00,36.00,36.00,22.00,38.00,20.00,18.00,14.00,8.00,1.75,94.00,12.00,35.00,34.29,18.00,36.00,50.00,22.00,25.00,88.00,1.00,11.00,1.38,6.00,28.00,0.21,8.00,2.00,111.00
Coop/São José Basketball,2,0.00,87.50,25.50,48.00,14.00,31.50,9.50,22.00,19.50,14.00,1.39,87.50,8.50,23.50,36.17,24.00,41.00,58.54,14.00,19.00,73.68,0.00,7.50,0.54,1.50,25.00,0.06,14.00,3.00,96.00
Sesi Franca,1,0.00,85.00,36.00,30.00,19.00,35.00,4.00,31.00,22.00,19.00,1.16,85.00,12.00,28.00,42.86,15.00,28.00,53.57,19.00,22.00,86.36,1.00,8.00,0.42,1.00,21.00,0.05,19.00,2.00,100.00
Rio Claro,3,0.00,85.00,26.00,38.67,20.33,36.00,10.67,25.33,16.00,15.00,1.07,85.00,8.67,27.67,31.33,19.33,35.33,54.72,20.33,26.67,76.25,2.33,4.33,0.29,0.67,25.00,0.03,15.00,4.00,85.67
BRB/Brasília,2,0.00,82.00,19.50,42.00,20.50,36.50,13.00,23.50,12.00,20.50,0.59,82.00,6.50,22.00,29.55,21.00,37.50,56.00,20.50,26.50,77.36,0.00,4.50,0.22,2.50,24.50,0.10,20.50,2.50,78.00
Fortaleza B. C. / CFO,1,0.00,78.00,24.00,44.00,10.00,37.00,14.00,23.00,9.00,12.00,0.75,78.00,8.00,26.00,30.77,22.00,43.00,51.16,10.00,16.00,62.50,2.00,7.00,0.58,3.00,28.00,0.11,12.00,2.00,76.00
UNIFACISA,1,0.00,77.00,27.00,34.00,16.00,39.00,11.00,28.00,18.00,9.00,2.00,77.00,9.00,28.00,32.14,17.00,35.00,48.57,16.00,23.00,69.57,3.00,10.00,1.11,2.00,18.00,0.11,9.00,1.00,93.00
Corinthians,2,0.00,77.00,27.00,33.00,17.00,37.50,10.50,27.00,13.00,14.00,0.93,77.00,9.00,25.00,36.00,16.50,34.00,48.53,17.00,23.00,73.91,2.50,7.00,0.50,1.50,21.50,0.07,14.00,0.00,82.50
Paulistano,1,0.00,72.00,36.00,30.00,6.00,41.00,15.00,26.00,15.00,16.00,0.94,72.00,12.00,42.00,28.57,15.00,30.00,50.00,6.00,13.00,46.15,4.00,11.00,0.69,1.00,21.00,0.05,16.00,6.00,72.00
