Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Coop/São José Basketball,2,0.00,94.00,39.00,42.00,13.00,42.50,13.00,29.50,22.50,18.00,1.25,94.00,13.00,30.00,43.33,21.00,41.50,50.60,13.00,17.00,76.47,1.00,8.00,0.44,1.00,24.50,0.04,18.00,2.00,108.50
Bauru Basket,2,0.00,91.50,19.50,53.00,19.00,36.50,11.00,25.50,20.50,14.50,1.41,91.50,6.50,26.50,24.53,26.50,46.50,56.99,19.00,28.00,67.86,1.00,15.00,1.03,2.50,21.00,0.12,14.50,3.50,102.50
Sesi Franca,2,0.00,88.50,28.50,41.00,19.00,43.50,10.50,33.00,24.50,14.50,1.69,88.50,9.50,24.00,39.58,20.50,36.00,56.94,19.00,24.00,79.17,3.00,5.00,0.34,2.50,16.50,0.15,14.50,1.50,114.00
Flamengo,2,0.00,84.00,25.50,47.00,11.50,39.00,11.00,28.00,17.00,13.00,1.31,84.00,8.50,24.50,34.69,23.50,40.00,58.75,11.50,17.50,65.71,2.00,6.00,0.46,1.50,20.00,0.08,13.00,0.50,96.00
Paulistano,2,0.00,83.00,37.50,34.00,11.50,42.50,11.00,31.50,18.50,12.00,1.54,83.00,12.50,31.50,39.68,17.00,29.50,57.63,11.50,16.50,69.70,2.50,4.50,0.38,1.00,19.00,0.05,12.00,3.00,101.00
Corinthians,1,0.00,82.00,33.00,42.00,7.00,37.00,13.00,24.00,23.00,17.00,1.35,82.00,11.00,22.00,50.00,21.00,40.00,52.50,7.00,11.00,63.64,2.00,10.00,0.59,3.00,25.00,0.12,17.00,4.00,103.00
São Paulo,1,0.00,81.00,30.00,38.00,13.00,49.00,11.00,38.00,20.00,18.00,1.11,81.00,10.00,27.00,37.04,19.00,37.00,51.35,13.00,20.00,65.00,5.00,6.00,0.33,3.00,20.00,0.15,18.00,2.00,99.00
Pinheiros,1,0.00,81.00,33.00,36.00,12.00,35.00,7.00,28.00,15.00,22.00,0.68,81.00,11.00,27.00,40.74,18.00,26.00,69.23,12.00,14.00,85.71,0.00,11.00,0.50,1.00,15.00,0.07,22.00,5.00,95.00
Minas,1,0.00,76.00,30.00,38.00,8.00,36.00,11.00,25.00,16.00,7.00,2.29,76.00,10.00,28.00,35.71,19.00,42.00,45.24,8.00,10.00,80.00,2.00,5.00,0.71,0.00,23.00,0.00,7.00,0.00,83.00
UNIFACISA,2,0.00,75.50,21.00,42.00,12.50,37.50,10.00,27.50,14.50,9.50,1.53,75.50,7.00,27.50,25.45,21.00,36.00,58.33,12.50,19.00,65.79,0.50,7.00,0.74,1.00,21.00,0.05,9.50,1.00,84.00
Mogi,1,0.00,75.00,33.00,34.00,8.00,40.00,10.00,30.00,14.00,17.00,0.82,75.00,11.00,27.00,40.74,17.00,36.00,47.22,8.00,10.00,80.00,0.00,9.00,0.53,3.00,20.00,0.15,17.00,1.00,87.00
Rio Claro,1,0.00,73.00,24.00,34.00,15.00,26.00,6.00,20.00,18.00,18.00,1.00,73.00,8.00,18.00,44.44,17.00,34.00,50.00,15.00,20.00,75.00,1.00,6.00,0.33,2.00,21.00,0.10,18.00,3.00,75.00
Fortaleza B. C. / CFO,2,0.00,71.50,19.50,33.00,19.00,40.00,13.00,27.00,9.00,12.50,0.72,71.50,6.50,24.50,26.53,16.50,37.50,44.00,19.00,28.00,67.86,1.00,7.00,0.56,2.00,28.00,0.07,12.50,2.50,69.00
Botafogo,2,0.00,70.00,18.00,35.00,17.00,38.50,9.50,29.00,14.50,9.50,1.53,70.00,6.00,29.50,20.34,17.50,33.50,52.24,17.00,22.50,75.56,1.00,2.00,0.21,1.50,24.00,0.06,9.50,3.00,72.00
BRB/Brasília,2,0.00,68.50,10.50,41.00,17.00,33.50,9.50,24.00,17.50,10.00,1.75,68.50,3.50,21.50,16.28,20.50,43.00,47.67,17.00,25.00,68.00,1.00,8.00,0.80,3.00,20.00,0.15,10.00,1.00,71.50
Pato Basquete,2,0.00,57.00,19.50,27.00,10.50,31.00,11.50,19.50,14.50,15.00,0.97,57.00,6.50,28.50,22.81,13.50,35.50,38.03,10.50,16.00,65.63,2.50,7.50,0.50,1.50,20.00,0.08,15.00,4.50,46.50
