Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Fortaleza B. C. / CFO,1,0.00,99.00,39.00,48.00,12.00,32.00,8.00,24.00,15.00,10.00,1.50,99.00,13.00,30.00,43.33,24.00,44.00,54.55,12.00,18.00,66.67,1.00,10.00,1.00,3.00,26.00,0.12,10.00,0.00,106.00
Flamengo,2,0.00,97.50,37.50,35.00,25.00,33.50,9.50,24.00,27.00,13.50,2.00,97.50,12.50,30.00,41.67,17.50,30.50,57.38,25.00,30.50,81.97,1.50,8.00,0.59,1.00,15.50,0.06,13.50,3.00,117.50
Paulistano,2,0.00,94.50,27.00,47.00,20.50,38.50,10.00,28.50,17.00,19.50,0.87,94.50,9.00,24.50,36.73,23.50,34.00,69.12,20.50,25.00,82.00,3.50,5.00,0.26,3.50,24.00,0.15,19.50,2.50,108.50
Sesi Franca,2,0.00,94.00,33.00,45.00,16.00,35.00,9.50,25.50,21.00,11.00,1.91,94.00,11.00,29.00,37.93,22.50,39.50,56.96,16.00,18.00,88.89,1.50,9.50,0.86,1.50,20.50,0.07,11.00,1.50,113.00
Corinthians,1,0.00,93.00,45.00,36.00,12.00,40.00,15.00,25.00,25.00,17.00,1.47,93.00,15.00,28.00,53.57,18.00,37.00,48.65,12.00,17.00,70.59,0.00,6.00,0.35,3.00,23.00,0.13,17.00,6.00,113.00
Coop/São José Basketball,2,0.00,89.00,24.00,56.00,9.00,33.00,10.50,22.50,21.50,12.00,1.79,89.00,8.00,24.50,32.65,28.00,48.00,58.33,9.00,12.00,75.00,1.50,7.50,0.63,2.00,23.00,0.09,12.00,2.00,101.50
Minas,2,0.00,88.00,24.00,49.00,15.00,32.50,6.50,26.00,15.00,12.50,1.20,88.00,8.00,22.00,36.36,24.50,43.00,56.98,15.00,19.50,76.92,4.50,6.50,0.52,2.00,22.50,0.09,12.50,2.50,94.50
Mogi,2,0.00,86.00,31.50,39.00,15.50,35.50,13.50,22.00,17.50,11.50,1.52,86.00,10.50,32.00,32.81,19.50,35.00,55.71,15.50,19.00,81.58,2.50,9.50,0.83,2.50,19.00,0.13,11.50,1.50,99.00
Rio Claro,2,0.00,83.50,24.00,39.00,20.50,44.50,13.00,31.50,22.00,10.00,2.20,83.50,8.00,24.00,33.33,19.50,42.50,45.88,20.50,24.00,85.42,2.50,5.50,0.55,1.00,22.00,0.05,10.00,2.50,104.00
Pinheiros,1,0.00,82.00,33.00,40.00,9.00,29.00,8.00,21.00,19.00,16.00,1.19,82.00,11.00,19.00,57.89,20.00,40.00,50.00,9.00,15.00,60.00,1.00,5.00,0.31,1.00,24.00,0.04,16.00,3.00,86.00
Bauru Basket,2,0.00,81.50,22.50,42.00,17.00,28.00,6.50,21.50,15.00,12.00,1.25,81.50,7.50,28.00,26.79,21.00,34.50,60.87,17.00,23.00,73.91,1.00,8.50,0.71,2.50,26.00,0.10,12.00,0.50,83.50
UNIFACISA,1,0.00,80.00,27.00,36.00,17.00,33.00,9.00,24.00,14.00,13.00,1.08,80.00,9.00,29.00,31.03,18.00,31.00,58.06,17.00,19.00,89.47,1.00,3.00,0.23,4.00,24.00,0.17,13.00,3.00,86.00
BRB/Brasília,2,0.00,77.00,24.00,35.00,18.00,41.00,11.00,30.00,16.00,22.00,0.73,77.00,8.00,23.00,34.78,17.50,30.50,57.38,18.00,28.00,64.29,0.50,4.00,0.18,1.50,15.50,0.10,22.00,5.50,79.50
Botafogo,2,0.00,74.00,25.50,38.00,10.50,31.00,7.50,23.50,15.00,15.00,1.00,74.00,8.50,23.50,36.17,19.00,36.50,52.05,10.50,12.00,87.50,0.50,6.00,0.40,2.50,16.50,0.15,15.00,2.00,79.50
Pato Basquete,2,0.00,69.00,10.50,39.00,19.50,31.50,7.50,24.00,20.00,12.50,1.60,69.00,3.50,18.50,18.92,19.50,41.50,46.99,19.50,23.00,84.78,0.50,4.50,0.36,2.50,20.00,0.13,12.50,1.00,74.50
