Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
São Paulo,2,0.00,91.00,49.50,31.00,10.50,46.00,15.50,30.50,22.00,9.00,2.44,91.00,16.50,42.50,38.82,15.50,33.00,46.97,10.50,15.50,67.74,1.00,4.00,0.44,1.50,20.00,0.08,9.00,1.50,107.00
Sesi Franca,2,0.00,91.00,30.00,44.00,17.00,38.00,9.00,29.00,18.00,13.50,1.33,91.00,10.00,27.50,36.36,22.00,37.50,58.67,17.00,20.00,85.00,0.50,7.00,0.52,1.50,19.00,0.08,13.50,1.50,106.00
Flamengo,2,0.00,86.50,42.00,32.00,12.50,36.00,8.00,28.00,21.00,7.50,2.80,86.50,14.00,33.50,41.79,16.00,29.00,55.17,12.50,18.00,69.44,0.50,2.50,0.33,0.00,15.50,0.00,7.50,0.00,100.50
Minas,2,0.00,85.00,18.00,50.00,17.00,43.00,12.00,31.00,16.50,14.00,1.18,85.00,6.00,25.00,24.00,25.00,37.50,66.67,17.00,23.00,73.91,0.50,7.00,0.50,1.00,23.50,0.04,14.00,1.00,100.50
Mogi,2,0.00,84.00,22.50,37.00,24.50,32.50,6.00,26.50,13.50,9.00,1.50,84.00,7.50,28.00,26.79,18.50,31.50,58.73,24.50,29.50,83.05,2.00,6.50,0.72,3.50,19.50,0.18,9.00,3.00,92.50
Corinthians,3,0.00,84.00,34.00,40.67,9.33,38.67,11.00,27.67,19.33,13.00,1.49,84.00,11.33,24.33,46.58,20.33,38.67,52.59,9.33,15.33,60.87,2.67,5.67,0.44,1.00,19.67,0.05,13.00,1.33,98.33
Rio Claro,2,0.00,82.50,27.00,35.00,20.50,31.50,6.50,25.00,20.00,11.50,1.74,82.50,9.00,27.00,33.33,17.50,29.50,59.32,20.50,28.00,73.21,2.50,5.00,0.43,1.00,24.00,0.04,11.50,0.50,91.00
Pinheiros,3,0.00,81.33,30.00,38.67,12.67,38.00,11.67,26.33,15.67,13.67,1.15,81.33,10.00,27.00,37.04,19.33,39.33,49.15,12.67,17.67,71.70,2.33,9.33,0.68,1.67,21.00,0.08,13.67,2.67,90.33
Paulistano,1,0.00,75.00,18.00,52.00,5.00,43.00,15.00,28.00,21.00,7.00,3.00,75.00,6.00,28.00,21.43,26.00,47.00,55.32,5.00,6.00,83.33,5.00,5.00,0.71,1.00,15.00,0.07,7.00,1.00,94.00
UNIFACISA,1,0.00,75.00,21.00,38.00,16.00,37.00,11.00,26.00,20.00,14.00,1.43,75.00,7.00,34.00,20.59,19.00,33.00,57.58,16.00,19.00,84.21,0.00,5.00,0.36,2.00,20.00,0.10,14.00,4.00,81.00
Coop/São José Basketball,1,0.00,70.00,18.00,46.00,6.00,31.00,9.00,22.00,20.00,10.00,2.00,70.00,6.00,24.00,25.00,23.00,45.00,51.11,6.00,9.00,66.67,1.00,9.00,0.90,0.00,19.00,0.00,10.00,1.00,77.00
Bauru Basket,2,0.00,69.50,21.00,34.00,14.50,34.50,8.50,26.00,11.00,16.50,0.67,69.50,7.00,25.50,27.45,17.00,33.00,51.52,14.50,21.00,69.05,2.00,8.50,0.52,2.00,18.50,0.11,16.50,3.00,68.00
Pato Basquete,1,0.00,62.00,15.00,32.00,15.00,39.00,14.00,25.00,13.00,14.00,0.93,62.00,5.00,29.00,17.24,16.00,36.00,44.44,15.00,27.00,55.56,1.00,9.00,0.64,3.00,24.00,0.13,14.00,2.00,56.00
