Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Rio Claro,2,0.00,89.00,27.00,39.00,23.00,32.50,9.50,23.00,21.00,14.00,1.50,89.00,9.00,29.00,31.03,19.50,33.50,58.21,23.00,28.00,82.14,5.00,10.00,0.71,2.50,22.50,0.11,14.00,1.50,102.00
Sesi Franca,2,0.00,89.00,42.00,33.00,14.00,39.50,8.00,31.50,19.00,15.00,1.27,89.00,14.00,30.00,46.67,16.50,35.00,47.14,14.00,20.50,68.29,3.00,4.00,0.27,3.50,21.50,0.16,15.00,2.50,99.00
São Paulo,1,0.00,88.00,21.00,52.00,15.00,34.00,7.00,27.00,20.00,14.00,1.43,88.00,7.00,21.00,33.33,26.00,42.00,61.90,15.00,17.00,88.24,4.00,7.00,0.50,2.00,19.00,0.11,14.00,1.00,105.00
Minas,2,0.00,88.00,33.00,39.00,16.00,45.00,13.50,31.50,20.50,11.00,1.86,88.00,11.00,36.50,30.14,19.50,37.50,52.00,16.00,19.00,84.21,3.00,8.50,0.77,2.00,24.50,0.08,11.00,4.00,106.50
Coop/São José Basketball,2,0.00,84.00,18.00,54.00,12.00,35.50,12.50,23.00,22.50,21.00,1.07,84.00,6.00,17.50,34.29,27.00,47.50,56.84,12.00,19.50,61.54,3.50,11.00,0.52,3.50,25.50,0.14,21.00,4.50,96.00
Bauru Basket,2,0.00,82.00,22.50,44.00,15.50,43.50,13.00,30.50,18.00,13.50,1.33,82.00,7.50,24.50,30.61,22.00,43.50,50.57,15.50,24.00,64.58,1.00,7.50,0.56,2.50,17.00,0.15,13.50,0.00,93.00
Fortaleza B. C. / CFO,1,0.00,78.00,21.00,44.00,13.00,34.00,6.00,28.00,15.00,12.00,1.25,78.00,7.00,20.00,35.00,22.00,39.00,56.41,13.00,16.00,81.25,1.00,4.00,0.33,1.00,21.00,0.05,12.00,3.00,87.00
Corinthians,1,0.00,78.00,21.00,42.00,15.00,47.00,13.00,34.00,17.00,16.00,1.06,78.00,7.00,20.00,35.00,21.00,40.00,52.50,15.00,23.00,65.22,4.00,5.00,0.31,3.00,16.00,0.19,16.00,3.00,93.00
Mogi,2,0.00,77.00,24.00,38.00,15.00,37.00,11.50,25.50,21.50,15.00,1.43,77.00,8.00,21.00,38.10,19.00,38.00,50.00,15.00,19.50,76.92,0.50,6.50,0.43,4.00,19.00,0.21,15.00,2.00,94.50
Flamengo,1,0.00,75.00,18.00,40.00,17.00,47.00,18.00,29.00,11.00,13.00,0.85,75.00,6.00,21.00,28.57,20.00,47.00,42.55,17.00,29.00,58.62,0.00,9.00,0.69,0.00,28.00,0.00,13.00,1.00,75.00
Pinheiros,2,0.00,74.00,24.00,33.00,17.00,33.50,8.00,25.50,13.50,15.00,0.90,74.00,8.00,25.00,32.00,16.50,34.00,48.53,17.00,20.50,82.93,0.50,6.50,0.43,2.50,25.50,0.10,15.00,1.00,77.00
Paulistano,2,0.00,70.00,33.00,26.00,11.00,37.00,12.50,24.50,11.50,11.00,1.05,70.00,11.00,35.00,31.43,13.00,32.50,40.00,11.00,14.50,75.86,5.00,6.00,0.55,2.00,21.50,0.09,11.00,3.50,68.50
Pato Basquete,2,0.00,67.50,25.50,27.00,15.00,33.00,10.00,23.00,18.00,19.50,0.92,67.50,8.50,22.50,37.78,13.50,32.50,41.54,15.00,21.00,71.43,1.00,9.50,0.49,1.50,22.00,0.07,19.50,4.00,71.00
BRB/Brasília,2,0.00,67.00,18.00,35.00,14.00,36.50,12.00,24.50,13.50,16.00,0.84,67.00,6.00,24.50,24.49,17.50,40.00,43.75,14.00,18.50,75.68,1.50,9.00,0.56,2.50,17.50,0.14,16.00,4.50,67.00
