Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
UNIFACISA,1,0.00,89.00,39.00,36.00,14.00,44.00,15.00,29.00,20.00,10.00,2.00,89.00,13.00,38.00,34.21,18.00,36.00,50.00,14.00,17.00,82.35,2.00,9.00,0.90,1.00,17.00,0.06,10.00,1.00,107.00
Sesi Franca,2,0.00,87.50,37.50,29.00,21.00,34.00,6.50,27.50,18.50,10.50,1.76,87.50,12.50,30.00,41.67,14.50,26.50,54.72,21.00,27.00,77.78,1.50,7.00,0.67,2.50,19.00,0.13,10.50,1.00,103.50
Paulistano,2,0.00,87.00,37.50,39.00,10.50,33.50,8.50,25.00,19.00,14.50,1.31,87.00,12.50,24.00,52.08,19.50,35.00,55.71,10.50,13.50,77.78,4.50,6.50,0.45,3.00,23.00,0.13,14.50,1.50,104.00
São Paulo,1,0.00,85.00,36.00,40.00,9.00,34.00,7.00,27.00,21.00,14.00,1.50,85.00,12.00,27.00,44.44,20.00,32.00,62.50,9.00,14.00,64.29,1.00,7.00,0.50,5.00,16.00,0.31,14.00,3.00,106.00
Botafogo,2,0.00,81.50,31.50,39.00,11.00,34.00,12.00,22.00,20.50,17.00,1.21,81.50,10.50,29.50,35.59,19.50,35.00,55.71,11.00,12.50,88.00,1.00,5.00,0.29,4.00,22.00,0.18,17.00,2.50,92.00
Coop/São José Basketball,2,0.00,79.00,18.00,44.00,17.00,35.50,7.50,28.00,14.50,14.50,1.00,79.00,6.00,15.50,38.71,22.00,43.50,50.57,17.00,23.50,72.34,1.50,7.00,0.48,1.50,18.00,0.08,14.50,2.00,85.00
Mogi,2,0.00,77.50,27.00,34.00,16.50,34.00,6.50,27.50,17.50,13.00,1.35,77.50,9.00,22.50,40.00,17.00,40.00,42.50,16.50,21.50,76.74,0.00,8.50,0.65,1.00,25.50,0.04,13.00,1.00,84.00
Fortaleza B. C. / CFO,1,0.00,77.00,33.00,32.00,12.00,31.00,6.00,25.00,13.00,13.00,1.00,77.00,11.00,29.00,37.93,16.00,31.00,51.61,12.00,14.00,85.71,2.00,9.00,0.69,6.00,25.00,0.24,13.00,3.00,87.00
Flamengo,2,0.00,75.00,25.50,34.00,15.50,45.00,16.00,29.00,19.50,14.50,1.34,75.00,8.50,30.50,27.87,17.00,39.00,43.59,15.50,24.00,64.58,0.50,10.00,0.69,2.00,19.50,0.10,14.50,1.00,84.50
Bauru Basket,1,0.00,74.00,21.00,40.00,13.00,18.00,1.00,17.00,14.00,13.00,1.08,74.00,7.00,20.00,35.00,20.00,31.00,64.52,13.00,18.00,72.22,0.00,8.00,0.62,2.00,17.00,0.12,13.00,1.00,74.00
Pato Basquete,2,0.00,69.00,24.00,34.00,11.00,34.00,11.00,23.00,15.50,20.50,0.76,69.00,8.00,27.00,29.63,17.00,33.00,51.52,11.00,18.50,59.46,0.50,9.00,0.44,3.50,25.00,0.14,20.50,3.50,68.00
