Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Sesi Franca,2,0.00,102.00,27.00,58.00,17.00,39.50,8.00,31.50,20.50,12.50,1.64,102.00,9.00,20.50,43.90,29.00,48.00,60.42,17.00,22.50,75.56,4.50,12.00,0.96,2.00,21.00,0.10,12.50,1.50,127.50
Bauru Basket,2,0.00,95.00,40.50,44.00,10.50,32.50,9.50,23.00,17.50,9.50,1.84,95.00,13.50,29.50,45.76,22.00,40.50,54.32,10.50,14.00,75.00,1.00,9.50,1.00,1.00,25.00,0.04,9.50,1.50,108.00
Flamengo,2,0.00,92.50,40.50,29.00,23.00,38.50,9.50,29.00,18.00,13.50,1.33,92.50,13.50,35.50,38.03,14.50,26.00,55.77,23.00,27.50,83.64,1.00,3.50,0.26,3.50,22.50,0.16,13.50,2.00,104.50
Pato Basquete,1,0.00,85.00,30.00,44.00,11.00,36.00,8.00,28.00,25.00,5.00,5.00,85.00,10.00,33.00,30.30,22.00,38.00,57.89,11.00,14.00,78.57,3.00,5.00,1.00,2.00,20.00,0.10,5.00,2.00,106.00
São Paulo,1,0.00,84.00,36.00,30.00,18.00,44.00,11.00,33.00,20.00,10.00,2.00,84.00,12.00,33.00,36.36,15.00,32.00,46.88,18.00,22.00,81.82,1.00,2.00,0.20,3.00,15.00,0.20,10.00,1.00,101.00
Corinthians,1,0.00,83.00,48.00,30.00,5.00,31.00,5.00,26.00,24.00,14.00,1.71,83.00,16.00,37.00,43.24,15.00,30.00,50.00,5.00,5.00,100.00,1.00,5.00,0.36,1.00,21.00,0.05,14.00,3.00,94.00
VipTech CMB,2,0.00,82.50,36.00,35.00,11.50,35.00,11.00,24.00,21.50,17.50,1.23,82.50,12.00,28.50,42.11,17.50,36.00,48.61,11.50,20.00,57.50,1.00,7.50,0.43,1.50,19.50,0.08,17.50,1.00,87.00
Caxias do Sul Basquete,1,0.00,81.00,30.00,40.00,11.00,30.00,11.00,19.00,17.00,16.00,1.06,81.00,10.00,18.00,55.56,20.00,41.00,48.78,11.00,16.00,68.75,1.00,4.00,0.25,0.00,17.00,0.00,16.00,2.00,82.00
Fortaleza B. C. / CFO,2,0.00,79.50,21.00,46.00,12.50,34.50,10.00,24.50,11.00,14.50,0.76,79.50,7.00,23.00,30.43,23.00,40.00,57.50,12.50,16.50,75.76,1.00,7.50,0.52,3.00,20.50,0.15,14.50,3.50,84.00
Paulistano,1,0.00,76.00,36.00,22.00,18.00,33.00,11.00,22.00,18.00,12.00,1.50,76.00,12.00,31.00,38.71,11.00,25.00,44.00,18.00,27.00,66.67,2.00,6.00,0.50,3.00,23.00,0.13,12.00,3.00,82.00
Minas,1,0.00,74.00,30.00,32.00,12.00,40.00,14.00,26.00,14.00,13.00,1.08,74.00,10.00,27.00,37.04,16.00,36.00,44.44,12.00,20.00,60.00,1.00,7.00,0.54,4.00,22.00,0.18,13.00,3.00,81.00
