Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
VipTech CMB,1,0.00,94.00,33.00,54.00,7.00,41.00,15.00,26.00,22.00,12.00,1.83,94.00,11.00,32.00,34.38,27.00,44.00,61.36,7.00,12.00,58.33,4.00,12.00,1.00,0.00,19.00,0.00,12.00,1.00,114.00
Sesi Franca,2,0.00,90.00,43.50,36.00,10.50,28.00,4.00,24.00,19.50,13.00,1.50,90.00,14.50,34.00,42.65,18.00,26.50,67.92,10.50,13.00,80.77,1.00,5.00,0.38,2.00,18.00,0.11,13.00,1.50,101.00
Fortaleza B. C. / CFO,2,0.00,86.50,34.50,38.00,14.00,33.50,7.50,26.00,13.50,10.50,1.29,86.50,11.50,27.00,42.59,19.00,36.50,52.05,14.00,18.00,77.78,2.50,8.50,0.81,1.50,15.50,0.10,10.50,2.00,96.00
Minas,2,0.00,86.50,39.00,28.00,19.50,38.50,10.00,28.50,18.50,16.50,1.12,86.50,13.00,27.50,47.27,14.00,31.00,45.16,19.50,20.50,95.12,0.50,6.50,0.39,2.50,20.00,0.13,16.50,3.00,103.50
Flamengo,2,0.00,83.50,31.50,36.00,16.00,43.00,12.00,31.00,19.50,8.00,2.44,83.50,10.50,29.00,36.21,18.00,35.00,51.43,16.00,23.00,69.57,1.00,4.00,0.50,1.50,18.00,0.08,8.00,0.50,101.00
São Paulo,2,0.00,81.00,33.00,32.00,16.00,37.50,9.00,28.50,17.50,12.00,1.46,81.00,11.00,30.00,36.67,16.00,30.50,52.46,16.00,18.50,86.49,1.00,7.00,0.58,3.00,16.50,0.18,12.00,2.00,98.00
Pinheiros,2,0.00,80.00,27.00,36.00,17.00,36.00,10.00,26.00,17.00,13.50,1.26,80.00,9.00,24.50,36.73,18.00,39.00,46.15,17.00,22.00,77.27,0.50,8.50,0.63,2.00,20.00,0.10,13.50,2.00,88.50
Pato Basquete,1,0.00,79.00,33.00,30.00,16.00,34.00,7.00,27.00,12.00,11.00,1.09,79.00,11.00,25.00,44.00,15.00,31.00,48.39,16.00,23.00,69.57,0.00,12.00,1.09,3.00,21.00,0.14,11.00,3.00,92.00
BRB/Brasília,1,0.00,78.00,36.00,32.00,10.00,32.00,7.00,25.00,16.00,17.00,0.94,78.00,12.00,31.00,38.71,16.00,27.00,59.26,10.00,17.00,58.82,0.00,6.00,0.35,1.00,17.00,0.06,17.00,2.00,79.00
Caxias do Sul Basquete,1,0.00,76.00,30.00,34.00,12.00,43.00,14.00,29.00,13.00,13.00,1.00,76.00,10.00,32.00,31.25,17.00,35.00,48.57,12.00,17.00,70.59,0.00,6.00,0.46,1.00,25.00,0.04,13.00,6.00,81.00
UNIFACISA,2,0.00,68.50,21.00,35.00,12.50,32.00,8.50,23.50,16.00,14.00,1.14,68.50,7.00,28.00,25.00,17.50,35.00,50.00,12.50,15.00,83.33,0.50,7.50,0.54,0.50,20.50,0.02,14.00,1.50,69.50
Cerrado,1,0.00,68.00,21.00,38.00,9.00,38.00,13.00,25.00,16.00,16.00,1.00,68.00,7.00,23.00,30.43,19.00,40.00,47.50,9.00,15.00,60.00,2.00,5.00,0.31,2.00,23.00,0.09,16.00,0.00,70.00
Mogi,1,0.00,56.00,21.00,24.00,11.00,44.00,18.00,26.00,12.00,9.00,1.33,56.00,7.00,25.00,28.00,12.00,42.00,28.57,11.00,19.00,57.89,0.00,4.00,0.44,3.00,18.00,0.17,9.00,2.00,54.00
