Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Minas,1,0.00,114.00,21.00,72.00,21.00,44.00,17.00,27.00,33.00,17.00,1.94,114.00,7.00,24.00,29.17,36.00,54.00,66.67,21.00,27.00,77.78,1.00,4.00,0.24,2.00,26.00,0.08,17.00,3.00,139.00
Bauru Basket,1,0.00,113.00,30.00,64.00,19.00,28.00,15.00,13.00,15.00,6.00,2.50,113.00,10.00,26.00,38.46,32.00,59.00,54.24,19.00,28.00,67.86,1.00,7.00,1.17,4.00,22.00,0.18,6.00,1.00,109.00
Brasília,1,0.00,101.00,45.00,50.00,6.00,44.00,8.00,36.00,19.00,12.00,1.58,101.00,15.00,34.00,44.12,25.00,34.00,73.53,6.00,10.00,60.00,3.00,4.00,0.33,3.00,18.00,0.17,12.00,3.00,127.00
Sesi Franca,1,0.00,85.00,24.00,46.00,15.00,23.00,4.00,19.00,14.00,15.00,0.93,85.00,8.00,17.00,47.06,23.00,41.00,56.10,15.00,15.00,100.00,1.00,11.00,0.73,4.00,22.00,0.18,15.00,2.00,95.00
Pinheiros,1,0.00,75.00,15.00,44.00,16.00,34.00,6.00,28.00,6.00,16.00,0.38,75.00,5.00,19.00,26.32,22.00,40.00,55.00,16.00,19.00,84.21,0.00,7.00,0.44,1.00,15.00,0.07,16.00,4.00,72.00
Londrina,1,0.00,75.00,33.00,26.00,16.00,28.00,10.00,18.00,13.00,12.00,1.08,75.00,11.00,24.00,45.83,13.00,39.00,33.33,16.00,18.00,88.89,0.00,13.00,1.08,2.00,16.00,0.13,12.00,1.00,78.00
Araraquara,1,0.00,70.00,12.00,42.00,16.00,34.00,7.00,27.00,4.00,11.00,0.36,70.00,4.00,15.00,26.67,21.00,32.00,65.63,16.00,27.00,59.26,1.00,7.00,0.64,0.00,18.00,0.00,11.00,3.00,71.00
Paulistano,1,0.00,64.00,24.00,30.00,10.00,30.00,9.00,21.00,9.00,17.00,0.53,64.00,8.00,28.00,28.57,15.00,39.00,38.46,10.00,11.00,90.91,2.00,9.00,0.53,2.00,20.00,0.10,17.00,4.00,52.00
Espírito Santo,1,0.00,64.00,18.00,36.00,10.00,26.00,9.00,17.00,6.00,20.00,0.30,64.00,6.00,17.00,35.29,18.00,36.00,50.00,10.00,20.00,50.00,0.00,10.00,0.50,3.00,19.00,0.16,20.00,5.00,50.00
Joinville,1,0.00,63.00,21.00,36.00,6.00,35.00,12.00,23.00,12.00,13.00,0.92,63.00,7.00,29.00,24.14,18.00,40.00,45.00,6.00,12.00,50.00,2.00,2.00,0.15,0.00,20.00,0.00,13.00,3.00,49.00
Assis,1,0.00,62.00,9.00,34.00,19.00,24.00,4.00,20.00,14.00,6.00,2.33,62.00,3.00,22.00,13.64,17.00,38.00,44.74,19.00,26.00,73.08,1.00,5.00,0.83,1.00,11.00,0.09,6.00,2.00,53.00
Saldanha,1,0.00,61.00,9.00,42.00,10.00,31.00,12.00,19.00,6.00,11.00,0.55,61.00,3.00,13.00,23.08,21.00,44.00,47.73,10.00,14.00,71.43,1.00,12.00,1.09,3.00,20.00,0.15,11.00,5.00,65.00
