Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Flamengo,1,0.00,105.00,36.00,50.00,19.00,39.00,11.00,28.00,12.00,7.00,1.71,105.00,12.00,23.00,52.17,25.00,49.00,51.02,19.00,28.00,67.86,6.00,10.00,1.43,4.00,19.00,0.21,7.00,0.00,119.00
Pinheiros,1,0.00,100.00,42.00,44.00,14.00,20.00,9.00,11.00,17.00,13.00,1.31,100.00,14.00,24.00,58.33,22.00,38.00,57.89,14.00,18.00,77.78,3.00,9.00,0.69,3.00,17.00,0.18,13.00,0.00,106.00
Assis,1,0.00,91.00,33.00,42.00,16.00,39.00,10.00,29.00,4.00,14.00,0.29,91.00,11.00,28.00,39.29,21.00,36.00,58.33,16.00,22.00,72.73,2.00,4.00,0.29,4.00,16.00,0.25,14.00,3.00,90.00
Londrina,1,0.00,82.00,18.00,46.00,18.00,32.00,13.00,19.00,14.00,14.00,1.00,82.00,6.00,22.00,27.27,23.00,36.00,63.89,18.00,31.00,58.06,0.00,9.00,0.64,5.00,16.00,0.31,14.00,1.00,86.00
Joinville,2,0.00,82.00,27.00,36.00,19.00,38.50,13.50,25.00,9.00,10.50,0.86,82.00,9.00,28.50,31.58,18.00,37.50,48.00,19.00,29.00,65.52,1.50,5.50,0.52,1.50,20.50,0.07,10.50,1.00,77.00
Coop/São José Basketball,1,0.00,79.00,27.00,42.00,10.00,24.00,9.00,15.00,18.00,14.00,1.29,79.00,9.00,29.00,31.03,21.00,36.00,58.33,10.00,15.00,66.67,1.00,5.00,0.36,1.00,17.00,0.06,14.00,0.00,73.00
Araraquara,1,0.00,78.00,33.00,34.00,11.00,26.00,10.00,16.00,15.00,10.00,1.50,78.00,11.00,29.00,37.93,17.00,39.00,43.59,11.00,15.00,73.33,2.00,6.00,0.60,1.00,22.00,0.05,10.00,0.00,72.00
Brasília,1,0.00,74.00,21.00,32.00,21.00,24.00,7.00,17.00,4.00,8.00,0.50,74.00,7.00,19.00,36.84,16.00,36.00,44.44,21.00,25.00,84.00,1.00,5.00,0.63,3.00,22.00,0.14,8.00,0.00,66.00
Saldanha,1,0.00,71.00,15.00,44.00,12.00,28.00,5.00,23.00,5.00,7.00,0.71,71.00,5.00,24.00,20.83,22.00,42.00,52.38,12.00,20.00,60.00,2.00,11.00,1.57,0.00,19.00,0.00,7.00,2.00,61.00
Paulistano,1,0.00,70.00,24.00,34.00,12.00,28.00,9.00,19.00,10.00,11.00,0.91,70.00,8.00,27.00,29.63,17.00,31.00,54.84,12.00,23.00,52.17,0.00,3.00,0.27,3.00,19.00,0.16,11.00,1.00,59.00
Espírito Santo,1,0.00,69.00,21.00,38.00,10.00,43.00,17.00,26.00,10.00,14.00,0.71,69.00,7.00,25.00,28.00,19.00,43.00,44.19,10.00,18.00,55.56,3.00,6.00,0.43,2.00,17.00,0.12,14.00,2.00,66.00
Bauru Basket,1,0.00,67.00,18.00,40.00,9.00,30.00,5.00,25.00,12.00,12.00,1.00,67.00,6.00,15.00,40.00,20.00,44.00,45.45,9.00,12.00,75.00,0.00,9.00,0.75,3.00,13.00,0.23,12.00,3.00,73.00
Sesi Franca,1,0.00,63.00,18.00,34.00,11.00,28.00,8.00,20.00,6.00,9.00,0.67,63.00,6.00,25.00,24.00,17.00,36.00,47.22,11.00,19.00,57.89,0.00,9.00,1.00,1.00,23.00,0.04,9.00,0.00,52.00
