Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Pinheiros,1,0.00,107.00,24.00,62.00,21.00,32.00,8.00,24.00,19.00,9.00,2.11,107.00,8.00,24.00,33.33,31.00,50.00,62.00,21.00,28.00,75.00,4.00,13.00,1.44,4.00,29.00,0.14,9.00,1.00,124.00
Londrina,1,0.00,105.00,39.00,36.00,30.00,38.00,9.00,29.00,20.00,17.00,1.18,105.00,13.00,26.00,50.00,18.00,41.00,43.90,30.00,36.00,83.33,3.00,7.00,0.41,0.00,25.00,0.00,17.00,2.00,111.00
Flamengo,1,0.00,101.00,57.00,30.00,14.00,30.00,7.00,23.00,20.00,9.00,2.22,101.00,19.00,40.00,47.50,15.00,29.00,51.72,14.00,17.00,82.35,2.00,8.00,0.89,2.00,20.00,0.10,9.00,3.00,114.00
Brasília,1,0.00,100.00,30.00,60.00,10.00,39.00,9.00,30.00,23.00,10.00,2.30,100.00,10.00,23.00,43.48,30.00,46.00,65.22,10.00,13.00,76.92,4.00,6.00,0.60,9.00,10.00,0.90,10.00,1.00,135.00
Sesi Franca,1,0.00,95.00,45.00,38.00,12.00,28.00,5.00,23.00,14.00,4.00,3.50,95.00,15.00,28.00,53.57,19.00,29.00,65.52,12.00,23.00,52.17,2.00,11.00,2.75,3.00,16.00,0.19,4.00,1.00,113.00
Coop/São José Basketball,1,0.00,89.00,39.00,34.00,16.00,33.00,11.00,22.00,23.00,13.00,1.77,89.00,13.00,34.00,38.24,17.00,32.00,53.13,16.00,20.00,80.00,0.00,2.00,0.15,1.00,17.00,0.06,13.00,4.00,95.00
Minas,1,0.00,82.00,9.00,52.00,21.00,41.00,12.00,29.00,17.00,14.00,1.21,82.00,3.00,18.00,16.67,26.00,46.00,56.52,21.00,25.00,84.00,1.00,4.00,0.29,1.00,24.00,0.04,14.00,2.00,92.00
Paulistano,1,0.00,79.00,30.00,28.00,21.00,38.00,12.00,26.00,9.00,16.00,0.56,79.00,10.00,29.00,34.48,14.00,36.00,38.89,21.00,25.00,84.00,0.00,9.00,0.56,0.00,20.00,0.00,16.00,3.00,74.00
Bauru Basket,1,0.00,76.00,30.00,38.00,8.00,29.00,10.00,19.00,8.00,7.00,1.14,76.00,10.00,27.00,37.04,19.00,46.00,41.30,8.00,12.00,66.67,1.00,6.00,0.86,0.00,12.00,0.00,7.00,1.00,64.00
Assis,1,0.00,76.00,24.00,36.00,16.00,22.00,5.00,17.00,9.00,9.00,1.00,76.00,8.00,26.00,30.77,18.00,31.00,58.06,16.00,22.00,72.73,1.00,11.00,1.22,3.00,25.00,0.12,9.00,2.00,75.00
Joinville,1,0.00,74.00,33.00,30.00,11.00,29.00,10.00,19.00,3.00,13.00,0.23,74.00,11.00,26.00,42.31,15.00,39.00,38.46,11.00,22.00,50.00,2.00,10.00,0.77,3.00,22.00,0.14,13.00,3.00,56.00
Espírito Santo,1,0.00,73.00,30.00,32.00,11.00,34.00,10.00,24.00,12.00,13.00,0.92,73.00,10.00,31.00,32.26,16.00,30.00,53.33,11.00,15.00,73.33,0.00,7.00,0.54,3.00,18.00,0.17,13.00,4.00,77.00
Araraquara,1,0.00,68.00,27.00,32.00,9.00,27.00,7.00,20.00,13.00,13.00,1.00,68.00,9.00,21.00,42.86,16.00,35.00,45.71,9.00,15.00,60.00,1.00,5.00,0.38,3.00,18.00,0.17,13.00,2.00,66.00
Saldanha,1,0.00,62.00,6.00,46.00,10.00,35.00,12.00,23.00,6.00,8.00,0.75,62.00,2.00,10.00,20.00,23.00,53.00,43.40,10.00,14.00,71.43,2.00,5.00,0.63,3.00,15.00,0.20,8.00,2.00,61.00
