Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Bauru Basket,1,0.00,106.00,36.00,58.00,12.00,43.00,13.00,30.00,20.00,9.00,2.22,106.00,12.00,19.00,63.16,29.00,41.00,70.73,12.00,19.00,63.16,6.00,8.00,0.89,2.00,10.00,0.20,9.00,0.00,144.00
Flamengo,1,0.00,101.00,33.00,44.00,24.00,35.00,10.00,25.00,15.00,11.00,1.36,101.00,11.00,33.00,33.33,22.00,38.00,57.89,24.00,34.00,70.59,2.00,12.00,1.09,3.00,15.00,0.20,11.00,1.00,107.00
Sesi Franca,1,0.00,94.00,24.00,50.00,20.00,28.00,9.00,19.00,19.00,13.00,1.46,94.00,8.00,20.00,40.00,25.00,40.00,62.50,20.00,25.00,80.00,0.00,10.00,0.77,4.00,22.00,0.18,13.00,4.00,110.00
Assis,1,0.00,94.00,27.00,50.00,17.00,35.00,14.00,21.00,19.00,6.00,3.17,94.00,9.00,31.00,29.03,25.00,41.00,60.98,17.00,21.00,80.95,3.00,7.00,1.17,4.00,13.00,0.31,6.00,1.00,111.00
Minas,1,0.00,94.00,36.00,50.00,8.00,35.00,11.00,24.00,25.00,17.00,1.47,94.00,12.00,28.00,42.86,25.00,44.00,56.82,8.00,15.00,53.33,0.00,8.00,0.47,2.00,26.00,0.08,17.00,1.00,105.00
Pinheiros,1,0.00,92.00,42.00,40.00,10.00,31.00,9.00,22.00,17.00,12.00,1.42,92.00,14.00,23.00,60.87,20.00,41.00,48.78,10.00,15.00,66.67,4.00,2.00,0.17,0.00,20.00,0.00,12.00,2.00,95.00
Brasília,1,0.00,85.00,18.00,48.00,19.00,41.00,14.00,27.00,15.00,13.00,1.15,85.00,6.00,25.00,24.00,24.00,36.00,66.67,19.00,25.00,76.00,0.00,5.00,0.38,4.00,14.00,0.29,13.00,2.00,100.00
Araraquara,1,0.00,83.00,39.00,32.00,12.00,22.00,5.00,17.00,21.00,13.00,1.62,83.00,13.00,26.00,50.00,16.00,32.00,50.00,12.00,17.00,70.59,4.00,8.00,0.62,3.00,23.00,0.13,13.00,1.00,90.00
Joinville,1,0.00,82.00,30.00,30.00,22.00,31.00,7.00,24.00,9.00,14.00,0.64,82.00,10.00,22.00,45.45,15.00,29.00,51.72,22.00,29.00,75.86,3.00,7.00,0.50,1.00,16.00,0.06,14.00,6.00,83.00
Espírito Santo,1,0.00,77.00,21.00,40.00,16.00,31.00,7.00,24.00,15.00,10.00,1.50,77.00,7.00,16.00,43.75,20.00,43.00,46.51,16.00,23.00,69.57,2.00,7.00,0.70,1.00,20.00,0.05,10.00,4.00,82.00
Paulistano,1,0.00,73.00,12.00,52.00,9.00,24.00,7.00,17.00,8.00,12.00,0.67,73.00,4.00,15.00,26.67,26.00,46.00,56.52,9.00,12.00,75.00,2.00,2.00,0.17,1.00,13.00,0.08,12.00,4.00,62.00
Londrina,1,0.00,68.00,18.00,34.00,16.00,33.00,11.00,22.00,6.00,17.00,0.35,68.00,6.00,28.00,21.43,17.00,30.00,56.67,16.00,21.00,76.19,1.00,4.00,0.24,1.00,21.00,0.05,17.00,4.00,55.00
Coop/São José Basketball,1,0.00,64.00,24.00,32.00,8.00,27.00,11.00,16.00,16.00,18.00,0.89,64.00,8.00,34.00,23.53,16.00,28.00,57.14,8.00,12.00,66.67,1.00,10.00,0.56,2.00,23.00,0.09,18.00,2.00,59.00
Saldanha,1,0.00,63.00,12.00,44.00,7.00,29.00,7.00,22.00,1.00,6.00,0.17,63.00,4.00,24.00,16.67,22.00,37.00,59.46,7.00,17.00,41.18,3.00,6.00,1.00,1.00,24.00,0.04,6.00,4.00,49.00
