Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Sesi Franca,1,0.00,91.00,27.00,44.00,20.00,30.00,5.00,25.00,16.00,10.00,1.60,91.00,9.00,26.00,34.62,22.00,33.00,66.67,20.00,28.00,71.43,0.00,11.00,1.10,2.00,22.00,0.09,10.00,0.00,104.00
Flamengo,1,0.00,86.00,33.00,44.00,9.00,31.00,6.00,25.00,20.00,22.00,0.91,86.00,11.00,26.00,42.31,22.00,35.00,62.86,9.00,15.00,60.00,4.00,10.00,0.45,1.00,26.00,0.04,22.00,4.00,92.00
Araraquara,1,0.00,81.00,24.00,46.00,11.00,31.00,9.00,22.00,9.00,15.00,0.60,81.00,8.00,19.00,42.11,23.00,42.00,54.76,11.00,13.00,84.62,2.00,9.00,0.60,2.00,21.00,0.10,15.00,1.00,85.00
Bauru Basket,1,0.00,80.00,9.00,52.00,19.00,28.00,7.00,21.00,10.00,8.00,1.25,80.00,3.00,10.00,30.00,26.00,44.00,59.09,19.00,24.00,79.17,1.00,6.00,0.75,1.00,16.00,0.06,8.00,4.00,87.00
Assis,1,0.00,79.00,27.00,40.00,12.00,45.00,19.00,26.00,13.00,13.00,1.00,79.00,9.00,25.00,36.00,20.00,41.00,48.78,12.00,24.00,50.00,3.00,7.00,0.54,1.00,19.00,0.05,13.00,2.00,83.00
Paulistano,1,0.00,77.00,21.00,40.00,16.00,36.00,17.00,19.00,12.00,22.00,0.55,77.00,7.00,30.00,23.33,20.00,40.00,50.00,16.00,26.00,61.54,1.00,10.00,0.45,3.00,22.00,0.14,22.00,6.00,63.00
Joinville,1,0.00,77.00,24.00,36.00,17.00,25.00,4.00,21.00,15.00,13.00,1.15,77.00,8.00,26.00,30.77,18.00,34.00,52.94,17.00,25.00,68.00,2.00,9.00,0.69,2.00,24.00,0.08,13.00,0.00,73.00
Londrina,1,0.00,74.00,21.00,40.00,13.00,21.00,4.00,17.00,18.00,15.00,1.20,74.00,7.00,19.00,36.84,20.00,35.00,57.14,13.00,18.00,72.22,0.00,8.00,0.53,0.00,19.00,0.00,15.00,4.00,74.00
Espírito Santo,1,0.00,72.00,24.00,34.00,14.00,22.00,5.00,17.00,10.00,11.00,0.91,72.00,8.00,20.00,40.00,17.00,31.00,54.84,14.00,17.00,82.35,1.00,3.00,0.27,0.00,21.00,0.00,11.00,4.00,67.00
Coop/São José Basketball,1,0.00,71.00,21.00,40.00,10.00,33.00,10.00,23.00,21.00,11.00,1.91,71.00,7.00,28.00,25.00,20.00,37.00,54.05,10.00,17.00,58.82,0.00,5.00,0.45,3.00,21.00,0.14,11.00,4.00,77.00
Pinheiros,1,0.00,70.00,12.00,38.00,20.00,35.00,8.00,27.00,9.00,10.00,0.90,70.00,4.00,23.00,17.39,19.00,42.00,45.24,20.00,21.00,95.24,1.00,4.00,0.40,3.00,20.00,0.15,10.00,3.00,68.00
Saldanha,1,0.00,56.00,12.00,30.00,14.00,25.00,4.00,21.00,6.00,17.00,0.35,56.00,4.00,16.00,25.00,15.00,36.00,41.67,14.00,20.00,70.00,1.00,10.00,0.59,2.00,17.00,0.12,17.00,5.00,43.00
