Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Flamengo,1,0.00,104.00,45.00,52.00,7.00,34.00,6.00,28.00,25.00,7.00,3.57,104.00,15.00,28.00,53.57,26.00,43.00,60.47,7.00,11.00,63.64,1.00,10.00,1.43,3.00,17.00,0.18,7.00,1.00,135.00
Brasília,1,0.00,98.00,21.00,44.00,33.00,32.00,4.00,28.00,20.00,12.00,1.67,98.00,7.00,20.00,35.00,22.00,37.00,59.46,33.00,37.00,89.19,0.00,11.00,0.92,1.00,20.00,0.05,12.00,2.00,118.00
Pinheiros,1,0.00,98.00,30.00,46.00,22.00,31.00,12.00,19.00,19.00,12.00,1.58,98.00,10.00,23.00,43.48,23.00,42.00,54.76,22.00,28.00,78.57,2.00,7.00,0.58,6.00,22.00,0.27,12.00,2.00,111.00
Sesi Franca,1,0.00,95.00,30.00,44.00,21.00,30.00,11.00,19.00,16.00,15.00,1.07,95.00,10.00,27.00,37.04,22.00,42.00,52.38,21.00,25.00,84.00,0.00,7.00,0.47,2.00,25.00,0.08,15.00,4.00,94.00
Coop/São José Basketball,1,0.00,90.00,39.00,40.00,11.00,29.00,8.00,21.00,23.00,12.00,1.92,90.00,13.00,27.00,48.15,20.00,30.00,66.67,11.00,14.00,78.57,2.00,6.00,0.50,2.00,23.00,0.09,12.00,0.00,111.00
Minas,1,0.00,84.00,27.00,52.00,5.00,29.00,4.00,25.00,20.00,11.00,1.82,84.00,9.00,16.00,56.25,26.00,47.00,55.32,5.00,8.00,62.50,1.00,11.00,1.00,3.00,20.00,0.15,11.00,4.00,105.00
Londrina,1,0.00,83.00,15.00,42.00,26.00,30.00,11.00,19.00,13.00,19.00,0.68,83.00,5.00,33.00,15.15,21.00,41.00,51.22,26.00,28.00,92.86,1.00,10.00,0.53,4.00,25.00,0.16,19.00,1.00,71.00
Araraquara,1,0.00,79.00,33.00,28.00,18.00,34.00,7.00,27.00,13.00,16.00,0.81,79.00,11.00,24.00,45.83,14.00,35.00,40.00,18.00,21.00,85.71,2.00,12.00,0.75,3.00,19.00,0.16,16.00,7.00,88.00
Assis,1,0.00,74.00,30.00,30.00,14.00,36.00,14.00,22.00,9.00,16.00,0.56,74.00,10.00,30.00,33.33,15.00,36.00,41.67,14.00,22.00,63.64,1.00,4.00,0.25,0.00,14.00,0.00,16.00,5.00,58.00
Bauru Basket,1,0.00,74.00,21.00,36.00,17.00,15.00,4.00,11.00,10.00,13.00,0.77,74.00,7.00,15.00,46.67,18.00,33.00,54.55,17.00,26.00,65.38,2.00,8.00,0.62,0.00,15.00,0.00,13.00,0.00,62.00
Paulistano,1,0.00,68.00,15.00,44.00,9.00,22.00,5.00,17.00,19.00,14.00,1.36,68.00,5.00,17.00,29.41,22.00,38.00,57.89,9.00,17.00,52.94,2.00,7.00,0.50,4.00,22.00,0.18,14.00,2.00,70.00
Joinville,1,0.00,67.00,21.00,30.00,16.00,29.00,8.00,21.00,8.00,18.00,0.44,67.00,7.00,17.00,41.18,15.00,36.00,41.67,16.00,27.00,59.26,1.00,6.00,0.33,2.00,9.00,0.22,18.00,3.00,52.00
