Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Londrina,1,0.00,99.00,27.00,46.00,26.00,24.00,7.00,17.00,16.00,23.00,0.70,99.00,9.00,21.00,42.86,23.00,34.00,67.65,26.00,33.00,78.79,1.00,11.00,0.48,4.00,22.00,0.18,23.00,2.00,101.00
Pinheiros,1,0.00,96.00,27.00,60.00,9.00,39.00,10.00,29.00,16.00,8.00,2.00,96.00,9.00,26.00,34.62,30.00,46.00,65.22,9.00,19.00,47.37,5.00,5.00,0.63,3.00,18.00,0.17,8.00,2.00,108.00
Brasília,1,0.00,90.00,24.00,44.00,22.00,44.00,16.00,28.00,20.00,8.00,2.50,90.00,8.00,31.00,25.81,22.00,39.00,56.41,22.00,28.00,78.57,0.00,5.00,0.63,2.00,30.00,0.07,8.00,2.00,107.00
Bauru Basket,1,0.00,87.00,27.00,50.00,10.00,39.00,13.00,26.00,15.00,7.00,2.14,87.00,9.00,30.00,30.00,25.00,51.00,49.02,10.00,13.00,76.92,1.00,1.00,0.14,1.00,19.00,0.05,7.00,2.00,86.00
Assis,1,0.00,87.00,42.00,26.00,19.00,27.00,4.00,23.00,15.00,19.00,0.79,87.00,14.00,28.00,50.00,13.00,24.00,54.17,19.00,24.00,79.17,1.00,12.00,0.63,1.00,18.00,0.06,19.00,7.00,93.00
Coop/São José Basketball,1,0.00,85.00,30.00,32.00,23.00,34.00,5.00,29.00,21.00,12.00,1.75,85.00,10.00,23.00,43.48,16.00,28.00,57.14,23.00,30.00,76.67,3.00,7.00,0.58,1.00,13.00,0.08,12.00,0.00,104.00
Saldanha,1,0.00,83.00,21.00,38.00,24.00,26.00,9.00,17.00,15.00,21.00,0.71,83.00,7.00,17.00,41.18,19.00,38.00,50.00,24.00,34.00,70.59,4.00,14.00,0.67,2.00,26.00,0.08,21.00,0.00,80.00
Flamengo,1,0.00,83.00,21.00,40.00,22.00,26.00,5.00,21.00,11.00,8.00,1.38,83.00,7.00,25.00,28.00,20.00,36.00,55.56,22.00,28.00,78.57,1.00,5.00,0.63,1.00,29.00,0.03,8.00,1.00,78.00
Paulistano,1,0.00,81.00,36.00,34.00,11.00,36.00,18.00,18.00,14.00,18.00,0.78,81.00,12.00,32.00,37.50,17.00,37.00,45.95,11.00,17.00,64.71,0.00,11.00,0.61,1.00,24.00,0.04,18.00,4.00,79.00
Minas,1,0.00,74.00,15.00,48.00,11.00,29.00,10.00,19.00,17.00,12.00,1.42,74.00,5.00,26.00,19.23,24.00,39.00,61.54,11.00,14.00,78.57,0.00,8.00,0.67,0.00,19.00,0.00,12.00,2.00,77.00
Joinville,1,0.00,73.00,18.00,44.00,11.00,29.00,10.00,19.00,11.00,14.00,0.79,73.00,6.00,15.00,40.00,22.00,47.00,46.81,11.00,13.00,84.62,1.00,16.00,1.14,4.00,20.00,0.20,14.00,3.00,83.00
Espírito Santo,1,0.00,65.00,12.00,38.00,15.00,32.00,12.00,20.00,6.00,17.00,0.35,65.00,4.00,20.00,20.00,19.00,35.00,54.29,15.00,24.00,62.50,0.00,10.00,0.59,2.00,16.00,0.13,17.00,2.00,57.00
