Data,Equipe_Casa,Pontos_Casa,Pontos_Visitante,Equipe_Visitante,Rodada,Etapa
30/01/2021,Pinheiros,77,81,Mogi,1,2
31/01/2021,Flamengo,115,58,BRB/Brasília,1,2
31/01/2021,Cerrado Basquete,77,76,Pato Basquete,1,2
31/01/2021,UNIFACISA,76,88,Minas,1,2
02/02/2021,Corinthians,98,100,Paulistano,2,2
06/02/2021,Mogi,75,77,Corinthians,2,2
06/02/2021,Sesi Franca,76,97,São Paulo,2,2
06/02/2021,Paulistano,69,64,Bauru,2,2
07/02/2021,BRB/Brasília,86,103,UNIFACISA,2,2
07/02/2021,Fortaleza B. C.,86,77,Cerrado Basquete,2,2
08/02/2021,Mogi,86,75,KTO/Caxias do Sul,3,2
08/02/2021,Pinheiros,67,98,Corinthians,3,2
08/02/2021,Sesi Franca,90,82,Paulistano,3,2
08/02/2021,São Paulo,92,84,Bauru,3,2
09/02/2021,Pato Basquete,86,82,VipTech CMB,3,2
09/02/2021,UNIFACISA,67,81,Cerrado Basquete,3,2
09/02/2021,Minas,94,96,Flamengo,3,2
09/02/2021,BRB/Brasília,87,67,Fortaleza B. C.,3,2
10/02/2021,Bauru,74,70,Sesi Franca,3,2
10/02/2021,São Paulo,100,74,Pinheiros,3,2
10/02/2021,KTO/Caxias do Sul,79,78,Corinthians,3,2
11/02/2021,Fortaleza B. C.,75,87,UNIFACISA,3,2
11/02/2021,BRB/Brasília,73,86,Cerrado Basquete,3,2
12/02/2021,Pato Basquete,61,85,Flamengo,3,2
12/02/2021,Minas,91,70,VipTech CMB,3,2
13/02/2021,KTO/Caxias do Sul,76,73,Pinheiros,3,2
13/02/2021,Paulistano,63,71,São Paulo,3,2
13/02/2021,Mogi,87,75,Sesi Franca,3,2
14/02/2021,VipTech CMB,74,93,Flamengo,3,2
14/02/2021,Pato Basquete,67,83,Minas,3,2
24/02/2021,UNIFACISA,88,83,KTO/Caxias do Sul,4,2
24/02/2021,Pinheiros,52,97,BRB/Brasília,4,2
24/02/2021,Cerrado Basquete,78,84,Mogi,4,2
25/02/2021,Sesi Franca,109,68,Pato Basquete,4,2
25/02/2021,São Paulo,90,92,Minas,4,2
25/02/2021,Paulistano,70,84,Flamengo,4,2
26/02/2021,BRB/Brasília,66,88,KTO/Caxias do Sul,4,2
26/02/2021,Pinheiros,73,87,UNIFACISA,4,2
26/02/2021,Corinthians,83,61,Cerrado Basquete,4,2
26/02/2021,Mogi,84,94,Fortaleza B. C.,4,2
27/02/2021,Bauru,101,55,Pato Basquete,4,2
27/02/2021,VipTech CMB,78,86,Paulistano,4,2
27/02/2021,Flamengo,93,74,São Paulo,4,2
27/02/2021,Sesi Franca,87,93,Minas,4,2
28/02/2021,KTO/Caxias do Sul,91,88,Cerrado Basquete,4,2
28/02/2021,Corinthians,96,70,BRB/Brasília,4,2
28/02/2021,UNIFACISA,88,70,Mogi,4,2
28/02/2021,Pinheiros,46,92,Fortaleza B. C.,4,2
01/03/2021,São Paulo,84,85,Pato Basquete,5,2
01/03/2021,Paulistano,76,74,Minas,5,2
02/03/2021,Bauru,104,92,VipTech CMB,5,2
02/03/2021,Sesi Franca,91,94,Flamengo,5,2
03/03/2021,KTO/Caxias do Sul,81,82,Fortaleza B. C.,5,2
04/03/2021,VipTech CMB,73,113,Sesi Franca,5,2
04/03/2021,Flamengo,91,86,Bauru,5,2
06/03/2021,Fortaleza B. C.,77,83,Corinthians,5,2
09/03/2021,Mogi,62,69,Paulistano,6,2
10/03/2021,São Paulo,92,46,BRB/Brasília,6,2
11/03/2021,Pato Basquete,89,88,Pinheiros,6,2
11/03/2021,Mogi,96,79,VipTech CMB,6,2
12/03/2021,Paulistano,81,65,UNIFACISA,6,2
12/03/2021,Minas,74,70,KTO/Caxias do Sul,6,2
12/03/2021,BRB/Brasília,70,99,Bauru,6,2
13/03/2021,São Paulo,98,76,Fortaleza B. C.,6,2
14/03/2021,VipTech CMB,73,89,KTO/Caxias do Sul,6,2
14/03/2021,Minas,85,80,Mogi,6,2
14/03/2021,Corinthians,91,82,Pato Basquete,6,2
14/03/2021,Flamengo,100,63,Pinheiros,6,2
14/03/2021,BRB/Brasília,79,96,Sesi Franca,7,2
15/03/2021,UNIFACISA,79,90,São Paulo,7,2
16/03/2021,Mogi,74,89,Flamengo,7,2
16/03/2021,Corinthians,78,65,Minas,7,2
17/03/2021,Sesi Franca,96,89,UNIFACISA,7,2
18/03/2021,Flamengo,98,85,Corinthians,8,2
01/04/2021,Minas,92,66,Fortaleza B. C.,8,2
01/04/2021,Cerrado Basquete,80,86,São Paulo,7,2
02/04/2021,Pato Basquete,49,87,Paulistano,8,2
02/04/2021,KTO/Caxias do Sul,77,71,Sesi Franca,8,2
03/04/2021,BRB/Brasília,89,79,VipTech CMB,8,2
03/04/2021,Corinthians,78,85,São Paulo,8,2
03/04/2021,Bauru,98,97,Fortaleza B. C.,7,2
04/04/2021,Minas,93,61,Pinheiros,8,2
04/04/2021,Pato Basquete,73,62,Mogi,8,2
04/04/2021,Sesi Franca,93,81,Cerrado Basquete,8,2
05/04/2021,Paulistano,70,66,BRB/Brasília,7,2
05/04/2021,Corinthians,93,79,UNIFACISA,8,2
05/04/2021,KTO/Caxias do Sul,58,77,Flamengo,8,2
06/04/2021,VipTech CMB,74,99,São Paulo,8,2
06/04/2021,Fortaleza B. C.,84,69,Sesi Franca,8,2
06/04/2021,Minas,81,79,Bauru,7,2
07/04/2021,KTO/Caxias do Sul,83,85,Pato Basquete,7,2
07/04/2021,Pinheiros,47,69,Paulistano,9,2
07/04/2021,Flamengo,88,57,Cerrado Basquete,8,2
08/04/2021,Mogi,97,77,BRB/Brasília,8,2
08/04/2021,UNIFACISA,72,88,Bauru,8,2
08/04/2021,VipTech CMB,74,86,Corinthians,9,2
09/04/2021,Cerrado Basquete,63,71,Pinheiros,7,2
10/04/2021,UNIFACISA,99,80,Pato Basquete,8,2
10/04/2021,Bauru,82,91,Mogi,9,2
10/04/2021,Fortaleza B. C.,83,84,VipTech CMB,8,2
11/04/2021,Cerrado Basquete,67,75,Paulistano,8,2
13/04/2021,Pinheiros,84,75,VipTech CMB,7,2
13/04/2021,Bauru,81,69,Cerrado Basquete,7,2
13/04/2021,Fortaleza B. C.,92,97,Paulistano,7,2
21/04/2021,KTO/Caxias do Sul,65,75,Bauru,1,3
21/04/2021,UNIFACISA,70,77,Mogi,1,3
22/04/2021,Fortaleza B. C.,64,82,Sesi Franca,1,3
22/04/2021,Pato Basquete,61,90,Corinthians,1,3
23/04/2021,Bauru,74,73,KTO/Caxias do Sul,2,3
23/04/2021,Mogi,84,95,UNIFACISA,2,3
24/04/2021,Corinthians,89,84,Pato Basquete,2,3
24/04/2021,Sesi Franca,82,58,Fortaleza B. C.,2,3
25/04/2021,Mogi,94,85,UNIFACISA,3,3
28/04/2021,Mogi,79,109,Flamengo,1,4
28/04/2021,Bauru,66,78,Paulistano,1,4
29/04/2021,Corinthians,71,78,São Paulo,1,4
29/04/2021,Sesi Franca,85,91,Minas,1,4
30/04/2021,Paulistano,77,87,Bauru,2,4
30/04/2021,Flamengo,77,67,Mogi,2,4
01/05/2021,São Paulo,79,68,Corinthians,2,4
01/05/2021,Minas,72,82,Sesi Franca,2,4
02/05/2021,Paulistano,78,65,Bauru,3,4
03/05/2021,Minas,93,68,Sesi Franca,3,4
10/05/2021,Minas,70,88,São Paulo,1,5
10/05/2021,Flamengo,92,69,Paulistano,1,5
12/05/2021,São Paulo,90,85,Minas,2,5
12/05/2021,Paulistano,75,81,Flamengo,2,5
15/05/2021,Paulistano,58,69,Flamengo,3,5
15/05/2021,São Paulo,80,79,Minas,3,5
22/05/2021,Flamengo,96,93,São Paulo,1,6
24/05/2021,São Paulo,81,82,Flamengo,2,6
27/05/2021,São Paulo,85,93,Flamengo,3,6
