Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Macaé Basquete,1,0.00,101.00,30.00,42.00,29.00,37.00,16.00,21.00,14.00,15.00,0.93,101.00,10.00,24.00,41.67,21.00,44.00,47.73,29.00,32.00,90.63,0.00,13.00,0.87,1.00,33.00,0.03,15.00,5.00,111.00
Pinheiros,1,0.00,97.00,15.00,48.00,34.00,32.00,11.00,21.00,11.00,17.00,0.65,97.00,5.00,19.00,26.32,24.00,39.00,61.54,34.00,40.00,85.00,2.00,8.00,0.47,8.00,26.00,0.31,17.00,3.00,104.00
Brasília,1,0.00,93.00,45.00,30.00,18.00,37.00,10.00,27.00,18.00,15.00,1.20,93.00,15.00,35.00,42.86,15.00,26.00,57.69,18.00,19.00,94.74,4.00,12.00,0.80,3.00,22.00,0.14,15.00,2.00,116.00
Flamengo,1,0.00,93.00,27.00,58.00,8.00,41.00,9.00,32.00,18.00,15.00,1.20,93.00,9.00,27.00,33.33,29.00,41.00,70.73,8.00,8.00,100.00,3.00,16.00,1.07,2.00,20.00,0.10,15.00,1.00,125.00
Sesi Franca,1,0.00,91.00,33.00,42.00,16.00,33.00,9.00,24.00,18.00,16.00,1.13,91.00,11.00,26.00,42.31,21.00,30.00,70.00,16.00,26.00,61.54,3.00,11.00,0.69,4.00,24.00,0.17,16.00,2.00,107.00
Bauru Basket,1,0.00,90.00,24.00,52.00,14.00,41.00,8.00,33.00,19.00,9.00,2.11,90.00,8.00,29.00,27.59,26.00,34.00,76.47,14.00,21.00,66.67,1.00,8.00,0.89,0.00,20.00,0.00,9.00,3.00,113.00
Paulistano,1,0.00,82.00,33.00,44.00,5.00,36.00,11.00,25.00,21.00,9.00,2.33,82.00,11.00,36.00,30.56,22.00,34.00,64.71,5.00,9.00,55.56,3.00,17.00,1.89,0.00,17.00,0.00,9.00,0.00,106.00
Coop/São José Basketball,1,0.00,79.00,33.00,28.00,18.00,26.00,6.00,20.00,14.00,17.00,0.82,79.00,11.00,26.00,42.31,14.00,28.00,50.00,18.00,24.00,75.00,0.00,10.00,0.59,1.00,28.00,0.04,17.00,2.00,78.00
Fortaleza B. C. / CFO,1,0.00,77.00,33.00,34.00,10.00,30.00,9.00,21.00,14.00,7.00,2.00,77.00,11.00,27.00,40.74,17.00,35.00,48.57,10.00,17.00,58.82,1.00,10.00,1.43,0.00,18.00,0.00,7.00,1.00,83.00
Mogi,1,0.00,74.00,24.00,36.00,14.00,31.00,9.00,22.00,17.00,13.00,1.31,74.00,8.00,23.00,34.78,18.00,41.00,43.90,14.00,20.00,70.00,1.00,5.00,0.38,1.00,20.00,0.05,13.00,3.00,71.00
L. Sorocabana,1,0.00,73.00,9.00,46.00,18.00,34.00,15.00,19.00,10.00,13.00,0.77,73.00,3.00,20.00,15.00,23.00,47.00,48.94,18.00,21.00,85.71,1.00,10.00,0.77,1.00,19.00,0.05,13.00,1.00,71.00
Rio Claro,1,0.00,68.00,27.00,32.00,9.00,38.00,9.00,29.00,16.00,18.00,0.89,68.00,9.00,26.00,34.62,16.00,26.00,61.54,9.00,15.00,60.00,2.00,5.00,0.28,3.00,20.00,0.15,18.00,8.00,79.00
Caxias do Sul Basquete,1,0.00,51.00,18.00,22.00,11.00,26.00,5.00,21.00,7.00,18.00,0.39,51.00,6.00,14.00,42.86,11.00,42.00,26.19,11.00,13.00,84.62,1.00,13.00,0.72,0.00,16.00,0.00,18.00,1.00,38.00
Minas,1,0.00,50.00,3.00,34.00,13.00,32.00,5.00,27.00,11.00,21.00,0.52,50.00,1.00,13.00,7.69,17.00,35.00,48.57,13.00,18.00,72.22,0.00,7.00,0.33,2.00,15.00,0.13,21.00,1.00,46.00
