Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Brasília,1,0.00,91.00,24.00,54.00,13.00,37.00,11.00,26.00,30.00,21.00,1.43,91.00,8.00,17.00,47.06,27.00,39.00,69.23,13.00,14.00,92.86,4.00,3.00,0.14,3.00,24.00,0.13,21.00,4.00,121.00
Fortaleza B. C. / CFO,1,0.00,83.00,39.00,24.00,20.00,44.00,12.00,32.00,11.00,19.00,0.58,83.00,13.00,25.00,52.00,12.00,36.00,33.33,20.00,22.00,90.91,1.00,6.00,0.32,9.00,23.00,0.39,19.00,4.00,96.00
Caxias do Sul Basquete,1,0.00,82.00,15.00,46.00,21.00,23.00,13.00,10.00,17.00,7.00,2.43,82.00,5.00,28.00,17.86,23.00,42.00,54.76,21.00,25.00,84.00,0.00,14.00,2.00,0.00,20.00,0.00,7.00,3.00,83.00
Rio Claro,1,0.00,82.00,27.00,36.00,19.00,39.00,9.00,30.00,23.00,13.00,1.77,82.00,9.00,22.00,40.91,18.00,32.00,56.25,19.00,27.00,70.37,1.00,9.00,0.69,2.00,18.00,0.11,13.00,3.00,107.00
Sesi Franca,1,0.00,77.00,27.00,36.00,14.00,36.00,8.00,28.00,15.00,16.00,0.94,77.00,9.00,20.00,45.00,18.00,36.00,50.00,14.00,17.00,82.35,5.00,5.00,0.31,5.00,24.00,0.21,16.00,4.00,90.00
Bauru Basket,1,0.00,77.00,30.00,32.00,15.00,32.00,9.00,23.00,15.00,12.00,1.25,77.00,10.00,31.00,32.26,16.00,28.00,57.14,15.00,20.00,75.00,1.00,11.00,0.92,1.00,19.00,0.05,12.00,2.00,86.00
Mogi,1,0.00,76.00,21.00,38.00,17.00,42.00,15.00,27.00,13.00,12.00,1.08,76.00,7.00,26.00,26.92,19.00,47.00,40.43,17.00,24.00,70.83,0.00,14.00,1.17,2.00,18.00,0.11,12.00,5.00,81.00
Pinheiros,1,0.00,75.00,27.00,42.00,6.00,42.00,11.00,31.00,14.00,13.00,1.08,75.00,9.00,18.00,50.00,21.00,50.00,42.00,6.00,9.00,66.67,0.00,6.00,0.46,4.00,20.00,0.20,13.00,3.00,87.00
Flamengo,1,0.00,73.00,15.00,40.00,18.00,31.00,6.00,25.00,19.00,14.00,1.36,73.00,5.00,18.00,27.78,20.00,36.00,55.56,18.00,22.00,81.82,1.00,9.00,0.64,2.00,19.00,0.11,14.00,2.00,87.00
Macaé Basquete,1,0.00,73.00,27.00,28.00,18.00,37.00,16.00,21.00,13.00,9.00,1.44,73.00,9.00,26.00,34.62,14.00,40.00,35.00,18.00,23.00,78.26,1.00,10.00,1.11,1.00,23.00,0.04,9.00,3.00,77.00
Coop/São José Basketball,1,0.00,68.00,30.00,26.00,12.00,35.00,5.00,30.00,12.00,15.00,0.80,68.00,10.00,25.00,40.00,13.00,28.00,46.43,12.00,13.00,92.31,1.00,5.00,0.33,0.00,17.00,0.00,15.00,3.00,74.00
L. Sorocabana,1,0.00,67.00,24.00,34.00,9.00,37.00,17.00,20.00,13.00,14.00,0.93,67.00,8.00,24.00,33.33,17.00,45.00,37.78,9.00,14.00,64.29,0.00,10.00,0.71,3.00,23.00,0.13,14.00,4.00,67.00
Minas,1,0.00,63.00,15.00,32.00,16.00,35.00,9.00,26.00,18.00,12.00,1.50,63.00,5.00,18.00,27.78,16.00,42.00,38.10,16.00,21.00,76.19,3.00,10.00,0.83,3.00,16.00,0.19,12.00,4.00,73.00
Vitória,1,0.00,60.00,12.00,40.00,8.00,35.00,9.00,26.00,12.00,16.00,0.75,60.00,4.00,20.00,20.00,20.00,41.00,48.78,8.00,12.00,66.67,0.00,10.00,0.63,0.00,16.00,0.00,16.00,10.00,60.00
