Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Paulistano,1,0.00,101.00,39.00,48.00,14.00,37.00,13.00,24.00,21.00,8.00,2.63,101.00,13.00,26.00,50.00,24.00,47.00,51.06,14.00,16.00,87.50,3.00,11.00,1.38,3.00,15.00,0.20,8.00,1.00,127.00
Flamengo,1,0.00,96.00,33.00,40.00,23.00,38.00,9.00,29.00,24.00,11.00,2.18,96.00,11.00,24.00,45.83,20.00,34.00,58.82,23.00,25.00,92.00,0.00,4.00,0.36,1.00,19.00,0.05,11.00,0.00,123.00
Minas,1,0.00,91.00,24.00,48.00,19.00,36.00,13.00,23.00,15.00,7.00,2.14,91.00,8.00,22.00,36.36,24.00,46.00,52.17,19.00,26.00,73.08,1.00,6.00,0.86,6.00,27.00,0.22,7.00,4.00,104.00
Brasília,1,0.00,91.00,39.00,46.00,6.00,36.00,11.00,25.00,16.00,13.00,1.23,91.00,13.00,26.00,50.00,23.00,37.00,62.16,6.00,8.00,75.00,1.00,5.00,0.38,2.00,28.00,0.07,13.00,4.00,108.00
Fortaleza B. C. / CFO,1,0.00,88.00,24.00,46.00,18.00,38.00,10.00,28.00,16.00,19.00,0.84,88.00,8.00,25.00,32.00,23.00,35.00,65.71,18.00,25.00,72.00,2.00,11.00,0.58,1.00,24.00,0.04,19.00,5.00,99.00
Coop/São José Basketball,1,0.00,84.00,30.00,36.00,18.00,33.00,7.00,26.00,12.00,15.00,0.80,84.00,10.00,21.00,47.62,18.00,35.00,51.43,18.00,25.00,72.00,2.00,1.00,0.07,2.00,28.00,0.07,15.00,5.00,82.00
Rio Claro,1,0.00,83.00,27.00,48.00,8.00,33.00,11.00,22.00,25.00,18.00,1.39,83.00,9.00,21.00,42.86,24.00,37.00,64.86,8.00,18.00,44.44,5.00,19.00,1.06,4.00,27.00,0.15,18.00,8.00,111.00
Mogi,1,0.00,79.00,21.00,36.00,22.00,32.00,13.00,19.00,13.00,14.00,0.93,79.00,7.00,22.00,31.82,18.00,36.00,50.00,22.00,32.00,68.75,1.00,7.00,0.50,2.00,21.00,0.10,14.00,4.00,76.00
Caxias do Sul Basquete,1,0.00,78.00,30.00,32.00,16.00,36.00,14.00,22.00,25.00,22.00,1.14,78.00,10.00,22.00,45.45,16.00,35.00,45.71,16.00,21.00,76.19,4.00,14.00,0.64,3.00,20.00,0.15,22.00,3.00,98.00
Pinheiros,1,0.00,77.00,24.00,42.00,11.00,43.00,19.00,24.00,11.00,17.00,0.65,77.00,8.00,28.00,28.57,21.00,45.00,46.67,11.00,13.00,84.62,1.00,5.00,0.29,4.00,19.00,0.21,17.00,4.00,77.00
Vitória,1,0.00,70.00,6.00,44.00,20.00,33.00,15.00,18.00,8.00,12.00,0.67,70.00,2.00,19.00,10.53,22.00,47.00,46.81,20.00,23.00,86.96,3.00,9.00,0.75,2.00,22.00,0.09,12.00,6.00,65.00
L. Sorocabana,1,0.00,69.00,18.00,36.00,15.00,32.00,14.00,18.00,16.00,22.00,0.73,69.00,6.00,18.00,33.33,18.00,40.00,45.00,15.00,19.00,78.95,0.00,17.00,0.77,1.00,16.00,0.06,22.00,7.00,75.00
Macaé Basquete,1,0.00,64.00,12.00,30.00,22.00,25.00,6.00,19.00,7.00,19.00,0.37,64.00,4.00,16.00,25.00,15.00,38.00,39.47,22.00,25.00,88.00,0.00,14.00,0.74,0.00,20.00,0.00,19.00,6.00,53.00
Sesi Franca,1,0.00,55.00,6.00,26.00,23.00,39.00,19.00,20.00,7.00,24.00,0.29,55.00,2.00,15.00,13.33,13.00,40.00,32.50,23.00,28.00,82.14,0.00,8.00,0.33,4.00,19.00,0.21,24.00,3.00,44.00
