Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Rio Claro,1,0.00,98.00,27.00,56.00,15.00,41.00,12.00,29.00,25.00,16.00,1.56,98.00,9.00,25.00,36.00,28.00,44.00,63.64,15.00,19.00,78.95,2.00,10.00,0.63,1.00,24.00,0.04,16.00,2.00,123.00
Sesi Franca,1,0.00,91.00,24.00,44.00,23.00,43.00,11.00,32.00,17.00,20.00,0.85,91.00,8.00,21.00,38.10,22.00,43.00,51.16,23.00,29.00,79.31,2.00,8.00,0.40,4.00,24.00,0.17,20.00,6.00,103.00
L. Sorocabana,1,0.00,90.00,36.00,46.00,8.00,24.00,5.00,19.00,20.00,13.00,1.54,90.00,12.00,25.00,48.00,23.00,35.00,65.71,8.00,13.00,61.54,0.00,11.00,0.85,4.00,24.00,0.17,13.00,6.00,106.00
Pinheiros,1,0.00,87.00,24.00,38.00,25.00,28.00,4.00,24.00,18.00,13.00,1.38,87.00,8.00,20.00,40.00,19.00,39.00,48.72,25.00,32.00,78.13,0.00,14.00,1.08,3.00,22.00,0.14,13.00,5.00,98.00
Mogi,1,0.00,84.00,30.00,36.00,18.00,29.00,8.00,21.00,17.00,14.00,1.21,84.00,10.00,30.00,33.33,18.00,32.00,56.25,18.00,25.00,72.00,0.00,13.00,0.93,1.00,21.00,0.05,14.00,1.00,89.00
Bauru Basket,1,0.00,84.00,36.00,28.00,20.00,41.00,12.00,29.00,18.00,14.00,1.29,84.00,12.00,30.00,40.00,14.00,31.00,45.16,20.00,24.00,83.33,1.00,7.00,0.50,1.00,16.00,0.06,14.00,4.00,98.00
Caxias do Sul Basquete,1,0.00,83.00,33.00,36.00,14.00,31.00,7.00,24.00,14.00,10.00,1.40,83.00,11.00,29.00,37.93,18.00,35.00,51.43,14.00,16.00,87.50,3.00,8.00,0.80,2.00,23.00,0.09,10.00,3.00,91.00
Macaé Basquete,1,0.00,83.00,27.00,36.00,20.00,28.00,6.00,22.00,17.00,15.00,1.13,83.00,9.00,18.00,50.00,18.00,34.00,52.94,20.00,24.00,83.33,1.00,5.00,0.33,1.00,18.00,0.06,15.00,3.00,90.00
Brasília,1,0.00,81.00,39.00,28.00,14.00,37.00,12.00,25.00,22.00,15.00,1.47,81.00,13.00,28.00,46.43,14.00,38.00,36.84,14.00,17.00,82.35,1.00,14.00,0.93,2.00,19.00,0.11,15.00,3.00,99.00
Fortaleza B. C. / CFO,1,0.00,75.00,24.00,34.00,17.00,40.00,12.00,28.00,14.00,13.00,1.08,75.00,8.00,25.00,32.00,17.00,34.00,50.00,17.00,31.00,54.84,2.00,15.00,1.15,8.00,25.00,0.32,13.00,3.00,91.00
Flamengo,1,0.00,75.00,27.00,40.00,8.00,38.00,9.00,29.00,18.00,9.00,2.00,75.00,9.00,21.00,42.86,20.00,39.00,51.28,8.00,13.00,61.54,4.00,6.00,0.67,5.00,14.00,0.36,9.00,3.00,97.00
Vitória,1,0.00,67.00,12.00,40.00,15.00,38.00,9.00,29.00,14.00,21.00,0.67,67.00,4.00,20.00,20.00,20.00,37.00,54.05,15.00,17.00,88.24,1.00,12.00,0.57,5.00,20.00,0.25,21.00,4.00,80.00
Paulistano,1,0.00,65.00,39.00,24.00,2.00,42.00,16.00,26.00,13.00,7.00,1.86,65.00,13.00,28.00,46.43,12.00,42.00,28.57,2.00,6.00,33.33,2.00,6.00,0.86,2.00,13.00,0.15,7.00,1.00,72.00
Minas,1,0.00,61.00,0.00,42.00,19.00,46.00,16.00,30.00,20.00,16.00,1.25,61.00,0.00,18.00,0.00,21.00,45.00,46.67,19.00,26.00,73.08,1.00,9.00,0.56,4.00,27.00,0.15,16.00,1.00,75.00
