Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Bauru Basket,1,0.00,90.00,36.00,36.00,18.00,32.00,8.00,24.00,19.00,16.00,1.19,90.00,12.00,26.00,46.15,18.00,26.00,69.23,18.00,26.00,69.23,1.00,13.00,0.81,3.00,22.00,0.14,16.00,5.00,111.00
Paulistano,1,0.00,88.00,36.00,40.00,12.00,38.00,21.00,17.00,25.00,11.00,2.27,88.00,12.00,29.00,41.38,20.00,41.00,48.78,12.00,15.00,80.00,0.00,8.00,0.73,2.00,22.00,0.09,11.00,5.00,109.00
Flamengo,1,0.00,88.00,39.00,42.00,7.00,32.00,12.00,20.00,21.00,16.00,1.31,88.00,13.00,25.00,52.00,21.00,39.00,53.85,7.00,10.00,70.00,3.00,7.00,0.44,3.00,20.00,0.15,16.00,4.00,102.00
Mogi,1,0.00,85.00,21.00,48.00,16.00,32.00,11.00,21.00,16.00,14.00,1.14,85.00,7.00,20.00,35.00,24.00,43.00,55.81,16.00,19.00,84.21,1.00,12.00,0.86,0.00,20.00,0.00,14.00,4.00,96.00
Sesi Franca,1,0.00,79.00,30.00,34.00,15.00,23.00,7.00,16.00,15.00,12.00,1.25,79.00,10.00,19.00,52.63,17.00,34.00,50.00,15.00,19.00,78.95,0.00,4.00,0.33,2.00,22.00,0.09,12.00,3.00,81.00
Pinheiros,1,0.00,75.00,27.00,40.00,8.00,47.00,15.00,32.00,18.00,18.00,1.00,75.00,9.00,25.00,36.00,20.00,43.00,46.51,8.00,11.00,72.73,5.00,12.00,0.67,4.00,17.00,0.24,18.00,4.00,96.00
Macaé Basquete,1,0.00,71.00,27.00,34.00,10.00,36.00,9.00,27.00,14.00,12.00,1.17,71.00,9.00,27.00,33.33,17.00,34.00,50.00,10.00,15.00,66.67,1.00,9.00,0.75,3.00,15.00,0.20,12.00,2.00,81.00
Fortaleza B. C. / CFO,1,0.00,71.00,24.00,26.00,21.00,36.00,10.00,26.00,9.00,11.00,0.82,71.00,8.00,29.00,27.59,13.00,28.00,46.43,21.00,30.00,70.00,2.00,10.00,0.91,3.00,17.00,0.18,11.00,5.00,73.00
L. Sorocabana,1,0.00,71.00,12.00,40.00,19.00,25.00,7.00,18.00,13.00,18.00,0.72,71.00,4.00,16.00,25.00,20.00,37.00,54.05,19.00,26.00,73.08,4.00,11.00,0.61,3.00,24.00,0.13,18.00,4.00,69.00
Coop/São José Basketball,1,0.00,70.00,15.00,46.00,9.00,39.00,10.00,29.00,19.00,11.00,1.73,70.00,5.00,24.00,20.83,23.00,40.00,57.50,9.00,14.00,64.29,1.00,10.00,0.91,3.00,18.00,0.17,11.00,2.00,89.00
Rio Claro,1,0.00,68.00,27.00,36.00,5.00,36.00,7.00,29.00,19.00,23.00,0.83,68.00,9.00,20.00,45.00,18.00,33.00,54.55,5.00,7.00,71.43,4.00,11.00,0.48,5.00,18.00,0.28,23.00,6.00,88.00
Brasília,1,0.00,66.00,18.00,38.00,10.00,33.00,12.00,21.00,18.00,12.00,1.50,66.00,6.00,22.00,27.27,19.00,46.00,41.30,10.00,11.00,90.91,3.00,17.00,1.42,1.00,14.00,0.07,12.00,0.00,79.00
Caxias do Sul Basquete,1,0.00,62.00,30.00,24.00,8.00,39.00,11.00,28.00,14.00,19.00,0.74,62.00,10.00,32.00,31.25,12.00,27.00,44.44,8.00,11.00,72.73,1.00,4.00,0.21,3.00,27.00,0.11,19.00,7.00,63.00
Vitória,1,0.00,60.00,12.00,42.00,6.00,46.00,22.00,24.00,17.00,16.00,1.06,60.00,4.00,26.00,15.38,21.00,51.00,41.18,6.00,11.00,54.55,1.00,13.00,0.81,2.00,13.00,0.15,16.00,3.00,65.00
