Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Minas,1,0.00,107.00,21.00,60.00,26.00,40.00,13.00,27.00,21.00,17.00,1.24,107.00,7.00,18.00,38.89,30.00,44.00,68.18,26.00,28.00,92.86,0.00,6.00,0.35,3.00,24.00,0.13,17.00,4.00,133.00
Bauru Basket,1,0.00,103.00,48.00,42.00,13.00,37.00,8.00,29.00,31.00,11.00,2.82,103.00,16.00,31.00,51.61,21.00,36.00,58.33,13.00,17.00,76.47,1.00,14.00,1.27,2.00,20.00,0.10,11.00,1.00,142.00
Brasília,1,0.00,95.00,24.00,56.00,15.00,29.00,16.00,13.00,20.00,10.00,2.00,95.00,8.00,27.00,29.63,28.00,50.00,56.00,15.00,23.00,65.22,2.00,9.00,0.90,1.00,24.00,0.04,10.00,3.00,95.00
Flamengo,1,0.00,92.00,18.00,54.00,20.00,24.00,6.00,18.00,18.00,12.00,1.50,92.00,6.00,18.00,33.33,27.00,46.00,58.70,20.00,24.00,83.33,1.00,19.00,1.58,2.00,22.00,0.09,12.00,5.00,108.00
Fortaleza B. C. / CFO,1,0.00,90.00,42.00,26.00,22.00,32.00,9.00,23.00,19.00,10.00,1.90,90.00,14.00,28.00,50.00,13.00,33.00,39.39,22.00,31.00,70.97,0.00,15.00,1.50,2.00,21.00,0.10,10.00,1.00,105.00
Mogi,1,0.00,86.00,24.00,40.00,22.00,37.00,10.00,27.00,14.00,11.00,1.27,86.00,8.00,17.00,47.06,20.00,39.00,51.28,22.00,27.00,81.48,1.00,8.00,0.73,4.00,22.00,0.18,11.00,4.00,105.00
Paulistano,1,0.00,81.00,30.00,40.00,11.00,35.00,9.00,26.00,19.00,10.00,1.90,81.00,10.00,29.00,34.48,20.00,39.00,51.28,11.00,12.00,91.67,5.00,12.00,1.20,2.00,16.00,0.13,10.00,3.00,100.00
Coop/São José Basketball,1,0.00,81.00,27.00,38.00,16.00,32.00,11.00,21.00,20.00,10.00,2.00,81.00,9.00,23.00,39.13,19.00,42.00,45.24,16.00,19.00,84.21,0.00,5.00,0.50,3.00,25.00,0.12,10.00,2.00,91.00
Caxias do Sul Basquete,1,0.00,79.00,30.00,38.00,11.00,36.00,12.00,24.00,19.00,12.00,1.58,79.00,10.00,31.00,32.26,19.00,34.00,55.88,11.00,17.00,64.71,1.00,10.00,0.83,2.00,16.00,0.13,12.00,1.00,92.00
Sesi Franca,1,0.00,78.00,24.00,40.00,14.00,31.00,11.00,20.00,15.00,15.00,1.00,78.00,8.00,20.00,40.00,20.00,46.00,43.48,14.00,18.00,77.78,2.00,9.00,0.60,1.00,16.00,0.06,15.00,0.00,77.00
Pinheiros,1,0.00,72.00,15.00,46.00,11.00,36.00,11.00,25.00,14.00,14.00,1.00,72.00,5.00,19.00,26.32,23.00,45.00,51.11,11.00,12.00,91.67,3.00,10.00,0.71,2.00,18.00,0.11,14.00,3.00,83.00
L. Sorocabana,1,0.00,65.00,9.00,44.00,12.00,38.00,9.00,29.00,12.00,17.00,0.71,65.00,3.00,14.00,21.43,22.00,46.00,47.83,12.00,18.00,66.67,5.00,5.00,0.29,3.00,14.00,0.21,17.00,4.00,65.00
Vitória,1,0.00,65.00,12.00,40.00,13.00,44.00,13.00,31.00,12.00,22.00,0.55,65.00,4.00,16.00,25.00,20.00,43.00,46.51,13.00,17.00,76.47,1.00,9.00,0.41,3.00,23.00,0.13,22.00,4.00,72.00
Macaé Basquete,1,0.00,62.00,18.00,26.00,18.00,27.00,6.00,21.00,15.00,23.00,0.65,62.00,6.00,21.00,28.57,13.00,26.00,50.00,18.00,25.00,72.00,1.00,6.00,0.26,1.00,22.00,0.05,23.00,3.00,53.00
