Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Fortaleza B. C. / CFO,1,0.00,90.00,39.00,34.00,17.00,34.00,9.00,25.00,16.00,12.00,1.33,90.00,13.00,35.00,37.14,17.00,30.00,56.67,17.00,20.00,85.00,1.00,12.00,1.00,3.00,20.00,0.15,12.00,1.00,105.00
Bauru Basket,1,0.00,86.00,39.00,38.00,9.00,36.00,11.00,25.00,20.00,17.00,1.18,86.00,13.00,28.00,46.43,19.00,38.00,50.00,9.00,15.00,60.00,2.00,11.00,0.65,0.00,21.00,0.00,17.00,3.00,96.00
Paulistano,1,0.00,83.00,39.00,22.00,22.00,32.00,9.00,23.00,19.00,12.00,1.58,83.00,13.00,27.00,48.15,11.00,31.00,35.48,22.00,24.00,91.67,1.00,9.00,0.75,2.00,22.00,0.09,12.00,2.00,97.00
Mogi,1,0.00,80.00,27.00,42.00,11.00,35.00,9.00,26.00,19.00,15.00,1.27,80.00,9.00,17.00,52.94,21.00,42.00,50.00,11.00,16.00,68.75,4.00,8.00,0.53,2.00,21.00,0.10,15.00,5.00,95.00
Sesi Franca,1,0.00,78.00,18.00,38.00,22.00,41.00,8.00,33.00,6.00,18.00,0.33,78.00,6.00,16.00,37.50,19.00,36.00,52.78,22.00,27.00,81.48,1.00,6.00,0.33,1.00,21.00,0.05,18.00,8.00,82.00
L. Sorocabana,1,0.00,78.00,21.00,46.00,11.00,36.00,15.00,21.00,13.00,10.00,1.30,78.00,7.00,28.00,25.00,23.00,42.00,54.76,11.00,14.00,78.57,4.00,10.00,1.00,4.00,28.00,0.14,10.00,1.00,88.00
Pinheiros,1,0.00,77.00,12.00,44.00,21.00,48.00,15.00,33.00,11.00,16.00,0.69,77.00,4.00,18.00,22.22,22.00,47.00,46.81,21.00,30.00,70.00,1.00,9.00,0.56,3.00,20.00,0.15,16.00,6.00,84.00
Rio Claro,1,0.00,76.00,30.00,32.00,14.00,39.00,10.00,29.00,15.00,14.00,1.07,76.00,10.00,26.00,38.46,16.00,41.00,39.02,14.00,20.00,70.00,4.00,9.00,0.64,2.00,27.00,0.07,14.00,4.00,80.00
Brasília,1,0.00,75.00,12.00,50.00,13.00,37.00,15.00,22.00,14.00,13.00,1.08,75.00,4.00,15.00,26.67,25.00,51.00,49.02,13.00,23.00,56.52,1.00,13.00,1.00,2.00,19.00,0.11,13.00,2.00,81.00
Minas,1,0.00,74.00,15.00,42.00,17.00,43.00,11.00,32.00,9.00,13.00,0.69,74.00,5.00,20.00,25.00,21.00,36.00,58.33,17.00,24.00,70.83,1.00,7.00,0.54,4.00,23.00,0.17,13.00,3.00,87.00
Flamengo,1,0.00,73.00,21.00,42.00,10.00,31.00,8.00,23.00,18.00,16.00,1.13,73.00,7.00,18.00,38.89,21.00,38.00,55.26,10.00,15.00,66.67,0.00,10.00,0.63,3.00,21.00,0.14,16.00,3.00,86.00
Vitória,1,0.00,72.00,30.00,24.00,18.00,29.00,7.00,22.00,11.00,14.00,0.79,72.00,10.00,28.00,35.71,12.00,33.00,36.36,18.00,19.00,94.74,1.00,9.00,0.64,1.00,28.00,0.04,14.00,5.00,68.00
Coop/São José Basketball,1,0.00,66.00,9.00,34.00,23.00,45.00,17.00,28.00,7.00,15.00,0.47,66.00,3.00,22.00,13.64,17.00,37.00,45.95,23.00,33.00,69.70,0.00,8.00,0.53,0.00,22.00,0.00,15.00,5.00,62.00
Macaé Basquete,1,0.00,60.00,18.00,26.00,16.00,32.00,12.00,20.00,10.00,8.00,1.25,60.00,6.00,25.00,24.00,13.00,35.00,37.14,16.00,23.00,69.57,3.00,6.00,0.75,1.00,23.00,0.04,8.00,0.00,53.00
