Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Vitória,1,0.00,86.00,30.00,44.00,12.00,34.00,10.00,24.00,18.00,14.00,1.29,86.00,10.00,24.00,41.67,22.00,37.00,59.46,12.00,19.00,63.16,3.00,12.00,0.86,0.00,20.00,0.00,14.00,3.00,100.00
Flamengo,1,0.00,85.00,36.00,38.00,11.00,30.00,7.00,23.00,19.00,14.00,1.36,85.00,12.00,26.00,46.15,19.00,35.00,54.29,11.00,13.00,84.62,1.00,12.00,0.86,4.00,17.00,0.24,14.00,1.00,104.00
Brasília,1,0.00,83.00,36.00,38.00,9.00,43.00,16.00,27.00,22.00,13.00,1.69,83.00,12.00,34.00,35.29,19.00,40.00,47.50,9.00,10.00,90.00,3.00,11.00,0.85,4.00,23.00,0.17,13.00,3.00,106.00
Paulistano,1,0.00,83.00,42.00,26.00,15.00,37.00,8.00,29.00,16.00,24.00,0.67,83.00,14.00,29.00,48.28,13.00,22.00,59.09,15.00,19.00,78.95,0.00,13.00,0.54,0.00,27.00,0.00,24.00,6.00,97.00
Minas,1,0.00,74.00,24.00,40.00,10.00,35.00,10.00,25.00,17.00,18.00,0.94,74.00,8.00,23.00,34.78,20.00,36.00,55.56,10.00,12.00,83.33,2.00,9.00,0.50,4.00,20.00,0.20,18.00,5.00,88.00
Macaé Basquete,1,0.00,74.00,24.00,36.00,14.00,30.00,9.00,21.00,11.00,16.00,0.69,74.00,8.00,20.00,40.00,18.00,39.00,46.15,14.00,20.00,70.00,0.00,8.00,0.50,1.00,16.00,0.06,16.00,3.00,69.00
Coop/São José Basketball,1,0.00,73.00,24.00,34.00,15.00,36.00,9.00,27.00,17.00,13.00,1.31,73.00,8.00,21.00,38.10,17.00,39.00,43.59,15.00,19.00,78.95,0.00,7.00,0.54,2.00,19.00,0.11,13.00,1.00,83.00
Pinheiros,1,0.00,73.00,18.00,38.00,17.00,38.00,10.00,28.00,10.00,14.00,0.71,73.00,6.00,14.00,42.86,19.00,43.00,44.19,17.00,27.00,62.96,2.00,10.00,0.71,6.00,13.00,0.46,14.00,4.00,81.00
Bauru Basket,1,0.00,72.00,21.00,42.00,9.00,35.00,10.00,25.00,22.00,15.00,1.47,72.00,7.00,24.00,29.17,21.00,34.00,61.76,9.00,11.00,81.82,4.00,14.00,0.93,0.00,12.00,0.00,15.00,5.00,96.00
Mogi,1,0.00,71.00,9.00,46.00,16.00,29.00,6.00,23.00,12.00,14.00,0.86,71.00,3.00,18.00,16.67,23.00,40.00,57.50,16.00,18.00,88.89,3.00,11.00,0.79,2.00,17.00,0.12,14.00,2.00,77.00
Caxias do Sul Basquete,1,0.00,70.00,21.00,24.00,25.00,28.00,9.00,19.00,10.00,15.00,0.67,70.00,7.00,31.00,22.58,12.00,24.00,50.00,25.00,35.00,71.43,1.00,16.00,1.07,0.00,22.00,0.00,15.00,2.00,63.00
Fortaleza B. C. / CFO,1,0.00,67.00,24.00,32.00,11.00,41.00,16.00,25.00,6.00,15.00,0.40,67.00,8.00,25.00,32.00,16.00,43.00,37.21,11.00,13.00,84.62,4.00,12.00,0.80,0.00,17.00,0.00,15.00,3.00,65.00
Rio Claro,1,0.00,63.00,18.00,38.00,7.00,30.00,9.00,21.00,14.00,16.00,0.88,63.00,6.00,18.00,33.33,19.00,39.00,48.72,7.00,11.00,63.64,3.00,10.00,0.63,1.00,20.00,0.05,16.00,2.00,66.00
L. Sorocabana,1,0.00,59.00,6.00,48.00,5.00,42.00,18.00,24.00,10.00,14.00,0.71,59.00,2.00,18.00,11.11,24.00,52.00,46.15,5.00,10.00,50.00,2.00,8.00,0.57,0.00,22.00,0.00,14.00,3.00,56.00
