Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Mogi,1,0.00,93.00,27.00,54.00,12.00,31.00,8.00,23.00,22.00,10.00,2.20,93.00,9.00,18.00,50.00,27.00,49.00,55.10,12.00,17.00,70.59,4.00,15.00,1.50,3.00,20.00,0.15,10.00,2.00,118.00
Flamengo,1,0.00,81.00,21.00,50.00,10.00,33.00,5.00,28.00,15.00,13.00,1.15,81.00,7.00,15.00,46.67,25.00,46.00,54.35,10.00,14.00,71.43,2.00,10.00,0.77,1.00,17.00,0.06,13.00,2.00,94.00
Caxias do Sul Basquete,1,0.00,81.00,30.00,40.00,11.00,45.00,11.00,34.00,16.00,12.00,1.33,81.00,10.00,31.00,32.26,20.00,36.00,55.56,11.00,15.00,73.33,1.00,9.00,0.75,2.00,22.00,0.09,12.00,1.00,100.00
Brasília,1,0.00,81.00,15.00,54.00,12.00,35.00,9.00,26.00,22.00,13.00,1.69,81.00,5.00,25.00,20.00,27.00,42.00,64.29,12.00,17.00,70.59,3.00,12.00,0.92,1.00,21.00,0.05,13.00,4.00,98.00
Rio Claro,1,0.00,79.00,36.00,28.00,15.00,41.00,12.00,29.00,16.00,17.00,0.94,79.00,12.00,28.00,42.86,14.00,29.00,48.28,15.00,22.00,68.18,1.00,9.00,0.53,0.00,24.00,0.00,17.00,3.00,90.00
Sesi Franca,1,0.00,78.00,27.00,36.00,15.00,38.00,13.00,25.00,20.00,23.00,0.87,78.00,9.00,19.00,47.37,18.00,42.00,42.86,15.00,20.00,75.00,1.00,6.00,0.26,4.00,17.00,0.24,23.00,4.00,84.00
Pinheiros,1,0.00,75.00,24.00,44.00,7.00,36.00,12.00,24.00,15.00,19.00,0.79,75.00,8.00,21.00,38.10,22.00,46.00,47.83,7.00,12.00,58.33,0.00,10.00,0.53,1.00,17.00,0.06,19.00,7.00,76.00
L. Sorocabana,1,0.00,70.00,30.00,20.00,20.00,38.00,9.00,29.00,13.00,16.00,0.81,70.00,10.00,23.00,43.48,10.00,28.00,35.71,20.00,31.00,64.52,1.00,12.00,0.75,4.00,22.00,0.18,16.00,6.00,79.00
Paulistano,1,0.00,69.00,21.00,34.00,14.00,47.00,21.00,26.00,15.00,18.00,0.83,69.00,7.00,25.00,28.00,17.00,47.00,36.17,14.00,17.00,82.35,1.00,8.00,0.44,2.00,22.00,0.09,18.00,5.00,72.00
Vitória,1,0.00,67.00,15.00,30.00,22.00,33.00,13.00,20.00,11.00,15.00,0.73,67.00,5.00,26.00,19.23,15.00,31.00,48.39,22.00,29.00,75.86,1.00,13.00,0.87,1.00,24.00,0.04,15.00,4.00,65.00
Macaé Basquete,1,0.00,66.00,21.00,32.00,13.00,31.00,4.00,27.00,12.00,13.00,0.92,66.00,7.00,25.00,28.00,16.00,31.00,51.61,13.00,22.00,59.09,1.00,8.00,0.62,0.00,20.00,0.00,13.00,2.00,62.00
Bauru Basket,1,0.00,62.00,18.00,34.00,10.00,43.00,13.00,30.00,5.00,14.00,0.36,62.00,6.00,23.00,26.09,17.00,38.00,44.74,10.00,16.00,62.50,1.00,12.00,0.86,4.00,21.00,0.19,14.00,5.00,68.00
Coop/São José Basketball,1,0.00,60.00,18.00,24.00,18.00,40.00,13.00,27.00,9.00,18.00,0.50,60.00,6.00,27.00,22.22,12.00,31.00,38.71,18.00,21.00,85.71,0.00,9.00,0.50,1.00,19.00,0.05,18.00,5.00,58.00
Minas,1,0.00,57.00,12.00,38.00,7.00,32.00,5.00,27.00,10.00,21.00,0.48,57.00,4.00,14.00,28.57,19.00,39.00,48.72,7.00,18.00,38.89,1.00,9.00,0.43,6.00,21.00,0.29,21.00,8.00,52.00
