Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Sesi Franca,1,0.00,95.00,24.00,48.00,23.00,32.00,6.00,26.00,19.00,20.00,0.95,95.00,8.00,19.00,42.11,24.00,33.00,72.73,23.00,31.00,74.19,2.00,7.00,0.35,0.00,19.00,0.00,20.00,2.00,105.00
Pinheiros,1,0.00,93.00,18.00,54.00,21.00,34.00,5.00,29.00,13.00,19.00,0.68,93.00,6.00,21.00,28.57,27.00,41.00,65.85,21.00,23.00,91.30,1.00,13.00,0.68,1.00,22.00,0.05,19.00,4.00,104.00
L. Sorocabana,1,0.00,89.00,27.00,48.00,14.00,30.00,13.00,17.00,15.00,8.00,1.88,89.00,9.00,25.00,36.00,24.00,46.00,52.17,14.00,22.00,63.64,1.00,15.00,1.88,1.00,27.00,0.04,8.00,0.00,96.00
Mogi,1,0.00,88.00,18.00,56.00,14.00,37.00,12.00,25.00,24.00,14.00,1.71,88.00,6.00,20.00,30.00,28.00,49.00,57.14,14.00,17.00,82.35,3.00,14.00,1.00,1.00,22.00,0.05,14.00,6.00,112.00
Flamengo,1,0.00,88.00,24.00,56.00,8.00,39.00,7.00,32.00,26.00,12.00,2.17,88.00,8.00,21.00,38.10,28.00,43.00,65.12,8.00,14.00,57.14,1.00,5.00,0.42,5.00,15.00,0.33,12.00,1.00,117.00
Fortaleza B. C. / CFO,1,0.00,81.00,30.00,38.00,13.00,41.00,16.00,25.00,19.00,17.00,1.12,81.00,10.00,26.00,38.46,19.00,46.00,41.30,13.00,20.00,65.00,0.00,15.00,0.88,2.00,20.00,0.10,17.00,4.00,91.00
Coop/São José Basketball,1,0.00,80.00,24.00,48.00,8.00,27.00,5.00,22.00,17.00,8.00,2.13,80.00,8.00,19.00,42.11,24.00,48.00,50.00,8.00,11.00,72.73,0.00,10.00,1.25,0.00,21.00,0.00,8.00,1.00,88.00
Macaé Basquete,1,0.00,79.00,30.00,28.00,21.00,32.00,10.00,22.00,18.00,19.00,0.95,79.00,10.00,25.00,40.00,14.00,29.00,48.28,21.00,28.00,75.00,2.00,8.00,0.42,3.00,21.00,0.14,19.00,4.00,84.00
Bauru Basket,1,0.00,78.00,33.00,30.00,15.00,45.00,13.00,32.00,18.00,13.00,1.38,78.00,11.00,34.00,32.35,15.00,31.00,48.39,15.00,21.00,71.43,1.00,8.00,0.62,0.00,14.00,0.00,13.00,5.00,91.00
Minas,1,0.00,77.00,21.00,40.00,16.00,37.00,10.00,27.00,13.00,16.00,0.81,77.00,7.00,16.00,43.75,20.00,40.00,50.00,16.00,22.00,72.73,2.00,8.00,0.50,3.00,21.00,0.14,16.00,4.00,87.00
Vitória,1,0.00,76.00,18.00,44.00,14.00,35.00,11.00,24.00,12.00,15.00,0.80,76.00,6.00,20.00,30.00,22.00,37.00,59.46,14.00,16.00,87.50,2.00,7.00,0.47,0.00,23.00,0.00,15.00,5.00,84.00
Caxias do Sul Basquete,1,0.00,72.00,27.00,30.00,15.00,30.00,11.00,19.00,13.00,10.00,1.30,72.00,9.00,28.00,32.14,15.00,28.00,53.57,15.00,24.00,62.50,1.00,8.00,0.80,1.00,21.00,0.05,10.00,3.00,73.00
Rio Claro,1,0.00,72.00,12.00,46.00,14.00,32.00,10.00,22.00,20.00,11.00,1.82,72.00,4.00,26.00,15.38,23.00,36.00,63.89,14.00,18.00,77.78,2.00,9.00,0.82,4.00,24.00,0.17,11.00,1.00,87.00
Paulistano,1,0.00,63.00,15.00,40.00,8.00,36.00,8.00,28.00,11.00,12.00,0.92,63.00,5.00,24.00,20.83,20.00,40.00,50.00,8.00,11.00,72.73,0.00,7.00,0.58,3.00,17.00,0.18,12.00,3.00,66.00
