Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Coop/São José Basketball,1,0.00,88.00,24.00,34.00,30.00,43.00,16.00,27.00,15.00,22.00,0.68,88.00,8.00,20.00,40.00,17.00,42.00,40.48,30.00,37.00,81.08,0.00,7.00,0.32,1.00,32.00,0.03,22.00,7.00,88.00
Sesi Franca,1,0.00,86.00,27.00,36.00,23.00,37.00,7.00,30.00,14.00,15.00,0.93,86.00,9.00,26.00,34.62,18.00,33.00,54.55,23.00,37.00,62.16,2.00,10.00,0.67,2.00,26.00,0.08,15.00,0.00,88.00
Brasília,1,0.00,85.00,30.00,38.00,17.00,41.00,12.00,29.00,17.00,17.00,1.00,85.00,10.00,27.00,37.04,19.00,36.00,52.78,17.00,21.00,80.95,1.00,10.00,0.59,2.00,18.00,0.11,17.00,7.00,100.00
Paulistano,1,0.00,84.00,24.00,48.00,12.00,43.00,13.00,30.00,14.00,10.00,1.40,84.00,8.00,23.00,34.78,24.00,43.00,55.81,12.00,17.00,70.59,1.00,7.00,0.70,2.00,23.00,0.09,10.00,2.00,101.00
Caxias do Sul Basquete,1,0.00,82.00,21.00,34.00,27.00,43.00,14.00,29.00,14.00,13.00,1.08,82.00,7.00,25.00,28.00,17.00,39.00,43.59,27.00,37.00,72.97,0.00,15.00,1.15,4.00,32.00,0.13,13.00,2.00,95.00
Rio Claro,1,0.00,82.00,18.00,38.00,26.00,31.00,10.00,21.00,15.00,17.00,0.88,82.00,6.00,25.00,24.00,19.00,35.00,54.29,26.00,37.00,70.27,2.00,11.00,0.65,4.00,34.00,0.12,17.00,7.00,80.00
Macaé Basquete,1,0.00,82.00,24.00,38.00,20.00,27.00,5.00,22.00,16.00,9.00,1.78,82.00,8.00,23.00,34.78,19.00,38.00,50.00,20.00,23.00,86.96,1.00,6.00,0.67,2.00,19.00,0.11,9.00,2.00,87.00
Fortaleza B. C. / CFO,1,0.00,81.00,24.00,46.00,11.00,29.00,7.00,22.00,9.00,12.00,0.75,81.00,8.00,24.00,33.33,23.00,42.00,54.76,11.00,15.00,73.33,3.00,9.00,0.75,2.00,20.00,0.10,12.00,1.00,79.00
Pinheiros,1,0.00,79.00,18.00,46.00,15.00,32.00,3.00,29.00,14.00,17.00,0.82,79.00,6.00,13.00,46.15,23.00,40.00,57.50,15.00,23.00,65.22,1.00,12.00,0.71,2.00,15.00,0.13,17.00,4.00,90.00
Vitória,1,0.00,76.00,27.00,42.00,7.00,29.00,8.00,21.00,17.00,14.00,1.21,76.00,9.00,21.00,42.86,21.00,35.00,60.00,7.00,12.00,58.33,1.00,11.00,0.79,1.00,21.00,0.05,14.00,4.00,89.00
Flamengo,1,0.00,76.00,24.00,36.00,16.00,35.00,7.00,28.00,19.00,17.00,1.12,76.00,8.00,17.00,47.06,18.00,34.00,52.94,16.00,23.00,69.57,1.00,8.00,0.47,4.00,16.00,0.25,17.00,2.00,93.00
Bauru Basket,1,0.00,71.00,33.00,30.00,8.00,30.00,7.00,23.00,18.00,12.00,1.50,71.00,11.00,38.00,28.95,15.00,25.00,60.00,8.00,11.00,72.73,1.00,12.00,1.00,0.00,18.00,0.00,12.00,0.00,79.00
L. Sorocabana,1,0.00,68.00,21.00,38.00,9.00,32.00,13.00,19.00,10.00,16.00,0.63,68.00,7.00,24.00,29.17,19.00,42.00,45.24,9.00,11.00,81.82,1.00,13.00,0.81,0.00,26.00,0.00,16.00,7.00,65.00
Minas,1,0.00,66.00,12.00,40.00,14.00,30.00,11.00,19.00,18.00,15.00,1.20,66.00,4.00,21.00,19.05,20.00,33.00,60.61,14.00,19.00,73.68,1.00,9.00,0.60,1.00,17.00,0.06,15.00,3.00,74.00
