Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
União Corinthians,1,0.00,98.00,18.00,66.00,14.00,38.00,8.00,30.00,23.00,7.00,3.29,98.00,6.00,18.00,33.33,33.00,53.00,62.26,14.00,19.00,73.68,3.00,7.00,1.00,3.00,22.00,0.14,7.00,1.00,125.00
Sesi Franca,1,0.00,95.00,63.00,18.00,14.00,33.00,6.00,27.00,22.00,10.00,2.20,95.00,21.00,34.00,61.76,9.00,25.00,36.00,14.00,17.00,82.35,3.00,4.00,0.40,1.00,18.00,0.06,10.00,5.00,113.00
Cerrado,1,0.00,95.00,27.00,54.00,14.00,50.00,13.00,37.00,18.00,11.00,1.64,95.00,9.00,21.00,42.86,27.00,52.00,51.92,14.00,16.00,87.50,2.00,6.00,0.55,2.00,10.00,0.20,11.00,0.00,121.00
Fortaleza B. C. / CFO,1,0.00,90.00,39.00,38.00,13.00,41.00,7.00,34.00,22.00,16.00,1.38,90.00,13.00,27.00,48.15,19.00,35.00,54.29,13.00,16.00,81.25,2.00,8.00,0.50,2.00,19.00,0.11,16.00,2.00,114.00
Botafogo,1,0.00,90.00,18.00,50.00,22.00,33.00,11.00,22.00,16.00,13.00,1.23,90.00,6.00,34.00,17.65,25.00,40.00,62.50,22.00,27.00,81.48,1.00,10.00,0.77,2.00,27.00,0.07,13.00,5.00,90.00
Minas,2,0.00,89.00,36.00,38.00,15.00,36.00,11.00,25.00,12.50,11.00,1.14,89.00,12.00,33.50,35.82,19.00,34.00,55.88,15.00,21.00,71.43,1.00,4.50,0.41,1.00,20.50,0.05,11.00,3.00,89.50
Bauru Basket,1,0.00,86.00,24.00,50.00,12.00,32.00,5.00,27.00,26.00,12.00,2.17,86.00,8.00,27.00,29.63,25.00,36.00,69.44,12.00,19.00,63.16,2.00,8.00,0.67,2.00,29.00,0.07,12.00,2.00,105.00
UNIFACISA,2,0.00,84.50,31.50,33.00,20.00,39.00,9.00,30.00,17.00,13.00,1.31,84.50,10.50,32.50,32.31,16.50,32.00,51.56,20.00,22.50,88.89,0.50,3.50,0.27,1.00,18.00,0.06,13.00,3.00,92.00
Corinthians,1,0.00,81.00,36.00,36.00,9.00,29.00,5.00,24.00,17.00,16.00,1.06,81.00,12.00,33.00,36.36,18.00,27.00,66.67,9.00,9.00,100.00,1.00,10.00,0.63,2.00,17.00,0.12,16.00,2.00,93.00
Coop/São José Basketball,2,0.00,80.00,27.00,35.00,18.00,39.00,12.00,27.00,21.50,17.00,1.26,80.00,9.00,27.50,32.73,17.50,34.50,50.72,18.00,23.00,78.26,3.50,8.50,0.50,2.50,25.00,0.10,17.00,1.50,94.00
São Paulo,1,0.00,79.00,30.00,36.00,13.00,36.00,7.00,29.00,20.00,16.00,1.25,79.00,10.00,26.00,38.46,18.00,32.00,56.25,13.00,18.00,72.22,3.00,4.00,0.25,2.00,22.00,0.09,16.00,2.00,90.00
R10 Score Vasco da Gama,1,0.00,79.00,30.00,32.00,17.00,28.00,4.00,24.00,21.00,15.00,1.40,79.00,10.00,25.00,40.00,16.00,28.00,57.14,17.00,21.00,80.95,6.00,12.00,0.80,0.00,22.00,0.00,15.00,2.00,94.00
Pinheiros,1,0.00,74.00,30.00,28.00,16.00,33.00,8.00,25.00,21.00,11.00,1.91,74.00,10.00,34.00,29.41,14.00,28.00,50.00,16.00,20.00,80.00,0.00,6.00,0.55,1.00,21.00,0.05,11.00,2.00,82.00
BRB/Brasília,1,0.00,73.00,33.00,36.00,4.00,35.00,10.00,25.00,16.00,7.00,2.29,73.00,11.00,31.00,35.48,18.00,43.00,41.86,4.00,7.00,57.14,1.00,9.00,1.29,2.00,16.00,0.13,7.00,0.00,80.00
Flamengo,2,0.00,73.00,21.00,34.00,18.00,42.50,12.00,30.50,14.00,12.50,1.12,73.00,7.00,25.00,28.00,17.00,33.50,50.75,18.00,24.50,73.47,0.00,9.00,0.72,0.50,15.00,0.03,12.50,0.50,85.50
Paulistano,1,0.00,71.00,27.00,32.00,12.00,33.00,8.00,25.00,17.00,18.00,0.94,71.00,9.00,26.00,34.62,16.00,31.00,51.61,12.00,13.00,92.31,1.00,10.00,0.56,3.00,18.00,0.17,18.00,3.00,83.00
Caxias do Sul Basquete,1,0.00,70.00,21.00,40.00,9.00,36.00,11.00,25.00,18.00,6.00,3.00,70.00,7.00,36.00,19.44,20.00,38.00,52.63,9.00,12.00,75.00,1.00,7.00,1.17,1.00,21.00,0.05,6.00,2.00,76.00
Pato Basquete,1,0.00,69.00,18.00,46.00,5.00,36.00,12.00,24.00,15.00,11.00,1.36,69.00,6.00,27.00,22.22,23.00,40.00,57.50,5.00,19.00,26.32,1.00,8.00,0.73,2.00,19.00,0.11,11.00,2.00,67.00
Mogi,2,0.00,61.00,19.50,27.00,14.50,34.50,10.00,24.50,16.50,17.00,0.97,61.00,6.50,22.00,29.55,13.50,33.00,40.91,14.50,22.50,64.44,1.50,8.00,0.47,0.50,23.50,0.02,17.00,2.00,60.50
