Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Corinthians,2,0.00,97.00,36.00,44.00,17.00,46.50,13.50,33.00,25.50,12.00,2.13,97.00,12.00,30.00,40.00,22.00,37.00,59.46,17.00,23.50,72.34,2.50,5.00,0.42,1.50,19.50,0.08,12.00,1.50,124.00
UNIFACISA,2,0.00,96.00,36.00,48.00,12.00,42.50,10.50,32.00,22.50,11.50,1.96,96.00,12.00,33.50,35.82,24.00,37.50,64.00,12.00,18.00,66.67,1.50,6.50,0.57,2.00,20.50,0.10,11.50,2.50,117.00
Sesi Franca,1,0.00,95.00,45.00,32.00,18.00,39.00,7.00,32.00,22.00,12.00,1.83,95.00,15.00,32.00,46.88,16.00,25.00,64.00,18.00,25.00,72.00,5.00,7.00,0.58,4.00,23.00,0.17,12.00,0.00,122.00
Minas,2,0.00,93.50,31.50,44.00,18.00,39.50,11.50,28.00,18.50,13.50,1.37,93.50,10.50,27.50,38.18,22.00,35.00,62.86,18.00,21.00,85.71,1.00,5.50,0.41,1.50,18.50,0.08,13.50,0.00,112.00
Botafogo,2,0.00,82.50,34.50,34.00,14.00,34.00,10.00,24.00,18.00,7.50,2.40,82.50,11.50,30.50,37.70,17.00,38.00,44.74,14.00,18.50,75.68,0.50,6.50,0.87,2.00,19.00,0.11,7.50,0.50,91.00
Pato Basquete,2,0.00,81.00,27.00,44.00,10.00,38.00,8.00,30.00,19.00,14.00,1.36,81.00,9.00,21.50,41.86,22.00,40.50,54.32,10.00,14.00,71.43,1.00,8.50,0.61,2.50,20.00,0.13,14.00,2.50,100.00
Bauru Basket,1,0.00,80.00,27.00,42.00,11.00,32.00,4.00,28.00,22.00,22.00,1.00,80.00,9.00,22.00,40.91,21.00,30.00,70.00,11.00,12.00,91.67,1.00,9.00,0.41,1.00,17.00,0.06,22.00,3.00,99.00
Cerrado,3,0.00,79.00,23.00,42.00,14.00,40.33,14.67,25.67,13.00,11.33,1.15,79.00,7.67,25.00,30.67,21.00,49.00,42.86,14.00,17.33,80.77,0.67,8.00,0.71,1.67,22.67,0.07,11.33,2.33,82.00
Caxias do Sul Basquete,2,0.00,78.00,34.50,29.00,14.50,33.00,14.00,19.00,22.00,15.00,1.47,78.00,11.50,37.00,31.08,14.50,29.00,50.00,14.50,21.00,69.05,1.00,10.50,0.70,0.00,19.50,0.00,15.00,3.00,82.00
Paulistano,2,0.00,77.00,27.00,41.00,9.00,39.00,9.00,30.00,16.00,10.50,1.52,77.00,9.00,24.00,37.50,20.50,36.50,56.16,9.00,17.00,52.94,2.50,6.00,0.57,1.50,21.00,0.07,10.50,2.50,90.00
União Corinthians,2,0.00,76.50,15.00,50.00,11.50,32.50,9.00,23.50,16.00,8.00,2.00,76.50,5.00,19.00,26.32,25.00,47.50,52.63,11.50,17.00,67.65,1.50,6.00,0.75,0.00,20.50,0.00,8.00,0.50,81.00
BRB/Brasília,2,0.00,76.00,27.00,34.00,15.00,36.00,9.50,26.50,11.50,10.50,1.10,76.00,9.00,32.00,28.13,17.00,35.50,47.89,15.00,19.00,78.95,0.00,6.00,0.57,1.50,14.50,0.10,10.50,2.00,75.00
Fortaleza B. C. / CFO,2,0.00,76.00,22.50,43.00,10.50,40.00,8.00,32.00,15.00,14.50,1.03,76.00,7.50,24.50,30.61,21.50,37.00,58.11,10.50,17.00,61.76,1.50,4.00,0.28,2.00,17.50,0.11,14.50,4.00,83.50
R10 Score Vasco da Gama,2,0.00,75.00,30.00,34.00,11.00,36.00,9.00,27.00,20.00,12.50,1.60,75.00,10.00,31.00,32.26,17.00,32.00,53.13,11.00,16.00,68.75,1.50,7.00,0.56,2.00,21.00,0.10,12.50,4.00,86.50
Flamengo,1,0.00,73.00,24.00,40.00,9.00,43.00,15.00,28.00,15.00,12.00,1.25,73.00,8.00,31.00,25.81,20.00,33.00,60.61,9.00,15.00,60.00,2.00,8.00,0.67,2.00,13.00,0.15,12.00,0.00,87.00
São Paulo,2,0.00,71.00,25.50,34.00,11.50,32.00,3.50,28.50,14.00,12.00,1.17,71.00,8.50,25.50,33.33,17.00,26.50,64.15,11.50,16.50,69.70,1.00,2.50,0.21,1.50,16.50,0.09,12.00,1.50,77.50
Mogi,3,0.00,71.00,31.00,28.00,12.00,31.33,7.00,24.33,16.33,12.67,1.29,71.00,10.33,28.67,36.05,14.00,29.00,48.28,12.00,17.33,69.23,1.67,8.00,0.63,0.33,19.33,0.02,12.67,3.33,75.67
Coop/São José Basketball,2,0.00,68.00,15.00,43.00,10.00,35.00,11.50,23.50,19.00,8.50,2.24,68.00,5.00,24.50,20.41,21.50,40.50,53.09,10.00,19.00,52.63,2.50,6.50,0.76,1.00,16.00,0.06,8.50,1.00,73.50
Pinheiros,3,0.00,66.67,18.00,36.67,12.00,39.67,12.67,27.00,21.00,12.67,1.66,66.67,6.00,21.67,27.69,18.33,41.00,44.72,12.00,16.00,75.00,1.00,6.67,0.53,1.67,17.00,0.10,12.67,2.00,80.67
