Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Flamengo,2,0.00,90.50,39.00,38.00,13.50,39.00,10.00,29.00,24.00,12.50,1.92,90.50,13.00,30.00,43.33,19.00,31.50,60.32,13.50,17.00,79.41,2.00,9.00,0.72,1.50,13.50,0.11,12.50,2.00,118.50
Minas,2,0.00,85.00,27.00,43.00,15.00,36.00,10.00,26.00,23.00,12.00,1.92,85.00,9.00,27.00,33.33,21.50,36.00,59.72,15.00,20.50,73.17,1.00,8.00,0.67,3.50,19.50,0.18,12.00,1.50,105.50
Coop/São José Basketball,2,0.00,84.00,30.00,38.00,16.00,33.50,7.50,26.00,19.00,14.50,1.31,84.00,10.00,25.50,39.22,19.00,32.50,58.46,16.00,22.50,71.11,1.00,7.50,0.52,1.50,22.00,0.07,14.50,2.00,95.50
Sesi Franca,3,0.00,83.00,30.00,38.67,14.33,37.67,12.00,25.67,18.33,12.67,1.45,83.00,10.00,29.33,34.09,19.33,36.67,52.73,14.33,19.33,74.14,1.00,8.00,0.63,1.67,19.00,0.09,12.67,2.67,94.33
Pinheiros,2,0.00,81.50,31.50,37.00,13.00,34.00,10.00,24.00,16.50,12.50,1.32,81.50,10.50,26.50,39.62,18.50,35.00,52.86,13.00,18.50,70.27,2.00,5.50,0.44,1.00,19.00,0.05,12.50,2.00,88.00
Botafogo,2,0.00,81.50,30.00,37.00,14.50,34.50,11.50,23.00,21.00,12.50,1.68,81.50,10.00,33.00,30.30,18.50,32.50,56.92,14.50,19.00,76.32,0.00,8.00,0.64,1.00,19.50,0.05,12.50,5.00,92.00
Caxias do Sul Basquete,2,0.00,81.50,27.00,40.00,14.50,33.00,10.50,22.50,19.00,16.50,1.15,81.50,9.00,24.00,37.50,20.00,37.00,54.05,14.50,21.00,69.05,2.00,8.00,0.48,2.00,16.50,0.12,16.50,7.00,88.50
Pato Basquete,2,0.00,80.00,31.50,37.00,11.50,41.50,11.50,30.00,13.50,14.00,0.96,80.00,10.50,28.50,36.84,18.50,35.50,52.11,11.50,15.50,74.19,2.50,6.50,0.46,0.50,16.50,0.03,14.00,4.50,89.00
São Paulo,2,0.00,79.50,25.50,41.00,13.00,33.50,6.00,27.50,15.50,9.00,1.72,79.50,8.50,26.50,32.08,20.50,34.50,59.42,13.00,15.00,86.67,1.00,3.00,0.33,1.00,19.50,0.05,9.00,0.00,89.50
Paulistano,1,0.00,79.00,33.00,36.00,10.00,38.00,10.00,28.00,17.00,12.00,1.42,79.00,11.00,25.00,44.00,18.00,42.00,42.86,10.00,12.00,83.33,2.00,12.00,1.00,6.00,21.00,0.29,12.00,1.00,100.00
Fortaleza B. C. / CFO,1,0.00,77.00,12.00,60.00,5.00,43.00,13.00,30.00,15.00,9.00,1.67,77.00,4.00,19.00,21.05,30.00,51.00,58.82,5.00,9.00,55.56,1.00,7.00,0.78,2.00,19.00,0.11,9.00,2.00,95.00
Corinthians,2,0.00,76.00,21.00,41.00,14.00,44.50,13.50,31.00,16.50,12.50,1.32,76.00,7.00,24.50,28.57,20.50,42.00,48.81,14.00,20.50,68.29,2.00,5.00,0.40,2.00,17.00,0.12,12.50,3.50,86.00
Bauru Basket,2,0.00,75.00,21.00,45.00,9.00,32.50,9.50,23.00,17.00,12.00,1.42,75.00,7.00,24.50,28.57,22.50,43.50,51.72,9.00,11.50,78.26,3.00,7.50,0.63,0.50,18.00,0.03,12.00,2.00,79.50
R10 Score Vasco da Gama,1,0.00,74.00,24.00,38.00,12.00,44.00,8.00,36.00,22.00,12.00,1.83,74.00,8.00,28.00,28.57,19.00,35.00,54.29,12.00,16.00,75.00,5.00,5.00,0.42,4.00,23.00,0.17,12.00,0.00,97.00
União Corinthians,2,0.00,74.00,28.50,26.00,19.50,34.50,6.50,28.00,15.50,17.50,0.89,74.00,9.50,24.50,38.78,13.00,27.50,47.27,19.50,24.50,79.59,0.00,8.00,0.46,1.50,23.00,0.07,17.50,4.50,81.50
Cerrado,3,0.00,71.67,28.00,32.67,11.00,40.33,15.00,25.33,16.00,12.33,1.30,71.67,9.33,25.00,37.33,16.33,39.00,41.88,11.00,21.67,50.77,0.67,6.33,0.51,2.33,17.33,0.13,12.33,0.67,75.33
Mogi,2,0.00,71.50,24.00,31.00,16.50,28.00,8.00,20.00,13.50,15.00,0.90,71.50,8.00,26.50,30.19,15.50,27.50,56.36,16.50,22.00,75.00,0.50,6.50,0.43,1.00,24.00,0.04,15.00,1.00,69.50
BRB/Brasília,2,0.00,66.50,33.00,24.00,9.50,32.00,9.50,22.50,14.50,16.00,0.91,66.50,11.00,33.00,33.33,12.00,26.50,45.28,9.50,17.00,55.88,1.00,4.50,0.28,1.00,18.00,0.06,16.00,3.00,58.50
UNIFACISA,1,0.00,65.00,30.00,20.00,15.00,39.00,14.00,25.00,14.00,11.00,1.27,65.00,10.00,38.00,26.32,10.00,26.00,38.46,15.00,17.00,88.24,1.00,5.00,0.45,1.00,17.00,0.06,11.00,1.00,67.00
